	0	1	2	3	4	5	6	7	8	9
GSM198189.CEL	0	0	0	4.0392	0	0	0	2.2917	7.1118	4.6953
GSM774116_CF243-2002b.CEL	4.8162	0	0	0.30983	0.0042284	0	0	5.3511	4.446	0
GSM573323.CEL	0	0	0	6.6093	0	0.90845	0.7311	4.5179	6.5786	0
GSM1267089_HZI1952_Pae_G1a.CEL	0	0	0.1025	4.3223	1.1713	0	4.5169	5.1906	5.9629	0
GSM774115_CF243-2002a.CEL	4.3872	0	0	0.30115	0	0	0	4.9721	4.5834	0
GSM1206644_WT-PYR-2.CEL	0	0	0	0	4.2852	4.381	0	0	8.2823	0.56897
GSM261920.CEL	2.5032	0	4.6658	0	0.0069194	0	0	0.43219	7.0089	0
GSM774099_CF66-2008c.CEL	5.2636	0	0.12669	0.078778	0.02769	0	0	6.1738	4.3271	0
GSM738261.CEL	0	0.039344	0	6.2302	0	0	2.0933	0	7.4176	0
GSM1267088_HZI1951_Pae_G1a.CEL	0	0	0.21011	3.7936	1.1643	0	4.1334	5.1567	5.7401	0
GSM1206647_WT-DTC-1.CEL	0	0	0	0	4.6273	4.0363	0	0	8.2588	0.66516
GSM1267103_HZI1969_Pae_G1a.CEL	0	0	0	5.6601	1.4027	0	4.8281	7.031	5.1955	0
GSM567541.CEL	0.38629	5.4066	0	0.15619	0	0.056336	3.2354	6.1014	6.3408	0
GSM1206648_WT-DTC-2.CEL	0	0	0	0	4.8684	3.7317	0	0	8.3543	0.90151
GSM573324.CEL	0	0	0	6.151	0	1.1235	0	5.0503	6.3645	0
GSM738263.CEL	0	0	0	6.0636	0	0	1.9712	0	7.3729	0
GSM738262.CEL	0	0.13731	0	6.2839	0	0	2.0588	0	7.3971	0
GSM1191069_sphR-surf-2.CEL	0	0.36285	0	0	1.9394	5.3369	0.14145	0.18774	8.3632	0
GSM1206643_WT-PYR-1.CEL	0	0	0	0	4.2761	4.4558	0	0	8.5298	0.70213
GSM1267087_HZI1950_Pae_G1a.CEL	0	0	0.032681	5.3365	1.3714	0	5.1062	5.4236	6.7745	0
GSM1267104_HZI1970_Pae_G1a.CEL	0	0	0	5.6487	1.4549	0	4.7869	7.2122	5.2868	0
GSM597331.CEL	3.8413	0	0	0.42798	0.010925	0	6.6686	2.0142	7.141	0
GSM573325.CEL	0	0	0	5.8973	0	0.99434	0	4.6515	6.552	0
GSM567543.CEL	0.39205	5.5988	0	0.052733	0	0	3.0993	6.0873	6.6663	0
GSM821502.CEL	0	0.15033	0	0.74516	0.01111	0	4.2881	2.361	7.3807	0.3988
GSM261931.CEL	4.7241	1.4413	0.31327	0	0	0	0	3.423	7.4492	0
GSM821503.CEL	0	0.10265	0.017844	0	0	0	3.2064	2.8085	7.1085	0.60377
GSM1027588_062508gbdR.CEL	0	1.4536	0	4.7868	0.42591	0	0	3.9594	7.8523	0
GSM261925.CEL	4.7363	0.85765	1.3247	0	0	0	0.56651	1.7932	7.9702	0
GSM567542.CEL	0.044888	2.679	0	2.2589	0	0	5.8214	2.4169	8.1684	0
GSM261929.CEL	5.1145	1.5957	0	0	0	0.0012885	0.010178	3.701	7.7415	0
GSM567544.CEL	0	2.9306	0	2.2949	0	0	6.0937	2.4575	8.3366	0
GSM821501.CEL	0	0.16805	0	0.60403	0.11754	0	3.8	3.3179	7.2933	0.18568
GSM1267102_HZI1968_Pae_G1a.CEL	0	0	0	5.1393	1.3628	0	4.6954	6.7723	5.7983	0
