	0	1	2	3	4	5	6	7	8	9
GSM774161_PAO1b.CEL	-8.3895	-6.0907	1.7725	-0.10573	-0.90159	3.1519	-0.82929	-0.92229	0.76116	-0.43851
Overhage3002_(Pae_G1a).CEL	-1.4207	0.40867	4.1011	3.1027	2.0225	1.2948	2.1917	-0.89087	0.41952	3.3512
GSM432861.CEL	-8.6646	-4.6608	1.3503	-0.39824	-2.2835	1.4436	0.22537	1.1306	-1.0137	-0.27425
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	-7.0353	1.0177	2.4297	-0.5848	-2.6639	1.5324	-0.076161	1.4875	-2.2684	-1.7393
GSM1517347_MK-1.CEL	-2.8027	4.4824	1.7587	-1.9371	-1.0434	1.0119	2.7134	-1.4329	0.49871	0.77275
GSM462063.CEL	0.28155	6.7363	4.3815	-0.68656	2.2824	-1.6461	-0.97605	-1.9005	2.7339	3.1676
GSM591623.CEL	-0.34865	5.3184	4.1427	-1.2416	0.25788	-4.226	0.27492	-1.7188	1.8782	1.2409
GSM199986.CEL	-0.51992	4.4744	2.4888	-3.9049	-1.3959	-3.5739	2.221	-3.528	-1.4172	-1.0929
GSM1958030_Cadaverine_1.CEL	2.9626	-5.6041	2.1691	-2.1686	-3.1015	2.5096	-1.1324	-1.2691	2.9814	1.0328
GSM1419138_PAO.CEL	0.37123	2.4945	2.2554	-4.0029	-4.0583	-2.4563	-2.5451	-0.12686	-0.28635	-0.18932
GSM717419.CEL	-3.8541	5.8081	2.2598	-1.2633	0.1093	2.757	2.1508	0.28966	-2.1492	-0.33018
GSM1608062_Planktonic_4.CEL	-8.1069	-4.3498	2.0791	-0.71335	-0.57326	2.4659	0.47492	0.32014	-1.0555	-1.0181
GSM1421009_fhpR_NO2.CEL	-8.8301	-4.4831	1.4931	-0.23146	-1.4453	1.0233	0.13209	-0.82449	-0.87336	-0.10288
GSM774095_CF66-1992b.CEL	-6.1906	-5.4192	3.2814	-0.10465	3.4737	0.13704	-1.8809	-0.3607	1.6889	-2.0699
GSM92178.CEL	-3.0553	7.0291	2.9072	0.23031	-0.77931	-0.0037336	1.8398	-1.4796	0.56478	-2.2268
GSM155240.CEL	-8.3045	-1.9972	1.6893	0.34042	-0.88443	2.9301	1.1392	-0.33185	-1.1289	-0.19965
GSM1267086_HZI1981_G1a.CEL	-1.6099	3.9138	3.3372	-1.5838	1.1921	2.5941	2.2681	-2.2504	-0.1633	-0.89153
GSM596819.CEL	-2.1203	0.5072	4.2035	0.19139	4.5818	-0.090267	-0.36216	3.366	0.84723	-0.93047
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	-2.1241	3.3504	1.723	-3.6209	-0.73666	-0.17969	0.16769	0.11685	-1.4317	-4.933
GSM546271.CEL	-6.2514	-2.8712	2.1703	-1.1923	1.1764	-0.66063	2.2048	-1.4871	-0.21247	1.6689
GSM208619.CEL	-2.8411	-0.4434	1.839	-3.5766	-2.2603	-0.3081	-0.54735	1.8643	-2.4561	0.022854
GSM429475.CEL	2.0238	-4.9384	2.1716	-3.1444	-0.48615	1.6059	-0.14492	-1.0484	1.5459	0.25375
GSM637590.CEL	4.0825	-6.6692	5.231	7.5261	-1.9379	-1.15	-2.5585	-0.41192	-1.4401	1.372
GSM424832.CEL	4.3687	0.7471	2.9513	-3.6493	0.68556	-1.7255	1.1681	1.2224	-2.8737	-1.2781
GSM1662229_WFPA513_1.CEL	-1.5019	4.0629	2.4102	-3.2163	0.10942	-1.5341	0.99706	-3.5419	0.498	-0.11044
GSM1608071_Biofilm+12hrtobra_rep2.CEL	1.7691	-2.1167	2.4353	-2.83	1.5384	1.5743	-1.9093	2.0558	-1.0061	-1.5325
