	0	1	2	3	4	5	6	7	8	9
0.1_6hr_CSV86(Pae_G1a).CEL	-11.696	-6.3945	-0.47826	-1.1391	1.1705	-2.5867	-1.0876	-2.8906	0.089916	-1.572
GSM717424.CEL	-10.988	-3.7913	0.42847	-2.352	0.66513	-1.7278	-0.77767	-0.3672	0.6919	0.74875
143b_2014wt_anaero.CEL	-1.888	0.39611	10.133	4.5819	1.3638	-1.7699	2.4639	-0.44547	-1.0707	-1.4014
GSM807323.CEL	-10.491	-6.8467	-0.30792	0.32401	2.6561	-1.1094	-1.4946	0.30699	2.545	-0.83811
GSM871967.CEL	-10.455	-4.5303	-0.15154	-0.82249	3.2435	-2.3913	-1.4803	1.4448	2.7746	-0.48849
GSM261917.CEL	-8.1067	-2.1075	0.91201	-2.984	-4.6644	3.0342	0.94735	0.73355	-3.1633	0.11398
GSM261919.CEL	-8.9547	-3.1096	0.83878	-3.9465	-4.03	2.9245	0.53584	0.33553	-2.3342	0.16539
2mM_CF600.CEL	-11.779	-6.6491	-1.0058	-0.55561	1.5092	-2.4112	-1.053	-2.6656	0.49421	-1.8367
ETJan12B_1377_2012-PAO2wt-aero.CEL	-3.7407	-2.085	8.6865	5.3722	1.6562	-3.9007	1.0685	-0.95967	0.88415	-0.81131
GSM807324.CEL	-11.095	-7.2701	-0.75761	0.29976	2.6195	-1.2376	-1.4646	-0.054277	2.3329	-1.1862
SJ16_Treated_1.CEL	-11.326	-5.0258	0.32454	-3.344	0.72535	-1.6058	-0.3847	0.40949	1.2171	0.10313
GSM429476.CEL	-8.3615	-1.9064	2.9332	-1.9775	1.4079	0.40866	-0.33379	1.5794	0.071937	0.54647
GSM1191066_sphR-pyr-1.CEL	-5.7832	2.3805	4.8169	3.3733	-1.3277	-0.16498	5.0945	-3.0411	3.9342	-0.9754
GSM807325.CEL	-10.249	-6.6532	-0.26768	-0.4246	2.4823	-1.0044	-1.5204	0.93065	2.613	-0.76193
144_2014wt_anaero.CEL	-2.9067	0.0017529	9.4665	3.6343	1.2195	-1.7332	2.0898	-0.51926	-0.53966	-1.1546
GSM871975.CEL	-8.5389	-4.2331	3.0624	-0.11357	2.8924	-2.6288	-2.0586	2.6325	2.471	-0.11642
H_1.CEL	-9.6828	-4.6544	1.5351	-3.2037	-2.9673	-1.3841	3.0398	-4.6575	-0.20145	-2.4435
145_2014dR_anaero.CEL	-2.3057	0.63113	9.5145	4.3786	1.1627	-1.0939	2.078	-0.94118	-0.1846	-1.6783
GSM807322.CEL	-11.096	-7.3112	-1.009	-0.14963	2.6065	-1.4722	-1.4034	-0.3928	2.6092	-1.0161
Pae_Fe02_13.CEL	-11.826	-7.041	-3.7085	4.9264	2.5381	-0.26822	-1.0389	-2.6961	-0.70805	-1.3068
0.1_7hr_CSV86(Pae_G1a).CEL	-11.878	-6.9377	-0.96983	-0.34998	1.4198	-2.1926	-1.0645	-2.7774	0.67303	-1.6196
GSM1191072_WT-surf-1.CEL	-5.8809	3.0712	5.0831	3.2373	-0.36657	0.93597	4.8053	-2.7283	3.3148	-0.55341
GSM1553187_Persisters_C1.CEL	-11.376	-1.0472	-1.8269	-3.5004	0.68623	-2.0255	-0.27112	3.5275	1.5902	-0.59839
1_6hr_CSV86(Pae_G1a).CEL	-11.704	-6.5488	-0.45769	-1.0018	1.0152	-2.123	-0.76353	-2.852	0.078368	-1.617
GSM1618385_Wound1.CEL	-11.052	-5.5759	-1.1052	-0.89329	1.0013	0.26408	-1.0077	1.2721	0.7775	0.80002
1_2hr_CSV86(Pae_G1a).CEL	-11.38	-6.6462	-0.66298	-0.89849	1.2974	-2.1974	-0.89945	-2.7167	0.25451	-1.5427
ETJan12B_1381_2012PAO6_2dR-aero.CEL	-3.265	-1.5675	9.0559	5.5053	1.9919	-4.0226	1.0649	-1.1904	0.8034	-1.4054
GSM807327.CEL	-10.232	-7.1165	-0.61269	-0.40608	2.4174	-0.56068	-1.5428	0.76899	2.5953	-0.73173
MBU_JGOLD_pakA2.CEL	-8.7767	4.9134	-2.7195	-0.32783	0.14479	-2.5848	1.2088	4.5273	0.086891	1.4286
Pae_Fe02_15.CEL	-11.585	-6.1892	-3.5089	4.3539	2.6125	-0.46313	-0.80524	-2.3236	-0.68032	-0.82903
GSM807326.CEL	-8.9553	-4.9222	1.5185	0.26658	2.3889	-0.26021	-1.0323	1.0159	1.9926	-0.47804
GSM1553188_Persisters_T1.CEL	-11.036	1.2899	-2.1156	-2.6729	0.72916	-2.8801	0.24113	4.2581	1.4086	-1.0801
1_12hr_CSV86(Pae_G1a).CEL	-11.746	-6.2057	-0.95973	-1.1195	1.2349	-2.5318	-0.94611	-2.8205	0.5314	-1.5528
1_7hr_CSV86(Pae_G1a).CEL	-11.628	-6.815	-0.60839	-0.95351	1.0013	-2.5614	-1.117	-2.3895	0.85499	-1.8502
GSM261916.CEL	-7.7146	-0.34044	1.1988	-2.1643	-3.7916	3.0709	0.71656	1.8854	-2.6785	0.37308
GSM597217.CEL	-8.2495	1.7442	2.0762	0.21507	-0.48513	0.4245	-1.5622	0.83057	2.4704	0.49386
GSM625976.CEL	-9.1405	-5.4766	1.2663	-4.1632	-4.9273	1.4704	1.7168	-2.8467	-2.6169	-0.45772
GSM567668.CEL	-9.2493	-5.6975	-2.0437	5.4371	0.23641	0.73308	-0.67441	-0.22555	-1.3562	0.25204
GSM637583.CEL	-9.2493	-5.6975	-2.0437	5.4371	0.23641	0.73308	-0.67441	-0.22555	-1.3562	0.25204
GSM597218.CEL	-7.9146	1.7223	2.1356	-1.0733	-0.54184	1.3445	-1.4232	1.6342	2.4941	1.5254
