	0	1	2	3	4	5	6	7	8	9
GSM1267094_HZI1958_Pae_G1a.CEL	0.38322	3.5458	-1.3088	-0.56905	2.2049	1.3307	1.3484	-0.45285	-0.056748	-2.7269
WT12935-4-05.CEL	-5.6347	-2.0964	-1.8102	-3.4457	2.8954	-1.5969	1.8919	0.62612	0.816	-1.283
FT3aerobic_Pae_G1a.CEL	3.9892	1.0122	1.9124	-1.9353	6.4675	4.446	2.8975	2.6082	1.6934	-1.3851
GSM252562.CEL	-0.85422	7.0159	0.62888	2.3251	4.4943	-1.0221	0.41501	1.1415	5.9544	0.33821
GSM560759.CEL	6.2012	1.2265	-4.8361	-1.3787	2.4704	-0.20656	0.40022	0.53391	1.0753	-3.0566
GSM462064.CEL	-2.075	5.0125	-0.33543	-0.64411	6.9743	-0.90049	0.50087	2.2171	3.4194	0.19113
GSM560754.CEL	3.3736	3.6839	-4.4827	-1.0788	3.185	-0.50326	-0.90497	-0.42736	0.80563	-3.5922
GSM356959.CEL	7.9229	-5.2995	-5.3459	0.99521	1.567	-1.276	0.88645	0.83122	1.5882	-1.0394
SJ01_Treated_1.CEL	11.365	-4.3129	-3.0768	-0.59082	0.72232	-0.90137	1.3591	2.6068	2.471	-0.44432
0.1_7hr_CSV86(Pae_G1a).CEL	11.893	-5.9129	-0.39913	-1.3224	-0.42099	2.4324	-0.060968	0.35265	0.39979	0.13133
GSM1553189_Persisters_C2.CEL	10.438	-0.13049	-4.1892	0.59322	-0.11461	-1.6934	2.7581	2.3428	0.77574	-1.3625
GSM560757.CEL	6.338	2.0353	-4.6061	-1.7167	2.6372	-1.3509	-0.13071	0.75315	1.3565	-3.0406
GSM560755.CEL	-3.147	0.55476	-1.5994	-2.1265	2.3254	-0.72934	1.2347	0.23975	0.47171	-3.7696
GSM807325.CEL	9.9315	-5.8683	-0.80798	-2.5441	0.63841	-0.42088	0.0036945	3.5916	1.4412	-0.10145
GSM541643.CEL	0.28591	6.1147	0.71813	0.66256	4.6541	-0.86967	2.3076	0.19723	3.33	-2.3162
GSM1517352_MK-6.CEL	-3.4226	6.5396	-1.6714	-1.5949	1.0034	2.9685	0.087662	1.2924	-1.0487	-1.3555
GSM208614.CEL	-4.3362	-0.61274	-0.79244	-0.74489	6.2414	-0.9964	1.7885	-1.5397	3.1401	1.3307
GSM1191072_WT-surf-1.CEL	0.78509	2.3843	0.29582	-0.78305	5.8077	7.0044	1.7841	2.5887	0.81096	2.5797
Tob2_aerobic_wdh_Pae_G1a.CEL	4.2503	1.0928	1.7883	-2.049	6.2279	4.4342	2.9568	2.9064	1.4468	-1.4265
Pae_Fe03_16.CEL	11.387	-5.3606	5.111	-3.3756	1.6397	2.0836	-1.2085	-1.081	0.53521	-0.14575
H_5.CEL	9.5745	-4.2387	-3.8573	3.2552	2.7111	5.1015	2.3056	-1.2025	-0.84085	0.1944
GSM1267095_HZI1959_Pae_G1a.CEL	2.4401	2.6029	-2.3114	-0.52924	2.6547	0.37195	1.0999	-0.46346	0.22316	-2.5495
GSM541647.CEL	6.2518	0.54721	-2.2054	-0.36601	4.0872	-1.8595	2.92	0.98374	3.075	-1.6494
GSM541642.CEL	-0.51442	5.6592	0.05237	0.44102	5.1195	-0.15727	1.3971	0.35694	2.6274	-2.1465
GSM807327.CEL	10.207	-6.4181	-0.54615	-2.3969	1.042	-0.61304	-0.070805	3.4468	1.6934	0.13158
GSM591496.CEL	-5.3419	2.8135	0.0088858	0.528	7.2119	-1.4622	-2.6974	0.3777	3.9794	1.3389
GSM1191069_sphR-surf-2.CEL	-0.56732	0.59447	-0.34559	-0.81451	5.2922	7.614	0.73811	2.7353	1.714	2.6594
Tob1_aerobic_wdh_Pae_G1a.CEL	4.2266	0.98465	2.1444	-2.5295	5.9675	4.7784	2.7322	3.2567	1.3621	-1.2553
GSM711455.CEL	-4.4919	2.4884	1.6861	-3.991	3.2745	-1.6448	4.4507	-1.8544	1.4688	-2.5221
fos2_anaerobic_Pae_G1a.CEL	-0.79075	-0.88169	2.9037	-1.9006	5.8407	5.1315	2.7381	3.1515	1.7975	-1.2476
anaerobic_NO3_1.CEL	4.1338	7.949	1.875	2.5747	5.2114	0.13295	1.1704	1.9301	-0.067754	-3.0267
GSM597219.CEL	-4.662	2.735	-1.0743	-0.23432	7.3022	-1.4894	-1.8545	0.33405	3.0888	1.7255
fos1aerobic_Pae_G1a.CEL	1.2699	1.0716	2.4983	-2.0299	6.8183	4.575	2.8437	2.6031	1.6755	-1.3068
GSM821092_HZI0148_Pae_G1a.CEL	-3.7123	-1.1642	-0.45891	-1.1866	-0.03804	1.7648	1.9918	0.43127	2.6094	-3.523
fos2aerobic_Pae_G1a.CEL	3.2317	1.0446	1.9964	-2.0804	6.4464	4.5863	2.9011	2.8318	1.5481	-1.3739
GSM1267096_HZI1960a_Pae_G1a.CEL	-2.0989	4.5711	0.022819	-1.3653	2.1482	0.96837	1.1267	0.11826	0.047262	-2.5353
control2aerobic_Pae_G1a.CEL	2.9707	2.1526	2.4909	-1.951	6.4053	5.0778	3.4599	2.9848	0.96157	-1.9194
Fos3_aerobic_wdh_Pae_G1a.CEL	6.2357	-0.79688	1.1484	-2.0437	4.8723	5.1887	1.6802	3.3007	1.0327	-0.63978
GSM1191073_WT-surf-2.CEL	-0.6701	-0.29799	-0.59322	-0.92578	5.6086	7.2617	0.85505	2.5055	1.769	2.2768
GSM897996_MHH0095_Pae_G1a.CEL	1.3264	5.7472	-0.019433	-0.16564	4.8271	-0.75185	3.0974	0.5541	2.8298	-2.3367
GSM711454.CEL	-4.9809	2.6929	1.4539	-3.6936	3.1738	-1.4668	4.0932	-1.9885	1.3536	-2.4262
GSM252560.CEL	-0.45651	7.5593	0.89055	1.7762	5.114	-0.85864	1.7024	0.36938	5.7276	0.3259
GSM897995_MHH0094_Pae_G1a.CEL	1.289	5.536	-0.2015	-0.35943	4.9881	-0.67186	2.8864	0.47898	2.6631	-2.3836
GSM821095_HZI0150_Pae_G1a.CEL	-3.1544	-1.5656	-1.7893	0.17184	0.65398	2.5988	1.9897	-0.93119	1.9901	-3.2627
GSM711453.CEL	-5.4184	2.0613	1.7429	-4.1039	3.1353	-1.8234	4.1237	-2.0859	1.7508	-2.7001
control1aerobic_Pae_G1a.CEL	0.71721	1.1469	2.5507	-1.7484	6.8497	4.6347	2.9153	2.7709	1.5971	-1.4155
GSM252561.CEL	0.59415	7.387	1.0485	1.7179	4.3943	-0.89402	1.8641	0.88481	4.5734	-0.33034
GSM856031_PA01.CEL	5.2518	0.76259	-2.8239	-2.6922	1.8621	-2.367	2.3755	3.1264	1.5214	-2.9789
