	0
GSM335182.CEL	0.44724366773613855
GSM424834.CEL	0.3415880926463504
GSM1143378_B1_Pae_G1a_.CEL	0.6774071147128925
GSM625980.CEL	0.06083777582933281
GSM597330.CEL	0.663076406939878
FT3_anaerobic_Pae_G1a.CEL	0.6464405830364984
H_3.CEL	0.0744732668548381
GSM625977.CEL	0.05924422445232441
GSM842839_Wright_1_WT-log-1_Pae_G1a.CEL	0.6505981374072896
GSM774127_CF333-2005a.CEL	0.7035684575149677
GSM155231.CEL	0.8246214205805646
GSM1961574_F0-4.CEL	0.5689598808177474
GSM155240.CEL	0.797904672238089
GSM567682.CEL	0.2990585610059321
GSM807323.CEL	0.013636380083723237
TUBS0095.CEL	0.5036293806127539
GSM307117.CEL	0.3245764148068229
GSM774087_CF30-1979c.CEL	0.7188901077034558
GSM261931.CEL	0.688670891378159
GSM155241.CEL	0.8188784318881663
GSM767705.CEL	0.6806099881658251
GSM1662234_WFPA510_3.CEL	0.6344602980861961
GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	0.6785440115128643
GSM366976.CEL	0.7270946250737187
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.7173592555819074
GSM261925.CEL	0.6078474108871798
GSM738261.CEL	0.7177776541171929
GSM821084_HZI0139_Pae_G1a.CEL	0.7647335746193523
GSM821093_HZI0149_Pae_G1a.CEL	0.4675576812790709
GSM92174.CEL	0.7735152622468474
GSM429479.CEL	0.34202270739660917
Overhage11001_Pae_G1a.CEL	0.7687626160695588
GSM838208_OXYR-LB-4_Pae_G1a.CEL	0.8140693979103992
JS-1B4.9.07.CEL	-0.0819442404621218
GSM432860.CEL	0.7652893544017155
GSM774139_B12-0_1.CEL	0.6896316710495662
GSM92183.CEL	0.8447514889104738
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.4992485936639232
GSM349042.CEL	0.637488040700036
20mM_KT2440.CEL	-0.18577163356586518
GSM871963.CEL	0.548989078279111
ETJan12B_1379_2012PAO4dR-aero.CEL	0.5140008219679219
GSM591601.CEL	0.6369064146808177
GSM462354.CEL	0.73030002448705
GSM45588.CEL	0.32142211228191947
GSM307121.CEL	0.664988457059996
GSM1143380_B3_Pae_G1a_.CEL	0.6423984400019
GSM334312.CEL	0.5643868935883388
GSM1662228_WFPA205_3.CEL	0.7112101671679661
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.6236360064882687
GSM1027587_071008plcHR.CEL	0.7267995515875133
GSM1206643_WT-PYR-1.CEL	0.5310788435408107
GSM156153.CEL	0.7239322449140904
JS-A84.9.07.CEL	-0.0860642463768338
GSM198191.CEL	0.7311465876150383
GSM663164_Pae_5-22-07_S2.CEL	0.700944483126194
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.6507975612895212
GSM156157.CEL	0.6487802765763588
GSM1143377_A3_Pae_G1a_.CEL	0.7760026624341906
GSM92180.CEL	0.8195567273171476
GSM1310896_PA14_lasR_rhlR.CEL	0.6341478568663923
GSM2055817_7629_A-_20130705.CEL	0.7729327958404928
GSM1267112_HZI1978_G1a.CEL	0.7888374400168403
GSM1958036_Glutaric_acid_1.CEL	0.8171028573102165
GSM1143381_WT1_Pae_G1a_.CEL	0.7964035381357362
aerobic_NO3_2.CEL	0.5680859994676098
GSM546247.CEL	0.695817397967932
GSM1961572_F0-2.CEL	0.49444370509966373
GSM900179_F2_Pae_G1a_.CEL	0.3753874321742006
GSM541645.CEL	0.7439992473154718
GSM597331.CEL	0.6686134196281595
GSM177216.CEL	0.8397431689924253
GSM794226_A27.CEL	0.6969065292852382
GSM738263.CEL	0.7134928601751696
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.6713694430577622
GSM898000_MHH0111_Pae_G1a.CEL	0.7024121510176373
GSM717424.CEL	0.12973479257650228
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.6733749008791847
GSM1961578_F1-4.CEL	0.4741740573589703
MSC_10.CEL	0.7779959117301015
GSM610407.CEL	0.8533927568628201
GSM871972.CEL	0.31132218520200816
GSM1112047_PGAS_25_2A.CEL	0.08916428051144495
H_5.CEL	0.26057514206938426
GSM625976.CEL	0.0798551197879805
GSM92164.CEL	0.7308936272570534
GSM625978.CEL	0.06869223249534287
GSM1961575_F1-1.CEL	0.5680836260697728
GSM597329.CEL	0.6892759741311256
2mM_KT2440.CEL	-0.1527839474825398
GSM546268.CEL	0.6943869465662093
GSM774118_CF333-1991a.CEL	0.7060696526177627
GSM307123.CEL	0.6694632300196415
GSM1419151_PAO2_CAZ.CEL	0.43860735167508685
GSM541647.CEL	0.6953449047423235
fos1_anaerobic_Pae_G1a.CEL	0.5774090002695971
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.6111806586092315
GSM897998_MHH0107_Pae_G1a.CEL	0.7048900264413382
GSM546264.CEL	0.7220906423979047
GSM637575.CEL	0.2962114055719208
AKGlu_plus_nt_7-8-09_s1.CEL	0.7321981457007202
GSM871964.CEL	0.5183114765221746
05_PA14000-4-2_5-10-07_S2.CEL	0.7045781252269774
GSM774120_CF333-1991c.CEL	0.6934323171433818
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.4298458862464718
GSM424831.CEL	0.20400779845975497
GSM92176.CEL	0.7401096739458488
GSM267255.CEL	0.6703643162684177
GSM617293.CEL	0.6640102913846561
GSM954582_Nomura_PA2449-3_Pae_G1a_.CEL	0.7336269197595049
GSM356956.CEL	0.3004502961513156
GSM243221.CEL	0.6850479900461957
GSM356954.CEL	0.5383853291509474
GSM641849.CEL	0.7491647512634526
GSM375702.CEL	0.6942170134787785
GSM685450.CEL	0.42238743534126033
GSM597219.CEL	0.8132570624302932
GSM735749_PA14_WT_adenosine.CEL	0.6982835446897905
GSM356961.CEL	0.2395795096497564
GSM774103_CF114-1973a.CEL	0.6861787786301413
Van_Delden_Kohler_0311_PT5_2.CEL	0.7539148035667682
GSM741210.CEL	0.5943715648258657
WT12935-18-05.CEL	0.6965961005429312
GSM617291.CEL	0.6251840504788759
GSM551148.CEL	0.583250834970139
GSM1420993_PAO1_NO2.CEL	0.7431896046782295
GSM432869.CEL	0.7821296986475975
GSM567684.CEL	0.2467536921312806
GSM1961577_F1-3.CEL	0.5235693323379353
GSM637590.CEL	0.3108593073875097
KP_PA14_5-28_5-30-08_s2.CEL	0.680078831414892
GSM1206649_WT-ETC-1.CEL	0.4893117072070503
GSM774105_CF114-1973c.CEL	0.6874034748858059
GSM424829.CEL	0.25236592342374126
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.7258582040466267
GSM842840_Wright_2_WT-log-2_Pae_G1a.CEL	0.6440988164011076
GSM740019.CEL	0.7566930989333733
GSM1267099_HZI1963_Pae_G1a.CEL	0.7328927251090388
GSM774128_CF333-2005b.CEL	0.704306594862604
GSM1553191_Normal_C1.CEL	0.2518621113835572
GSM546251.CEL	0.7507281211506136
FT2_anaerobic_Pae_G1a.CEL	0.6380168911220526
GSM307113.CEL	0.7458930810953962
GSM842844_Wright_6_WT-stat-3_Pae_G1a.CEL	0.7230148930206826
GSM560759.CEL	0.6273242502513104
anaerobic_NO3_1.CEL	0.6953255667657974
