	0	1	2	3	4	5	6	7	8	9
GSM711452.CEL	2.734	0	8.3973	0	1.862	8.795	0.86949	0.32189	0.47737	0.13859
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	2.9402	0	0.09239	0	0	7.8246	0	0	0	0
GSM1177847_PAO1-AMV-3.CEL	2.3809	6.1913	6.7472	0	0	0.93339	0	0	0	0.20778
GSM197237.CEL	5.2888	0.89554	0.85268	0	0.095828	3.4074	0	0.063509	0	0
GSM1027588_062508gbdR.CEL	0.053124	4.6455	5.0836	4.8856	0	1.5082	5.6479	0	0.20446	0.03807
GSM573322.CEL	0	1.7202	8.135	2.7105	0	5.7145	5.0044	0.47282	0.3002	0.084476
GSM741205.CEL	0	0	11.051	0.49098	0.7008	0.42034	0	0	0.038282	0
GSM864516.CEL	3.8131	0.40244	5.6716	0	0	0.071584	0	4.2564	0.57099	0
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	0.72966	5.9558	2.0746	0.71659	0	1.8312	8.3217	0	0.2188	0
GSM254432.CEL	6.2771	2.2777	3.3799	0	0.11202	2.4871	0	0	0	0
GSM1027584_062508WT.CEL	1.6457	3.1551	2.0435	4.2542	0	3.654	4.0598	0	0	0.82285
GSM573323.CEL	0.96285	2.1799	7.2237	3.5551	0	4.5116	4.9583	0.58384	0.30286	0.11956
GSM1027586_062508plcHR.CEL	0.54153	3.8116	5.0708	4.8984	0	0.24658	4.6824	0.091413	0.21205	0
Overhage13003_(Pae_G1a).CEL	0	9.4547	0.045363	0	0.7425	0.30707	0	0.19135	0	0.29885
GSM560757.CEL	3.5391	0	2.1627	2.5546	0	1.9913	0	0.61487	0	6.5476
GSM177216.CEL	5.5982	1.7884	2.4416	0	0	2.8226	0.20546	0.072387	0.19489	0
GSM741209.CEL	0	0	11.651	4.8243	0.6767	0.75928	0	0.57846	0.17798	0
GSM537321.CEL	0	0	0	7.5498	2.799	0	4.0487	0	1.1516	5.813
GSM711450.CEL	3.0134	0	7.8466	0	1.9118	8.4444	0.82816	0.71143	0.58399	0.039335
GSM741203.CEL	0	0	10.861	0	0.19509	0.21582	0.16207	0.057993	0	0
GSM738261.CEL	1.4941	1.5017	7.6137	1.9259	0	0	0	0.90928	0.047052	0
GSM740019.CEL	0.84889	8.2588	0.74632	2.2964	0	0.3405	0	0	0.20521	0
GSM738263.CEL	1.3359	1.4342	7.5685	2.0232	0	0	0	0.77477	0.042501	0
