	1	2
0.1_12hr_CSV86(Pae_G1a).CEL	0.0	0.03343766927719116
0.1_2hr_CSV86(Pae_G1a).CEL	0.4305574297904968	2.3647589683532715
0.1_6hr_CSV86(Pae_G1a).CEL	0.0	0.0
0.1_7hr_CSV86(Pae_G1a).CEL	0.9075906276702881	4.142205238342285
0.1_9hr_CSV86(Pae_G1a).CEL	0.0	0.0
05_PA14000-4-2_5-10-07_S2.CEL	4.040706634521484	2.828061103820801
1_12hr_CSV86(Pae_G1a).CEL	0.0	0.0
1_2hr_CSV86(Pae_G1a).CEL	0.6280154585838318	3.4253697395324707
1_6hr_CSV86(Pae_G1a).CEL	0.0	0.029496729373931885
1_7hr_CSV86(Pae_G1a).CEL	0.0	0.0
1_9hr_CSV86(Pae_G1a).CEL	0.0	0.0
120330-10978D_22_(Pae_G1a).CEL	2.220867156982422	1.5160822868347168
120330-10978D_23_(Pae_G1a).CEL	0.0	0.0
120330-10978D_24_(Pae_G1a).CEL	0.0	0.0
120330-10978D_M1_(Pae_G1a).CEL	0.0	0.0
120330-10978D_M3_(Pae_G1a).CEL	0.0	0.0
120330-10978D_M4_(Pae_G1a).CEL	0.0	0.0
142_2014wt_anaero.CEL	0.0	0.0
143b_2014wt_anaero.CEL	3.4011192321777344	3.353055477142334
144_2014wt_anaero.CEL	2.9707117080688477	2.710890769958496
145_2014dR_anaero.CEL	0.0	0.0
146_2014dR_anaero.CEL	2.7634968757629395	0.7249493598937988
147_2014dR_anaero.CEL	2.823760986328125	1.0239107608795166
20mM_CF600.CEL	0.8281768560409546	3.6158676147460938
20mM_KT2440.CEL	0.47917693853378296	3.037165641784668
2mM_CF600.CEL	0.0	0.0
2mM_KT2440.CEL	0.0	0.0
54375-4-05.CEL	3.7181363105773926	2.2232584953308105
aerobic_NO3_1.CEL	0.0	0.0
aerobic_NO3_2.CEL	2.452712059020996	0.7859598398208618
AKGlu_plus_nt_7-8-09_s1.CEL	0.0	0.0
anaerobic_NO3_1.CEL	1.461982011795044	1.7875475883483887
