	0	1	2	3	4	5	6	7	8	9
GSM854793.CEL	0.99398	0.57921	1.3301	7.9232	0	0.53828	1.3259	5.4472	0	0
JS-A84.9.07.CEL	0.12925	0.90236	0.21331	9.1382	0	0.45905	0.63191	5.8826	0	0
GSM562114_Koh_PAK_H2O_3.CEL	3.548	0.34457	3.5564	4.4567	0	1.5757	0.042541	1.7191	4.433	0
GSM551152.CEL	0	3.6911	0	7.201	1.8373	0	1.4282	0	2.1547	0
Pae_noFe_10.CEL	0	2.3591	0	2.225	0	0	0	8.3545	0	0
GSM871973.CEL	0	6.8925	0.26624	5.0464	0.10422	0	0	1.6083	0	0
GSM187284.CEL	2.7792	2.4598	0	2.9388	0	1.6732	1.9497	4.2875	0.44443	0.019355
1_12hr_CSV86(Pae_G1a).CEL	0	2.8051	0	6.8656	0	0	0	6.5964	0	0
Pae_Fe02_13.CEL	0	2.3197	0	2.4735	0	0	0	9.2415	0	0
GSM1419141_BC.CEL	0	5.5204	1.3985	7.6359	1.7857	0	2.0988	0.81552	0	0
GSM854799.CEL	1.3094	1.1863	1.5476	9.1656	0	0.65772	1.8967	5.8359	0	0
GSM462352.CEL	0	0.0074474	0.87416	1.7572	0	3.9027	0	0.9213	1.4641	0
GSM871977.CEL	0	7.1792	0.44815	4.9656	0	0.23874	0	1.6822	0	0
GSM871972.CEL	0	6.9594	0.11301	4.8493	0.12692	0	0	1.3231	0	0
GSM551149.CEL	0.59417	2.0665	2.3715	6.3964	2.738	0	1.883	0	4.0595	0
SJ16_Treated_1.CEL	0.11358	4.0705	1.8796	7.3189	0	0.19814	0.098562	3.3715	0.07986	0
GSM871974.CEL	0	6.8649	0.60504	5.4934	0	0	0	2.0788	0	0
GSM807327.CEL	0.35362	5.596	0.65294	5.3187	0	0.060902	0	5.3328	0	0
GSM743002_PAO1-PC4-b.CEL	0	8.0331	0	3.0598	0.03729	0	0	0.83912	0	1.0289
GSM871971.CEL	0	6.6202	0.04766	4.6501	0.25281	0	0	2.2433	0	0
GSM900181_F3_Pae_G1a_.CEL	1.6853	5.9049	3.9037	4.0043	0	0	0	1.2596	2.0009	0
GSM1553193_Normal_C2.CEL	0	5.7219	4.8897	7.4647	0	0.076329	0	2.7147	2.0176	0
GSM537321.CEL	0	0	0	6.5133	0	0	0	1.686	0	3.7414
GSM821088_HZI0143_Pae_G1a.CEL	0	0	5.9949	0.50349	2.1391	0	0	0.17405	6.4575	0
GSM234929.CEL	1.3223	2.214	0	8.0997	0.14481	0	0	0	0.69996	0.075316
GSM197238.CEL	1.3223	2.214	0	8.0997	0.14481	0	0	0	0.69996	0.075316
JS-G84.18.07.CEL	0.77936	1.7972	0	9.4696	0	0.34036	0	6.9164	0	0
GSM1553191_Normal_C1.CEL	1.2414	3.9116	4.1331	8.984	0.31678	0	0	1.347	3.6232	0
PAO1_Control_1.CEL	1.4521	5.7674	2.0936	9.0706	0	0.14746	0	4.5166	0.16227	0
PA01_Control_1.CEL	1.4521	5.7674	2.0936	9.0706	0	0.14746	0	4.5166	0.16227	0
GSM1112047_PGAS_25_2A.CEL	0.86846	7.2737	2.017	8.597	0	0	0	2.8244	0.77312	0
GSM1608071_Biofilm+12hrtobra_rep2.CEL	5.0175	2.6797	0	5.5654	0.40946	0.009966	0	0	3.8745	0
GSM807323.CEL	0.60861	6.1296	0	6.0648	0.057099	0	0	6.0726	0	0
GSM871976.CEL	0.60553	7.878	0.030079	5.5965	0	0	0	0.72074	0	0
GSM871978.CEL	0.7989	7.7928	0.15914	5.4883	0	0.1743	0	0.72043	0	0
Pae_Fe02_15.CEL	0	2.8122	0	2.8864	0.055875	0	0	9.3912	0	0
GSM625974.CEL	6.032	0	0	10.815	0	0.075462	0	2.957	0.12262	0
GSM625973.CEL	6.1305	0	0	10.72	0	0	0	2.9099	0	0
GSM625977.CEL	6.2011	0	0.07494	10.997	0	0.038257	0.036223	2.7934	0.09538	0
GSM625976.CEL	6.1246	0	0	10.627	0	0	0	2.4506	0.068536	0.03102
0.1_12hr_CSV86(Pae_G1a).CEL	0	3.3166	0	7.8916	0	0	0	6.9322	0.30214	0
GSM807324.CEL	0.47641	5.6589	0.17433	6.2739	0	0.043565	0	6.7141	0	0
GSM900179_F2_Pae_G1a_.CEL	2.9241	5.7361	4.2572	6.8007	0.0076917	0	0	1.5748	3.582	0
GSM821089_HZI0144_Pae_G1a.CEL	0	0	6.0236	0.58094	1.6045	0	0	0.12143	6.9352	0
GSM625975.CEL	6.0978	0	0	10.813	0	0	0	2.7036	0.072589	0
GSM823344.CEL	5.4552	0.43712	2.5593	6.3927	0	0.51905	0	0.84184	6.7693	0
JS-A164.9.07.CEL	1.6848	1.9136	0	9.5707	0	0.18978	0.13903	4.1322	0	0
0.1_9hr_CSV86(Pae_G1a).CEL	0	3.7442	0	7.9259	0	0	0	7.0382	0	0
GSM900177_F1_Pae_G1a_.CEL	2.2632	6.462	4.6893	7.5307	0	0	0	1.9005	2.9648	0
GSM1608072_Biofilm+12hrtobra_rep3.CEL	3.8168	4.2941	0	6.5501	0.17626	0	0	0	3.7301	0
0.1_2hr_CSV86(Pae_G1a).CEL	0	3.7716	0	7.3258	0	0.05568	0	7.3126	0	0
GSM537320.CEL	0	0	0	7.0584	0	0	0	1.8518	0	3.695
GSM562113_Koh_PAK_H2O_2.CEL	4.404	0.52492	3.0659	5.4055	0	1.4301	0	1.4101	4.6157	0
GSM821087_HZI0142_Pae_G1a.CEL	0	0	6.6395	2.0228	0.7208	0	0	1.2143	5.9069	0
GSM743008_PAO1-SC24-b.CEL	0.84238	7.5194	0	6.654	0	0.14616	0	3.3011	0.0078098	0
GSM871967.CEL	0.29531	6.4689	1.5919	6.0998	0	0.12634	0	4.2388	0.050311	0
GSM1608069_Biofilm+12hrcipro_rep3.CEL	2.2878	1.4327	0	7.5787	0.32087	0	0	0	2.2039	0.70598
JS-1B4.9.07.CEL	0.45187	3.1329	0	9.0132	0	0	0	5.8851	0	0
20mM_CF600.CEL	0	3.9154	0	7.6493	0	0.14751	0	7.599	0	0
GSM596819.CEL	5.976	0	0.73083	3.4488	0	3.0175	0	0	4.9987	0
GSM596626.CEL	5.6707	0	0	4.7115	0	2.7906	0	0	3.8008	0
