	0	1	2	3	4	5	6	7	8	9
GSM1421000_dnr_NO1.CEL	3.4792	4.2656	0	0.25341	1.5649	3.5754	0	0	0	5.4453
GSM774151_B38-2M_1.CEL	5.3844	0	2.5787	0.41861	0	7.3092	0	0.58766	0.48213	0
AKGlu_plus_nt_7-8-09_s1.CEL	1.4856	0	1.7963	0.54789	0	8.9524	0	0	0	0
GSM432865.CEL	2.6969	5.5774	0	0.4817	0	3.3179	0	0.039893	0	5.5155
GSM774133_B6-0_1.CEL	4.8776	4.545	0	0	0	5.1088	0	0	0	3.9692
GSM1420998_dnr_control1.CEL	3.7661	4.5191	0	0.21516	1.7833	2.6085	0	0	0	5.3048
GSM546278.CEL	1.7447	3.2477	0.3987	0.36483	0	10.092	0	0	0	1.466
PA14_cDNA_labeled_4-09-08_S2.CEL	1.7447	3.2477	0.3987	0.36483	0	10.092	0	0	0	1.466
GSM774152_B38-2M_2.CEL	5.0946	0	2.6019	0.46813	0	6.8562	0	0.43903	0.49716	0
GSM774112_CF173-2005a.CEL	8.4702	0	0.018663	0.078963	0	4.8392	0	0	0.43521	0
GSM740020.CEL	0	0	6.8513	0.24712	0	6.2193	1.1328	0.5132	1.275	0
GSM774153_B38-2M_3.CEL	5.0786	0	2.6083	0.47091	0	6.9945	0	0.52131	0.64634	0
GSM774135_B6-0_3.CEL	4.841	4.8936	0	0	0	5.0707	0	0	0.11376	3.5747
GSM774138_B6-4_3.CEL	4.3882	4.8024	0	0	0	4.9983	0	0	0.040564	3.7891
GSM774130_CF333-2007a.CEL	8.3582	0	0	0.2477	0	4.5516	0	0	0	0
GSM774154_B38-2NM_1.CEL	2.4862	3.6453	0	0.082159	0.090396	7.5063	0	0	0	0.41204
GSM774149_B38-1_2.CEL	2.1493	4.1816	0	0.36258	0	7.9357	0	0	0	0.94268
GSM432860.CEL	3.6113	4.321	0	0.33041	1.0457	1.7468	1.7519	0	0	5.8261
GSM774157_B38-6M_1.CEL	5.1233	0	2.5174	0.48833	0	6.8839	0	0.62203	0.52565	0
GSM546277.CEL	5.0265	0	1.8125	0.33083	0	6.2735	0	0.69676	0.8014	0.58583
GSM774158_B38-6M_2.CEL	4.9988	0	2.673	0.48478	0	6.6246	0	0.57382	0.53156	0
GSM774118_CF333-1991a.CEL	7.9746	0	0	0.065919	0	4.7246	0	0	0	0
GSM774156_B38-2NM_3.CEL	2.5274	3.6747	0.11631	0.053157	0.23588	7.8953	0	0	0	0.076469
GSM774150_B38-1_3.CEL	2.2861	4.18	0	0.28542	0	7.9399	0	0	0	0.9419
GSM774093_CF66-1973c.CEL	6.5661	1.6376	0	0.64352	0	5.2064	0	0	0	1.2391
Overhage13003_(Pae_G1a).CEL	0.079423	0	5.2815	0.67766	0	8.0421	0	1.9888	0.53138	0
Overhage3005_(Pae_G1a).CEL	0.16514	0	3.3439	0.82687	0.74859	6.6582	0	0.051273	2.3561	0
GSM462353.CEL	0.047955	0	3.7046	0.83074	0	7.6731	0	0	2.1863	0
GSM774155_B38-2NM_2.CEL	2.6913	3.5959	0.09592	0.06545	0.2405	7.4982	0	0	0	0.18218
MSC_01.CEL	2.7078	4.776	0	0.33129	0	4.1257	0	0	0	6.1671
GSM717419.CEL	0	0	1.5845	1.6717	4.566	2.6469	0.012871	0	4.5871	1.4997
GSM1420990_PAO1_control1.CEL	3.55	4.7691	0	0.31035	1.4032	2.7642	0	0	0	5.2401
GSM462354.CEL	0	0	4.3943	0.69779	0.88652	6.4715	3.8633	0	0.21589	0.022097
Overhage13001_(Pae_G1a).CEL	0	0	3.8274	1.5275	0	8.4509	0	1.9254	1.1943	0
GSM252560.CEL	0	0	6.1698	4.4586	0.54713	5.2189	4.351	0	3.5884	0
GSM774089_CF43-1973b.CEL	5.2742	3.4345	0	0.3188	0	5.8074	0	0	0	1.6366
GSM774087_CF30-1979c.CEL	8.0095	0.13988	0	0	0	5.2734	0	0	0	0
GSM774086_CF30-1979b.CEL	7.8508	0.81445	0	0.032358	0	4.8557	0	0	0	0
GSM432861.CEL	2.8597	4.6719	0	0.43867	0.50599	2.1117	1.2319	0	0	5.9278
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	1.3705	0	0	3.5388	5.2538	4.1003	3.4452	0	4.2585	2.5081
GSM774090_CF43-1973c.CEL	5.3089	3.588	0	0.084697	0	5.9552	0	0	0	1.8344
GSM774148_B38-1_1.CEL	2.255	4.0927	0	0.38021	0	7.6883	0	0	0	0.70212
GSM1421007_fhpR_control2.CEL	3.4477	4.4247	0	0.23723	2.0537	2.7049	0	0	0	5.3019
GSM774159_B38-6M_3.CEL	4.9305	0	2.7124	0.46067	0	6.5982	0	0.43365	0.7216	0
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	1.0898	1.6378	1.6666	0.58028	1.3916	7.9027	1.2561	0	0	0
GSM546258.CEL	5.7617	0	4.1332	0.6433	0	6.3826	0.27849	0	0.3214	3.3616
GSM740019.CEL	0	0	6.3331	1.4402	0.07095	6.6784	0.88048	0.22912	1.8386	0
GSM366976.CEL	0	0	6.0813	2.3726	0	7.2539	0.8807	0	3.5327	0
Overhage13004_(Pae_G1a).CEL	0.079655	0	4.7834	0.96949	0	7.3786	0	2.0791	0.3363	0
HH-PA14_7-6-09_7-8-09_s1.CEL	2.164	3.5058	0.26498	0.044053	0	8.7572	0.078602	0	0	1.3173
