	0	1	2	3	4	5	6	7	8	9
GSM156172.CEL	0	0.67025	4.6969	3.5365	8.6759	2.6864	0	0	0	0
Fos3_aerobic_wdh_Pae_G1a.CEL	0	1.5774	3.2393	8.278	0.078784	1.4225	1.0377	0	0	0
144_2014wt_anaero.CEL	0	0	0	6.6298	6.5916	0	0	0	0	3.8071
GSM1206645_WT-CHO-1.CEL	0	0.057981	0	8.0615	0.19435	0	0.12429	0	0	0
GSM1206647_WT-DTC-1.CEL	0	0	0	7.906	0.14398	0	0.51805	0	0	0
GSM1206651_WT-PRC-1.CEL	0	0	0	8.0895	0	0	0.5785	0	0	0
GSM252501.CEL	0	0	4.1996	2.0753	3.7074	3.1144	2.7001	0	0.86527	2.6347
GSM1206649_WT-ETC-1.CEL	0	0.016144	0	7.9687	0	0	0.34473	0	0	0
GSM1206646_WT-CHO-2.CEL	0	0.0068585	0	8.1353	0.022225	0	0.64962	0	0	0
GSM432865.CEL	0.65792	0	3.3726	0.2512	3.949	0.37372	0	0	0	6.6731
control3_anaerobic_Pae_G1a.CEL	0	0.27011	6.3106	7.5765	0	0.2415	0	0.09718	0	0.62048
GSM1206652_WT-PRC-2.CEL	0	0	0	8.3968	0	0	0.24484	0	0	0
GSM1191067_sphR-pyr-2.CEL	0	0.4009	0	7.5619	0	0	0	0	0	0
FT2_anaerobic_Pae_G1a.CEL	0	0.32553	6.4646	7.2874	0.19205	0.25035	0	0	0	0.33569
Tob1_anaerobic_Pae_G1a.CEL	0	0.065912	5.5794	7.6463	0.12907	0.37192	0	0	0	0.5218
GSM1206650_WT-ETC-2.CEL	0	0.080692	0	7.7371	0	0	0.68516	0	0	0
control2aerobic_Pae_G1a.CEL	0	2.8718	4.8262	8.4293	0.18722	0.34129	0	0	0	0
GSM252505.CEL	0	0	4.2944	1.8109	4.0245	2.9128	2.4741	0	1.1583	2.6199
GSM1191066_sphR-pyr-1.CEL	0	0.23861	0	7.3732	0	0	0	0	0	0
GSM1206653_dgcA-CHO-1.CEL	0	0.31473	0	8.7279	0	0	0.92099	0	0	0
GSM1618386_Wound2.CEL	0.32835	0.71627	0.34186	3.5443	0.071387	2.5614	5.5488	0	0	0
GSM1206654_dgcA-CHO-2.CEL	0	0.29243	0	8.633	0	0	0.69132	0	0	0
ETJan12B_1381_2012PAO6_2dR-aero.CEL	0	0	0	8.5446	6.6443	0.88235	0	0	0	5.5536
fos1aerobic_Pae_G1a.CEL	0	1.7304	5.4851	7.8813	0.099578	0.12962	0	0	0.0016196	0
fos2aerobic_Pae_G1a.CEL	0	2.192	4.7406	7.8978	0.061104	0.59127	0	0	0	0
GSM1191071_WT-pyr-2.CEL	0	0.18796	0	7.4714	0	0	0	0	0	0
0.1_12hr_CSV86(Pae_G1a).CEL	0	0	0	6.6201	0.1045	4.5034	6.4207	0	0	0.44522
GSM208611.CEL	7.6581	0	7.5242	0	0.23998	3.5027	0	0	0	0
MSC_02.CEL	0	0	2.2721	0	5.0094	0.66036	0.15473	0	0	6.6294
GSM567680.CEL	0	0	1.9318	4.6275	3.096	5.8583	0	0	0	1.6826
GSM208610.CEL	6.1821	0.27436	7.4712	0.90356	0	3.1802	0	0	0	2.2793
ETJan12B_1378_2012-PAO3wt-aero.CEL	0	0	0	8.3689	5.6301	1.7127	1.2448	0	0	5.0888
