	0	1	2	3	4	5	6	7	8	9
GSM156172.CEL	-1.0702	-5.094	-0.74307	-3.9171	0.11646	2.4289	-0.81255	-1.4893	3.0204	2.147
Fos3_aerobic_wdh_Pae_G1a.CEL	7.0065	-1.5782	-2.1262	-3.2764	0.53875	-3.5154	1.1961	2.3232	-2.8071	0.11747
144_2014wt_anaero.CEL	-2.1627	-4.3951	-3.5386	-2.3846	1.2291	-1.4591	-0.96184	3.5587	-1.4487	-2.7876
GSM1206645_WT-CHO-1.CEL	3.7942	-1.3423	-3.006	-3.5876	-1.6473	-2.9516	-1.2065	5.3216	-4.272	1.6115
GSM1206647_WT-DTC-1.CEL	4.1533	-2.0759	-2.6867	-3.0599	-1.2794	-2.8718	-1.5659	5.0857	-4.23	1.6885
GSM1206651_WT-PRC-1.CEL	4.736	-1.467	-2.8278	-3.3612	-1.3495	-2.9582	-1.356	4.949	-4.2729	1.4329
GSM252501.CEL	0.18013	-5.4903	0.24786	-0.48234	-1.1362	-1.5176	-2.1698	-0.78437	0.47544	4.2447
GSM1206649_WT-ETC-1.CEL	4.2884	-1.4462	-2.8905	-3.0621	-1.6623	-2.9105	-1.0681	5.0621	-4.0801	1.5048
GSM1206646_WT-CHO-2.CEL	4.7988	-1.783	-2.7071	-3.5892	-1.0998	-2.7532	-1.399	4.8796	-4.3201	1.5394
GSM432865.CEL	-6.9471	-7.4022	0.14328	-1.4314	0.060709	2.1002	-0.2147	0.19805	0.44582	0.35327
control3_anaerobic_Pae_G1a.CEL	0.53704	-3.1071	-0.63526	-4.8973	0.15373	-3.355	2.289	1.7804	-2.7077	0.58136
GSM1206652_WT-PRC-2.CEL	4.2798	-1.2629	-2.9709	-3.5124	-1.5302	-3.017	-1.1896	5.3021	-4.4314	1.5281
GSM1191067_sphR-pyr-2.CEL	1.8952	0.016962	-2.9637	-3.3938	-2.5209	-3.0649	0.65046	6.309	-3.48	2.4185
FT2_anaerobic_Pae_G1a.CEL	0.67935	-3.0451	-0.6793	-4.2147	0.022374	-3.4822	2.4916	1.5028	-2.1717	0.94477
Tob1_anaerobic_Pae_G1a.CEL	1.9869	-3.2251	-0.92906	-3.9643	0.90999	-3.5464	1.802	1.4728	-2.5487	1.5412
GSM1206650_WT-ETC-2.CEL	4.8158	-1.4573	-2.5506	-2.9491	-1.492	-2.6487	-1.1871	4.5347	-3.669	1.5115
control2aerobic_Pae_G1a.CEL	3.6768	0.65687	-2.5947	-4.884	0.11313	-4.2011	3.3848	2.0906	-2.5101	-0.14231
GSM252505.CEL	-0.11003	-5.2884	0.15553	-0.45463	-1.2212	-1.7223	-2.0195	-0.95026	0.72829	4.1301
GSM1191066_sphR-pyr-1.CEL	1.803	0.15291	-3.0717	-3.0351	-1.7609	-3.7587	1.1276	5.8056	-3.3372	1.6513
GSM1206653_dgcA-CHO-1.CEL	5.7936	-1.2515	-2.6254	-3.698	-0.8129	-2.5171	-0.81683	4.8948	-4.0334	1.2442
GSM1618386_Wound2.CEL	10.347	-3.6138	-1.0101	1.7751	-0.24884	-0.13996	0.026329	-0.93414	0.99349	-0.085396
GSM1206654_dgcA-CHO-2.CEL	5.2965	-1.0627	-2.8085	-3.6925	-1.0164	-2.4901	-0.87836	4.8864	-4.0544	1.2593
ETJan12B_1381_2012PAO6_2dR-aero.CEL	-1.4266	-5.6422	-2.3284	-4.0685	1.6723	0.20862	-2.7998	4.6635	-2.657	-1.6471
fos1aerobic_Pae_G1a.CEL	2.1966	-0.35975	-2.0316	-4.5131	0.40812	-4.628	3.216	1.7145	-2.0878	0.66271
fos2aerobic_Pae_G1a.CEL	4.0247	-0.16542	-2.2144	-4.1153	0.48975	-4.2677	3.0426	1.8459	-2.2692	0.4971
GSM1191071_WT-pyr-2.CEL	1.9248	-0.06417	-3.2237	-3.1351	-1.9151	-3.4168	0.50497	6.181	-3.3737	2.4839
0.1_12hr_CSV86(Pae_G1a).CEL	11.971	-4.7913	-0.61294	0.025286	-0.1849	1.2667	-1.5725	2.2837	0.56533	-0.24958
GSM208611.CEL	-3.7068	-2.7578	-0.76632	-0.76044	-0.89094	-0.87608	4.0945	-0.13754	1.5798	2.3631
MSC_02.CEL	-6.5814	-7.3034	-1.0113	-1.978	0.12237	1.5229	-1.7438	-0.46215	0.31443	-0.77289
GSM567680.CEL	5.7596	-4.1511	3.6691	-5.3915	1.5638	-1.8441	-1.3527	0.15152	0.99226	0.13099
GSM208610.CEL	-5.053	-5.2914	1.422	-1.3006	-1.8877	0.44498	3.3894	-0.48949	0.38648	2.043
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.85191	-5.9326	-1.887	-3.745	1.6018	0.13219	-2.9391	3.6773	-2.7209	-1.1667
FT1_anaerobic_Pae_G1a.CEL	0.77165	-2.9049	-0.90899	-4.3325	0.2695	-3.4983	2.6047	1.5144	-2.22	1.3723
20mM_CF600.CEL	12.669	-5.2815	-0.57811	0.0452	0.69009	1.1815	-1.7659	1.9596	-0.75869	0.030071
control1aerobic_Pae_G1a.CEL	1.6838	-0.34852	-1.9976	-4.5345	0.13453	-4.627	3.2237	1.752	-2.2584	0.59361
Tob2_anaerobic_Pae_G1a.CEL	1.1203	-2.9665	-0.9752	-4.3874	0.46695	-3.7525	2.2094	1.6431	-2.4149	1.2521
147_2014dR_anaero.CEL	-3.5907	-3.7743	-3.4041	-2.6657	1.3409	-2.2031	-0.8897	4.0845	-1.2652	-2.7355
ETJan12B_1377_2012-PAO2wt-aero.CEL	-0.70903	-5.9344	-2.2108	-4.0889	1.3423	0.13394	-2.6485	4.1011	-2.5035	-1.222
ETJan12B_1380_2012PAO5dR-aero.CEL	-1.9894	-5.7665	-2.6027	-4.2905	1.3622	0.40134	-2.8693	4.8616	-2.8578	-1.5574
145_2014dR_anaero.CEL	-3.1126	-3.892	-3.0905	-2.7189	1.417	-2.0912	-1.0177	4.0482	-1.5322	-2.5354
GSM1421008_fhpR_NO1.CEL	-7.3072	-5.6465	-0.69993	-1.0752	1.2976	0.36355	-1.0034	-0.89265	1.2029	-1.1241
GSM1206644_WT-PYR-2.CEL	3.442	-1.6509	-2.9598	-3.5508	-1.7981	-2.926	-1.0717	5.4621	-4.2015	1.6223
GSM537321.CEL	7.398	-3.1381	-5.0574	0.40051	-1.9574	0.21143	-1.786	5.4169	0.43575	-2.0459
GSM1662232_WFPA510_1.CEL	-1.2135	2.1722	-4.593	-0.56253	-0.4848	-1.6353	-3.1793	-3.6181	-0.28198	-1.3604
GSM1421009_fhpR_NO2.CEL	-7.3014	-5.8727	-0.3886	-1.2027	0.84817	0.56665	-0.89253	-1.0314	1.0441	-0.85931
MSC_08.CEL	-5.4431	-4.9159	-3.2197	-1.3236	1.8064	-0.63963	-2.0107	-0.95805	1.2369	-1.4359
GSM243224.CEL	-3.2299	-2.6557	-2.3431	-0.48849	2.2399	-2.9876	0.75015	0.48202	0.15492	1.1662
GSM1206648_WT-DTC-2.CEL	4.7687	-2.3873	-2.5817	-3.2642	-0.98815	-2.7537	-1.6816	4.903	-4.2444	1.6533
GSM717424.CEL	10.606	-2.8642	-2.5598	1.0403	0.052465	1.0257	-1.4407	-0.12116	-0.44658	0.42455
FT3_anaerobic_Pae_G1a.CEL	0.12922	-3.0322	-0.71978	-4.4268	0.13508	-3.7917	2.6484	1.8027	-2.2927	0.89676
GSM567681.CEL	4.1439	-3.6892	3.3824	-6.0231	1.2746	-2.025	-1.0885	0.4242	1.1228	0.027332
GSM596626.CEL	0.13772	-1.7762	-0.63885	0.29907	-4.8128	-0.75015	2.8775	1.1562	-0.24848	0.49122
GSM1420993_PAO1_NO2.CEL	-6.9464	-5.6808	-0.52859	-0.94475	1.1977	0.41832	-0.89498	-1.3111	1.4392	-0.73743
Glu_6Hour_(Pae_G1a).CEL	12.128	-4.9965	-0.44418	-0.17317	0.78213	0.99989	-1.8608	2.6456	-0.080397	-0.13544
GSM252496.CEL	1.3625	-5.8191	0.50359	-0.34646	-1.0051	-1.0799	-2.209	-0.59159	0.41521	3.9192
GSM432864.CEL	-7.0855	-7.0816	-0.10737	-1.4414	0.26207	1.9387	-0.61209	0.21444	0.2742	0.64053
GSM208614.CEL	-3.095	-1.9907	-1.5107	0.16512	0.89296	-3.0435	3.3472	-0.90925	2.4178	1.7185
fos3_anaerobic_Pae_G1a.CEL	1.2521	-2.6553	-1.2419	-4.5319	0.33613	-3.6305	2.1692	1.7544	-2.6785	0.85864
GSM1191069_sphR-surf-2.CEL	0.47372	-1.1216	-3.3681	-2.4491	-0.46025	-4.6306	-0.15609	5.0139	-2.7976	2.1551
GSM842842_Wright_4_WT-stat-1_Pae_G1a.CEL	-2.9984	0.79628	-2.5704	-3.4869	-2.2619	4.421	-0.013778	-1.2852	4.8214	3.8617
