	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM774161_PAO1b.CEL	1.8314	0.82078	1.2977	0	0.78495	0	1.3007	1.9628	2.0883	0	0	0.54321	0	0	2.7823	4.2855	0.12115	4.3598	0	0	0	4.6363	0	0.69199	0	0.3327	0.030897	0.091638	0	5.7604	2.9118	3.5198	0	0.90526	0	1.9093	1.2366	1.0192	2.1201	0	1.3146	1.3028	0	0	0	0.29692	0	0	0.33933	4.7971	1.3204	0.25985	0.15003	0	0.38439	0.49069	0	4.4752	0	0	0.60777	0	0	0.33581	1.7483	2.3068	0	2.6312	1.6474	0.17558	0	0.50518	1.007	0	0	0	0.15065	3.4525	0	0.36693	0.016634	0.49377	0	0.57699	0	0.51459	1.3611	0	2.8165	3.0172	0	0	0.67465	0.8081	0	4.6571	0.37241	4.6716	0.44232	0
Overhage3002_(Pae_G1a).CEL	0	0.74413	0	0	7.6012	0	1.6735	0.52235	1.3168	0	0	0	0	0	0.66939	3.0151	0	0	0	0	0	5.4386	0	0	0	1.0673	4.0041	0	0	3.34	2.9914	3.8679	1.5178	0	2.3127	0	3.6945	0	0	0	0.61184	0	0.34711	3.2208	1.9784	0.32222	2.0732	0	0.23461	2.7377	1.5316	0	1.1629	0	0	0	0.13484	4.8187	0	1.715	2.2887	1.9725	0	2.3577	2.6395	2.7905	0	0.077025	0.4057	0	1.9828	0.13957	0	2.074	1.5376	0	1.5013	4.0732	0	0	0	4.212	3.308	1.126	0	2.3063	2.7917	0	2.9739	3.6428	0.097478	0	1.2328	0	0.83049	0	5.076	4.4878	0	0
GSM432861.CEL	2.3984	0.75912	0.63527	0	0	0.92083	0	0	2.1828	0	0	0	0	0.56638	2.9897	4.522	0.55623	3.5792	0.056639	0	0.91531	4.8363	0	0	0	0.41035	1.8435	0.093022	0.049833	4.5466	2.303	3.4526	0	1.4694	0	0.67367	0.98798	0	3.7184	0.85304	0.13507	2.66	0	0	0.41123	0.13492	0	2.3519	0.041351	4.6109	0.67545	0.40246	0.57043	0.47122	0.1968	0	0	3.909	0.33793	0	0.90472	0	0	3.176	0.59522	2.3581	0	0.56354	1.9562	0	0	0.5156	0.90234	0	0	0.35235	1.0417	3.9322	0	0	0	0.68936	0	1.2063	0.45162	0.10641	1.844	0	3.0713	3.0232	0.069416	0	0.44825	0	0	4.2781	0.15372	4.8776	0.69464	0
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	0.15396	0	0.5378	0	1.5835	1.554	3.9728	0	2.8507	0	0	0	0	2.0771	2.3445	4.0138	0	0	0	0	1.2761	2.5441	0	0	0.2841	0	0	0.24083	0.262	1.1605	2.908	4.2127	0	3.5411	0	0.27925	0.55318	0	3.7997	0.64121	0	3.403	0	0.8318	0	0.24775	1.0729	5.3945	2.366	5.7411	0.14531	0	0	0	0	0.43758	0	2.8573	0.42774	0	1.9009	0	0	3.372	0.58342	3.3925	0	2.573	2.066	1.0809	1.336	1.2999	0.27172	0	0	0.11851	0	2.7668	0	0	0.13367	0.34418	0	1.6908	0	3.8692	3.5994	0	2.654	3.6298	0.24023	0	0.93684	0.7211	0.14284	1.3556	0.48047	4.4374	2.1906	0
GSM1517347_MK-1.CEL	0	2.1233	0	0	3.4526	1.7464	0	0	1.4248	1.2543	2.113	0	0	0.68866	0	3.1659	2.0891	0	0.11445	0	0.23696	3.1323	0	0	0	0	0	0	0	1.3937	2.606	5.0282	0.37923	1.3954	0.25987	3.0325	0	0	3.8028	0.88755	0.16538	0	0	0	0.72056	0.044308	3.7898	0	0	4.6486	1.2984	0.88887	1.8418	0	0.8042	4.464	0.13244	4.3822	0.34676	0	0.31126	0	2.5958	1.5899	0	0.54045	0.39139	0.29691	4.484	0.14668	0	0	0.94592	0	0.25738	0	1.202	3.6296	0	0	0.30064	1.9873	1.5719	0.58523	0	2.1634	4.271	0	3.386	2.9258	0.56229	0	0.070816	2.5372	0	0.22355	5.4402	5.0384	0.99377	1.354
GSM462063.CEL	0	0	0	0	3.8783	0	0	0.98894	0	0	0	0	0	0	0	3.7487	1.5468	0	0	0.3454	0	1.4237	0	1.2907	0	0.79922	0	0	0	0.042214	2.1	4.5851	0	0	0	2.8803	0.93884	0	0	0	0.90341	1.885	2.2467	5.5511	0.019068	1.9616	4.6775	0	0	4.7103	0.54811	0	0.61196	0	0	3.6209	0.36255	4.0218	2.6363	1.1916	0	1.2619	0.080659	0.39838	0.18015	1.8258	0	1.339	0.17037	0.075731	0.23402	3.1339	0.20407	0	0	0.6719	0	5.4596	0	0.71182	0.11635	2.3867	1.7344	0.18817	0	1.2152	3.5805	0	3.0154	2.0908	3.0873	0	0	1.2858	1.0234	0	4.633	3.662	1.4575	0.13519
GSM591623.CEL	0	0	0.048223	0	3.5025	0	0.061533	0	1.1442	0.61401	0	0	0	0.34006	0	3.687	1.0793	0	0.3021	0.013388	0	1.2392	0	0.60454	0	0.52731	0	0.07802	0	0.14642	0	4.2596	1.9318	0	0	4.4095	1.1548	0	0	0	0	4.7863	0.72804	4.7472	0	0	3.485	0.64672	0	5.0401	0	0	0	0	0	2.9603	1.5261	3.0659	3.2285	1.3483	0	1.4721	0	0.49292	0.104	2.534	1.0353	0.58027	0.73241	0	2.3039	2.2777	0	0.5232	0	0	0.55841	5.933	0	0	0	1.3371	0	0.5691	0	0	3.1796	1.6449	3.0358	2.2493	3.3663	0	0.38951	2.4023	0	0	1.465	3.9363	0.98135	0.37804
GSM199986.CEL	0	0	0	2.2517	3.2298	0	1.2497	0.088038	2.6432	1.0564	0	0	0	0	0	3.6624	0.76846	0	0.88369	1.4044	0	1.549	0.033337	0.41154	0	1.7857	0	0	0.58136	0	2.086	4.5756	3.3155	0	0.62736	5.2856	0	0	2.2748	0	0	1.7514	0	1.4446	0	0	3.8512	0	0	5.4032	0	0	0	0	0.58493	3.179	0	3.9195	2.8987	0.56263	0	0.028768	0	0.84335	0	1.5295	2.337	0.87376	3.419	0	0.00014424	0	0.72514	0	0.22215	0	0	3.4832	0.53623	0	0.48833	0	0	0.20046	0.26085	0	3.1476	3.5372	4.2443	2.1892	1.3337	1.0203	0	2.9658	0	0.20467	0.97103	3.7314	0.82842	2.4784
GSM1958030_Cadaverine_1.CEL	3.1972	0.5889	0	0	1.8058	0.25761	0.4182	0.1648	2.0014	0	0.31376	0.97087	0	0.33416	0	4.7488	0	0.89942	0.49929	0	1.3124	1.8138	0	3.9615	0	0	0	0.043511	0	3.1902	1.3412	3.6035	0	3.0837	3.7811	0.54548	0.43016	1.0485	0	0	1.9474	1.1852	0.63421	0.14996	0.7877	0	2.3539	0	1.7812	5.4119	0.053973	0.89374	1.529	0	0	0.68537	0.18769	4.0386	0.97978	0.26979	0	0	0.70642	0	3.2697	2.2298	1.1974	2.9303	0	2.0979	0	0	0	0	0.7065	0	4.2387	4.9369	0	2.3403	0	0	0.19263	1.5845	0	0.53512	2.6483	0	2.1567	0.84199	0	0	1.7166	0.44977	0	0	0	5.9416	0.42954	1.0682
GSM1419138_PAO.CEL	0	0	0.47804	0	0	1.3674	0	0	1.1941	1.355	0	0	0	0.5565	0	4.8113	0.13044	0	0.35453	0	1.8076	0.69937	0	1.5664	0	0	0	0	1.258	0	2.5607	4.5472	0.84265	0	0.40416	4.2368	0.56665	0	2.4953	1.429	0.81718	2.938	0	0.71383	0.64911	0	3.5954	1.8145	0	5.4369	0.88553	0	0	0.012908	0.61981	0.14352	0	4.0232	5.8349	0.88906	0	0	0.17506	2.9992	0.65714	1.2187	1.4304	3.1173	1.4373	1.7692	0	0.21903	0.28397	0	1.0124	0.034593	0.97694	6.3786	0.077782	0	0	0.59985	0	0.21826	0	0	3.8535	0.1479	3.5343	0.74412	1.6503	0	0	1.2879	0	0	0.90538	4.6361	1.4203	1.218
