	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM774161_PAO1b.CEL	5.1362	-2.1731	-1.1111	0.76757	0.033195	-0.13457	-0.087915	-0.74287	-0.15656	-0.077817	-0.45793	0.022065	-0.25731	-0.22767	-0.094485	0.013865	-0.16505	0.028413	-0.13302	0.018974	-0.10281	0.17566	0.065449	0.084791	-0.11664	-0.1482	0.0051807	0.10047	-0.051207	-0.020188	0.05756	-0.014009	-0.040441	-0.17151	0.061188	-0.022579	0.13317	0.0018694	-0.071708	-0.019345	0.028793	-0.096501	0.162	0.0077987	0.080056	0.12091	-0.0034328	0.014639	0.041184	-0.10851	0.011885	-0.041289	0.090322	0.02524	-0.10803	0.075158	0.12256	-0.0014504	-0.037791	-0.046082	-0.034056	-0.1425	-0.073858	-7.2492e-06	0.00338	-0.058452	-0.03124	0.01858	0.086191	-0.047085	0.035228	0.015631	0.010518	-0.041659	-0.03137	-0.032707	-0.071938	0.039068	0.011049	0.011009	0.049058	-0.036712	0.023261	-0.097937	-0.025083	0.039027	0.028222	-0.045889	0.012279	-0.015159	0.01778	0.0017408	0.055196	0.026003	-0.0015879	-0.047416	-0.057376	0.037604	-0.021594	-0.02562
Overhage3002_(Pae_G1a).CEL	5.4579	-0.8228	0.11446	1.1767	0.79657	0.42041	-0.46533	-0.206	-0.051133	0.57185	-0.21102	0.28623	0.54392	0.67743	-0.4335	-0.12627	0.098538	0.012482	-0.046067	-0.65528	0.45021	-0.13829	-0.26	-0.098519	0.34421	0.17419	-0.1739	0.20287	0.31829	-0.00030186	0.02932	0.067165	0.46774	0.042358	-0.13419	0.12772	-0.017396	-0.12638	-0.055963	0.01006	0.089071	0.025092	0.0067713	-0.044529	-0.047574	-0.099661	-0.23602	0.20081	0.1521	-0.025572	-0.25931	-0.09682	-0.035131	-0.043863	0.21123	0.23085	0.14001	-0.042773	0.050233	-0.053161	-0.005713	-0.17117	-0.0016537	0.013641	0.047441	-0.054717	0.0056499	-0.34801	0.035281	-0.031663	0.22907	-0.018467	-0.0568	-0.015985	-0.092897	-0.13072	0.060007	-0.018672	-0.077863	0.076533	-0.13809	-0.08924	0.09868	-0.077864	0.096249	-0.051211	0.25276	-0.13038	0.020654	-0.052872	0.039524	0.079215	-0.088437	0.058417	-0.043437	-0.20082	0.0021344	-0.00437	-0.0017254	0.048921
GSM432861.CEL	5.2303	-2.262	-0.77198	0.7164	-0.024156	-0.36334	0.12968	-0.25181	0.25621	-0.25338	-0.37932	0.20899	0.1468	-0.32223	0.0076407	-0.25652	-0.31076	0.12343	-0.089083	-0.09914	0.021485	-0.050134	0.051729	0.18165	-0.12496	-0.18856	-0.080945	0.10465	-0.078291	0.039981	-0.014855	-0.0067643	0.0099752	-0.058657	0.010922	-0.10587	-0.035114	-0.24204	0.01742	-0.0040342	0.050157	-0.0013348	0.1561	0.0075574	-0.10294	0.074608	-0.059221	0.15795	0.039168	-0.10644	0.033327	-0.085351	-0.011893	0.14028	-0.095745	0.017302	-0.080782	0.10012	0.11107	0.070213	-0.11544	-0.02063	-0.0079834	0.015683	-0.025743	-0.0069492	0.016985	0.088017	0.15786	0.11142	-0.021727	-0.049857	-0.064744	-0.0084944	0.056973	-0.058156	-0.049712	-0.0085342	0.079383	-0.00021395	0.013771	0.087996	0.037521	-0.074387	0.013635	0.01144	-0.036929	0.11216	-0.078235	0.027734	-0.10427	0.087667	-0.025872	0.0205	0.004037	0.01125	0.0045315	-0.021513	0.00055294	0.012173
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	5.1267	-1.8639	0.20096	1.0773	-0.11802	-0.44946	0.2603	-0.28433	0.55597	-0.53906	0.44611	-0.35001	0.1831	0.26359	-0.39297	0.021018	-0.56339	-0.1071	0.0777	-0.0040073	0.22413	-0.37033	-0.21035	-0.13131	-0.0084705	-0.22397	0.069214	0.092111	0.35746	-0.097634	-0.095062	0.057849	-0.073012	-0.020218	-0.21254	-0.21204	0.28175	0.10893	0.027994	0.21307	-0.090063	0.063555	0.030534	0.09335	-0.068417	-0.13545	-0.048459	-0.016091	0.069199	0.037376	0.069078	-0.10138	-0.04575	0.08732	0.1158	0.041363	0.057097	0.15862	0.037992	0.024241	-0.048055	0.034872	0.15952	0.083718	0.00052392	0.012354	-0.072276	0.045711	0.027056	0.032633	-0.0090822	0.057615	0.0039029	0.06644	0.050749	-0.059222	-0.071713	0.060802	0.10631	-0.082835	-0.010997	0.052154	0.020791	0.034861	0.077773	0.064229	-0.09016	0.031505	0.010553	0.029839	-0.10187	0.079476	0.10171	0.0023942	0.012922	-0.063706	-0.061919	0.12311	-0.040239	-0.091476
GSM1517347_MK-1.CEL	5.5292	-1.0429	0.95654	1.0512	-0.33248	-0.10315	-0.59079	-0.24065	0.10647	0.042909	-0.14178	0.17574	0.27018	-0.11491	0.13362	-0.087754	0.27277	-0.028255	0.52929	0.10688	-0.058346	-0.066079	-0.1682	-0.14083	-0.15452	0.048558	0.027826	-0.051944	-0.22155	-0.09444	-0.27591	-0.097376	-0.05427	-0.17925	0.15299	0.0076763	-0.049363	0.030326	0.089597	-0.08254	-0.13635	-0.070738	-0.17186	-0.22961	-0.056976	0.031398	0.0003256	0.0025886	0.23092	-0.09741	-0.055802	-0.02642	-0.028432	-0.14023	-0.16873	-0.064834	0.061255	0.087663	0.0014019	0.20566	-0.083574	0.11956	-0.046134	0.15174	0.13706	-0.0057442	-0.12978	-0.098658	-0.023792	-0.20857	0.082838	0.12299	0.020456	0.11195	-0.02014	0.02137	0.00076035	-0.2924	0.017066	-0.03851	0.12336	0.092973	-0.040162	-0.040546	-0.0033534	-0.037713	0.023686	0.097075	0.013436	-0.050113	-0.025634	0.031185	0.15581	0.020484	0.081174	0.0096714	0.057017	0.087594	-0.17552	-0.079072
GSM462063.CEL	5.3452	-0.26258	1.263	1.6683	0.0020608	0.20342	-0.41423	0.20284	-0.62843	0.63491	-0.27071	-0.10374	0.015783	0.38368	0.13591	-0.33743	-0.21643	-0.27397	0.02848	0.38295	0.14626	-0.1337	-0.19133	-0.047935	-0.064998	-0.24712	0.021988	0.15556	-0.018799	0.18539	-0.004687	0.098538	-0.078845	0.035412	-0.061072	-0.0056661	0.22705	-0.26833	-0.035099	-0.097219	-0.03541	-0.10781	-0.0073337	-0.18053	0.02145	0.037773	-0.0088772	0.070198	-0.11785	0.021138	-0.096854	0.092677	-0.010387	-0.01977	-0.025774	-0.046671	0.097583	-0.01166	0.10579	0.21754	0.0174	0.093647	-0.060302	0.01945	-0.031569	-0.090992	-0.11903	-0.016637	0.1201	-0.097248	-0.088188	-0.024483	-0.0040802	0.051848	-0.12395	0.035014	-0.10851	-0.0024158	0.059751	-0.090781	0.02723	-0.10739	-0.036094	-0.019652	0.064013	-0.02222	-0.018033	0.023845	0.12503	0.039552	0.015312	0.044853	-0.0073394	0.008925	-0.0026768	0.13885	-0.019581	-0.042862	-0.050924	0.039296
GSM591623.CEL	5.2529	-0.5437	1.0299	1.6676	-0.16646	-0.14282	-0.56829	0.71548	-0.16321	0.3453	-0.0086796	-0.53317	-0.15678	0.074512	0.029458	-0.27184	-0.31135	-0.069776	-0.034295	-0.029301	0.076052	-0.058463	-0.074913	-0.0038163	-0.002127	-0.16407	-0.20649	0.1549	0.1075	0.14095	0.090081	0.1963	0.15033	0.11122	-0.030864	0.070424	-0.17506	-0.037529	0.12905	0.088617	0.10212	-0.14197	0.069951	0.036466	0.059867	-0.097468	0.018673	-0.095893	-0.058358	-0.049417	-0.021591	-0.028146	-0.19231	-0.27787	0.057336	0.10032	0.18001	0.16153	0.11662	0.014901	-0.0245	0.058628	-0.028464	-0.077962	0.17289	-0.17675	0.058899	-0.087577	0.084558	0.062473	-0.084203	0.068464	0.13574	0.027737	-0.05122	-0.070539	-0.076824	0.11796	0.0073662	-0.052679	0.092593	-0.065445	0.072001	-0.10254	-0.085533	0.075445	-0.027559	-0.046872	0.097485	0.050942	-0.10192	-0.10319	0.077701	-0.049783	0.06706	-0.043269	0.10777	0.052488	0.049308	0.028969
GSM199986.CEL	5.3962	-0.63324	0.87868	1.4172	-0.74163	-0.084448	-1.0075	0.46819	0.096034	-0.26321	0.05199	0.050651	-0.50848	0.15801	0.07005	0.34893	0.26223	0.18183	-0.14001	0.023107	0.00028356	0.09049	-0.12685	-0.11862	-0.13982	0.23087	-0.097645	-0.094624	0.020313	-0.081254	0.052144	0.10492	-0.039924	0.15754	-0.080094	0.087353	-0.13278	0.062627	-0.058062	0.1812	0.19506	0.028046	0.10557	-0.0080497	0.020045	-0.099444	0.020488	-0.18987	-0.020919	-0.11447	0.14367	0.091341	-0.08988	-0.057914	0.12334	0.017787	0.072217	-0.022999	-0.081651	-0.039469	0.14767	-0.041242	0.022818	0.017092	-0.12545	-0.086378	0.036605	0.01667	-0.037831	-0.022216	0.0058164	-0.1199	0.052888	-0.028965	-0.04769	-0.07889	0.19216	0.024554	0.049128	-0.078745	0.049055	0.067323	-0.027499	-0.13668	-0.042211	-0.054072	0.13003	-0.10353	-0.069384	0.060015	0.019065	0.093514	0.14044	0.032989	0.036589	0.068351	-0.027421	-0.070498	-0.012967	-0.12877
GSM1958030_Cadaverine_1.CEL	5.7688	0.044454	-1.1958	1.0636	-0.39763	-0.64824	-0.074855	-0.71332	-0.26235	0.23489	0.018899	-0.70329	0.16616	0.050482	-0.30987	0.055509	-0.097076	0.25097	0.2004	0.01129	0.089162	-0.22821	-0.13509	-0.117	-0.057097	-0.068548	-0.13599	-0.026331	0.20849	-0.12307	-0.094771	-0.088585	0.084231	0.059334	-0.15355	0.22115	-0.16685	0.030982	0.085184	-0.028362	-0.063627	-0.0070199	0.084867	-0.13005	-0.11435	-0.22691	-0.01183	-0.018365	-0.01705	-0.080619	-0.046279	0.027628	-0.10608	-0.061512	0.041324	-0.02618	0.015292	-0.0014178	-0.024303	-0.079754	-0.059643	0.12415	0.020043	-0.07417	-0.035842	-0.084618	0.05913	0.023038	-0.071448	-0.024934	0.10673	0.10477	0.03079	0.033786	0.048997	0.05563	0.069417	0.020235	0.092687	0.04861	0.0058381	0.068911	0.091588	-0.027164	0.095009	-0.021071	-0.078861	-0.053891	-0.11363	-0.011035	0.11866	0.0062412	-0.035702	-0.0021474	-0.092552	0.068702	-0.026272	-0.057597	-0.034267	-0.091954
GSM1419138_PAO.CEL	5.4783	-0.39436	0.46622	1.4118	-0.8393	-0.82383	0.17842	0.2945	-0.2352	-0.19527	0.14243	0.021905	0.094623	-0.064387	0.044987	-0.012233	-0.042798	-0.1769	-0.16072	0.034764	-0.06375	-0.069476	-0.039137	0.009547	-0.042981	0.092183	0.06486	0.10583	0.057395	-0.08854	0.15661	0.16245	-0.096922	-0.1455	-0.092469	0.08676	-0.063889	0.14206	0.058649	0.10792	0.2632	0.034126	-0.083447	-0.017931	0.0089782	-0.038727	0.10768	0.069323	-0.064215	-0.18093	0.32832	-0.055381	0.055871	-0.00088593	-0.01853	-0.014187	-0.0007463	-0.022634	-0.054344	0.13915	-0.012707	-0.031135	-0.19385	-0.096975	0.091853	0.045933	-0.011127	-0.034185	0.011474	0.02751	0.067182	0.01449	0.010925	-0.036885	0.0065864	-0.057774	0.041831	-0.019923	-0.066447	0.014708	0.047872	-0.026607	-0.024952	0.0016956	0.041415	-0.011991	0.041318	-0.16181	0.01608	-0.037342	-0.015778	-0.0019319	0.10047	0.031419	-0.065508	-0.095067	0.0072688	-0.036018	-0.0044002	0.01234
