	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM199985.CEL	-5.8699	0.50225	2.0714	-1.2584	-1.2143	-0.030468	-1.918	1.1778	0.045975	-0.52217	0.32991	-0.0071192	-1.0434	0.3351	0.05908	0.76702	0.47385	0.28565	-0.25462	-0.027975	0.015463	0.16648	-0.14792	-0.24059	-0.30228	0.50495	-0.043974	-0.27031	-0.021697	-0.049271	0.064453	0.11221	-0.059213	0.28998	-0.041489	0.164	-0.2597	0.13751	-0.15944	0.2974	0.364	-0.010748	0.30923	0.016955	0.068887	-0.10645	0.11623	-0.34449	-0.056396	-0.13987	0.32718	0.26472	-0.18637	-0.15772	0.20304	0.015089	0.056644	-0.034124	-0.12173	-0.033901	0.22995	-0.044798	0.054946	-0.00027214	-0.2292	-0.15763	0.0078007	0.14683	-0.11198	-0.050753	0.043817	-0.32043	0.088594	-0.10724	-0.025223	-0.22511	0.40795	0.12883	0.18573	-0.19713	0.029716	0.16655	-0.065791	-0.28321	-0.064841	-0.11275	0.28652	-0.11871	-0.12499	0.044419	0.0031063	0.17083	0.39775	-0.0077446	0.064821	0.16057	-0.15416	-0.10898	0.019638	-0.19851
GSM2055818_7629_B-_20130705.CEL	-6.4598	-2.3365	0.045355	-1.9246	-0.61483	-1.0888	-0.17095	0.66374	0.012828	-0.28989	-0.1899	0.43602	-0.61089	0.20238	0.24023	0.65136	-0.34392	0.01205	-0.72571	-0.96497	0.094409	-0.033054	-0.24059	0.15421	-0.42675	0.42574	0.34698	-0.0045008	-0.49533	-0.20395	-0.67636	0.080586	-0.1347	0.29723	-0.22755	0.21556	-0.0068802	-0.18094	0.080214	0.24164	0.099694	0.23709	0.047297	-0.14174	-0.13713	0.086916	-0.21526	-0.22993	0.010025	-0.15775	0.25399	0.00061761	-0.16329	0.24162	0.20192	-0.061961	-0.048831	-0.16831	-0.60769	-0.049464	0.034809	-0.1113	0.048681	-0.077364	-0.031919	0.10252	0.028027	0.12532	-0.033528	-0.17222	-0.11217	-0.18175	0.12699	0.12136	-0.049016	0.068803	0.13645	-0.0069346	-0.014085	0.070105	0.23657	0.013832	0.078109	0.11704	-0.0088297	-0.10838	0.052008	0.050533	0.010668	0.12766	0.11271	-0.063984	-0.097509	0.025405	-0.053035	0.11665	0.017748	0.10382	0.032153	0.10374
GSM900179_F2_Pae_G1a_.CEL	-5.0337	3.3545	0.11504	-1.1305	-0.81168	-0.49682	0.84301	-1.4479	-1.6026	1.0935	0.60964	0.077793	0.047243	-0.74285	0.78923	-0.15587	-0.19486	-0.53275	-1.4134	0.64825	1.0723	0.16212	-0.089685	0.4375	-0.62611	0.83923	-0.030344	-0.50711	0.28096	-0.58241	-0.36623	-0.49052	0.23055	-0.37346	-0.13739	0.54492	0.54595	0.054563	-0.41861	0.095001	0.13508	0.099181	-0.38301	0.16103	-0.039982	-0.066523	0.64683	-0.18444	-0.37843	-0.23452	-0.063985	-0.14384	0.38917	0.2796	-0.070836	0.32253	-0.37093	0.14687	0.024154	-0.17417	-0.17929	0.32992	-0.21395	0.24755	0.68934	-0.56068	0.31256	0.61001	-0.16114	0.24298	-0.051198	0.13574	-0.11656	0.34714	-0.059143	-0.4446	0.11071	0.11656	0.074421	-0.28718	-0.17783	-0.099212	-0.32822	0.12996	-0.42525	-0.3002	0.14562	-0.23567	-0.23959	-0.026203	-0.10344	0.042171	-0.14236	-0.047205	0.097461	-0.073201	0.11011	0.27833	0.075319	0.046263
GSM954579_Nomura_PA01-4_Pae_G1a_.CEL	-5.5683	1.9327	3.4723	-0.87642	-0.045149	0.14221	-0.63171	-0.95956	-0.44459	0.44752	0.19428	-0.35774	-1.2112	0.62772	-0.014087	0.41133	-0.0028562	-0.19183	0.31599	0.017853	-0.91392	-0.15383	0.77054	1.816	-0.12258	-0.28022	-0.017009	0.45754	0.50797	-0.016359	0.33365	0.49946	0.32536	0.26169	0.67692	-0.32275	0.084604	0.55755	0.2067	-0.14302	-0.30784	-0.11331	-0.2168	-0.046807	-0.20179	-0.15245	-0.30012	-0.011798	-0.25466	0.098672	0.020159	0.053313	-0.048459	-0.19625	-0.02752	-0.010988	-0.33982	0.27733	0.065173	-0.26927	0.006857	-0.10452	-0.22758	-0.099454	0.10704	-0.21612	-0.058528	0.18935	0.14151	0.0075522	0.033272	-0.0061243	-0.077637	0.15451	-0.060538	0.13491	0.36826	0.12516	0.093136	0.27964	0.26165	0.16626	0.05255	0.24083	-0.15529	0.0013712	-0.045785	0.12991	-0.081443	0.16667	0.16974	0.048628	-0.21401	-0.21264	-0.16398	-0.043075	-0.1288	-0.060812	-0.096257	0.0043836
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	-6.527	-2.4336	-0.74753	-1.9781	-0.14519	-0.19117	0.61097	-0.81876	0.50942	-1.1138	0.59069	-0.82169	0.30449	1.0802	-0.53717	-0.10063	-0.86061	0.083589	0.03599	0.13099	0.24792	-0.40381	0.0089607	-0.41036	-0.066751	-0.37791	-0.075994	-0.10514	0.86293	0.11681	-0.24454	-0.24361	0.11044	-0.27104	-0.50268	-0.41893	0.69654	0.23914	-0.17064	0.45266	-0.40402	-0.058482	0.21566	0.1599	-0.076176	-0.044424	-0.20374	-0.13122	-0.12084	0.20158	0.15231	-0.10537	-0.010486	0.083067	0.045878	-0.044471	0.10259	0.36385	0.0077218	-0.2738	0.040245	-0.08391	0.081145	0.20047	-0.13383	0.11567	-0.28419	0.070343	0.0081971	-0.069172	0.035157	-0.15792	0.0733	-0.13119	-0.097913	-0.11679	-0.02774	-0.011218	-0.0040738	0.0043447	0.25616	-0.16371	0.01063	0.1762	-0.0078911	0.30419	0.060455	-0.10787	-0.1414	0.18271	-0.18328	0.16195	-0.1528	-0.11441	-0.029608	0.028496	-0.19516	0.25385	-0.017708	-0.13657
GSM821495.CEL	-5.7819	0.68894	3.3887	-1.0509	-0.84736	0.27149	-1.4452	-0.030943	-0.96332	-0.70731	0.51574	-0.45949	-0.13817	1.1853	0.17838	0.090904	0.5182	-0.15012	0.23404	0.073268	-0.026808	0.10842	0.42484	-0.24512	-0.73919	0.18219	-0.10494	0.67542	-0.3174	0.10044	0.28658	0.52191	-0.6182	-0.68336	0.091583	-0.3689	0.05113	-0.024543	-0.25386	-0.4864	0.22465	0.087324	-0.036719	-0.24914	-0.33262	-0.48657	0.49476	0.30357	0.16686	0.26303	-0.12436	-0.20477	-0.046611	-0.044295	-0.20763	-0.18815	0.22211	-0.22422	-0.56553	-0.026643	0.041452	0.10818	-0.018768	0.23048	-0.0083517	-0.097832	-0.12591	0.083239	-0.16506	0.21551	-0.044671	-0.098386	-0.15263	-0.33914	0.079948	-0.037656	0.25782	0.072787	0.07315	0.00062817	-0.030909	0.020653	-0.0062587	0.11552	-0.16274	0.066766	-0.0041372	0.041052	-0.02898	-0.13159	0.26021	0.020526	0.20786	0.0010777	0.063777	0.018878	-0.050958	0.0078992	0.15867	-0.052176
GSM822689_wtBSM_A.CEL	-5.8092	-0.45031	1.4646	-1.7837	-0.24221	-0.20995	-0.91857	-0.21253	0.14182	-0.99177	0.49826	0.094196	1.8231	1.1654	0.98012	0.034217	0.0071574	-0.064752	0.47801	0.1297	-0.33983	0.40685	-0.4613	0.32693	0.28363	-0.027374	-0.29394	0.41833	0.71255	-0.72093	-0.10848	-0.22103	0.11715	0.33092	-0.59593	0.34808	-0.19291	0.2575	-0.52902	0.10567	0.082515	-0.46894	-0.27377	-0.4506	0.17763	0.4792	0.34635	0.59245	-0.019025	0.41434	-0.036209	0.21475	-0.11825	0.29888	-0.074436	-0.20504	0.38238	-0.15829	-0.049913	-0.1426	-0.31518	-0.31029	-0.0027609	-0.42845	-0.14957	-0.23403	-0.18108	0.080015	0.148	-0.17658	-0.054707	0.10279	0.078263	-0.069516	-0.15669	0.23148	-0.15432	0.12926	0.080917	-0.13385	-0.11018	-0.17492	-0.1223	0.29367	-0.1829	-0.16607	0.068507	0.041781	-0.0056341	-0.014242	0.070611	0.099922	0.088366	0.058991	0.12699	0.21994	0.087201	-0.002201	-0.14321	0.17839
GSM560759.CEL	-4.916	3.2473	0.45413	-1.2847	-1.8021	-0.55408	-0.10956	0.43095	-0.18219	-0.11844	-0.55293	0.6833	0.13194	-0.24447	-0.85138	0.13607	-0.50662	-0.44294	-0.0067018	-0.22537	-0.40629	-0.3317	0.25073	-0.45214	0.10869	-0.38354	-0.29617	0.17733	0.42026	-0.10415	0.27733	0.095774	0.16678	-0.5607	-0.35802	-0.12047	-0.098737	-0.054942	0.3512	0.29566	0.36978	0.25333	-0.20457	0.22197	0.30759	0.46327	-0.041496	0.078087	-0.074137	0.21911	0.22534	0.021445	0.22363	0.072703	0.30269	-0.10848	-0.10045	0.22953	-0.0061778	0.37029	0.11238	0.18735	-0.042825	0.16852	-0.13314	0.063686	0.070922	0.032662	0.045106	0.053753	0.011519	-0.13842	-0.088987	0.077145	-0.10047	-0.01924	0.31316	-0.086174	0.030213	0.12608	0.2735	-0.072939	0.13694	-0.090566	-0.21481	-0.25713	-0.12379	-0.1271	0.29862	0.02784	-0.054307	0.21323	0.11517	0.044529	-0.079138	-0.0076472	-0.094519	0.033062	0.13599	-0.18211
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	-5.7034	-0.77298	-0.37051	-2.0045	-0.34926	-1.787	2.3482	0.15618	0.60189	0.68654	-0.28425	0.071849	-0.84868	0.313	-0.33554	-0.48501	0.91125	-0.3998	0.42084	0.4749	0.24323	0.52124	0.22992	-0.073446	0.28522	0.4678	0.29288	0.36293	-0.32151	0.03199	0.15212	-0.27665	-0.0094465	-0.35188	-0.24621	0.067971	-0.22668	-0.2463	-0.30045	-0.070616	-0.21554	0.1262	0.24153	-0.27321	-0.064733	-0.099073	-0.25101	0.10616	0.043061	-0.13596	-0.024287	0.0019087	-0.088761	0.42686	0.018683	-0.29228	0.15805	0.28988	0.01555	-0.060658	0.086822	0.16723	-0.056615	0.11335	0.0093405	0.18468	0.0449	-0.0061734	0.268	-0.14388	0.19333	-0.061491	-0.065226	0.11263	0.025721	0.014659	-0.16671	0.14523	0.23517	-0.043602	-0.031499	-0.041984	0.021966	0.0021982	-0.17058	-0.17615	0.060493	-0.20099	-0.062078	0.15281	0.095343	-0.10699	-0.040556	0.12483	0.15679	0.079426	-0.10881	-0.073085	-0.029396	0.26225
GSM1267104_HZI1970_Pae_G1a.CEL	-5.9437	-0.94443	1.5988	-1.7185	0.44236	0.96526	-1.1178	-1.2256	1.0377	-1.187	0.13627	-1.3985	0.19467	-0.72974	-0.19688	1.2033	0.38671	-0.40439	0.25248	0.18421	0.94154	0.037646	0.60344	0.0022248	0.70633	0.44079	0.22302	0.065017	-0.50827	-0.29821	0.46484	0.1251	0.27694	-0.014141	-0.23667	0.14895	0.098101	-0.021036	0.02024	-0.29212	-0.20924	0.16118	-0.28255	0.11639	0.017781	0.018947	0.051842	-0.11256	-0.093326	0.20411	-0.0060597	-0.14859	0.36679	0.11592	0.11047	0.099866	-0.0018633	0.0082964	0.15308	-0.045384	0.27895	-0.21619	-0.068202	0.080738	0.14596	0.2861	0.17494	-0.0012792	0.060704	0.048201	-0.080084	-0.17702	0.069971	0.020643	-0.1696	-0.20479	-0.095514	-0.098448	-0.13392	-0.15594	0.12971	0.0048094	-0.010078	0.04944	-0.089744	-0.063087	-0.14493	0.038313	-0.096628	0.047533	-0.13148	-0.13	-0.06052	0.017482	-0.029305	0.12114	-0.0084255	0.018007	-0.0044812	-0.010532
