	1	2	3	4	5	6	7	8	9	10
0.1_12hr_CSV86(Pae_G1a).CEL	0.5825695991516113	9.223409652709961	0.0383571982383728	0.0	0.0	4.075380325317383	0.05151134729385376	0.0	4.842800140380859	2.4454891681671143
0.1_2hr_CSV86(Pae_G1a).CEL	0.7943680286407471	9.311171531677246	0.0066800713539123535	0.0	0.0	4.98154878616333	0.0	0.0	5.625319957733154	3.5320630073547363
0.1_6hr_CSV86(Pae_G1a).CEL	0.0	8.070932388305664	0.0494309663772583	0.0	0.0	5.193172454833984	0.0	0.0	0.08314216136932373	1.5933525562286377
0.1_7hr_CSV86(Pae_G1a).CEL	0.0	8.705408096313477	0.2323245406150818	0.0	0.0	5.545949935913086	0.0	0.0	0.2375560998916626	1.6986206769943237
0.1_9hr_CSV86(Pae_G1a).CEL	0.661900520324707	9.059086799621582	0.0	0.0	0.0	4.7921295166015625	0.0	0.0	5.151581764221191	3.308407783508301
05_PA14000-4-2_5-10-07_S2.CEL	5.684452056884766	0.3200013339519501	1.0452935695648193	1.9047260284423828	5.00461483001709	0.0	0.0	5.133784294128418	0.3803732395172119	0.5316826105117798
1_12hr_CSV86(Pae_G1a).CEL	0.0	7.953847885131836	0.0	0.0	0.0	5.314528465270996	0.0	0.0	0.26707935333251953	2.043365955352783
1_2hr_CSV86(Pae_G1a).CEL	0.0	8.395326614379883	0.20641809701919556	0.0	0.0	5.039419174194336	0.0	0.0	0.21356630325317383	1.8213920593261719
1_6hr_CSV86(Pae_G1a).CEL	0.0	8.278787612915039	0.2582663297653198	0.0	0.0	4.665161609649658	0.0	0.0	0.34065520763397217	1.5691378116607666
1_7hr_CSV86(Pae_G1a).CEL	0.0	8.43255615234375	0.029162347316741943	0.0	0.0	5.36918830871582	0.0	0.0	0.21852803230285645	2.271543502807617
1_9hr_CSV86(Pae_G1a).CEL	0.0	8.017748832702637	0.01198643445968628	0.0	0.0	5.200263023376465	0.0	0.0	0.47679686546325684	1.9207005500793457
120330-10978D_22_(Pae_G1a).CEL	0.28282904624938965	1.62272047996521	0.0	0.0	0.0	0.5689504146575928	4.08805513381958	0.7483248114585876	6.999709606170654	0.0
120330-10978D_23_(Pae_G1a).CEL	0.0	1.1922972202301025	0.0	0.0	1.0809333324432373	0.30631500482559204	3.1320412158966064	0.0	7.67550802230835	0.09913253784179688
120330-10978D_24_(Pae_G1a).CEL	0.11653143167495728	1.5194638967514038	0.0	0.0	1.6322675943374634	0.3403131365776062	3.2327256202697754	0.0	7.281642913818359	0.8173035383224487
120330-10978D_M1_(Pae_G1a).CEL	0.0	1.4067503213882446	0.0	0.0	0.7321954965591431	0.5738611221313477	2.827066659927368	0.18886280059814453	7.869575023651123	0.0
120330-10978D_M3_(Pae_G1a).CEL	0.0	1.3383405208587646	0.0	0.0	0.0	0.4977115988731384	2.6586873531341553	0.5595248341560364	7.727876663208008	0.0
120330-10978D_M4_(Pae_G1a).CEL	0.0	1.4535802602767944	0.0	0.0	0.4055943489074707	1.6397461891174316	2.527648687362671	0.569547176361084	6.804540634155273	0.0
142_2014wt_anaero.CEL	0.0	0.0	3.223555088043213	0.0	10.011510848999023	0.9878039360046387	0.0	0.0	0.0	0.0
143b_2014wt_anaero.CEL	0.0	0.0	3.0406012535095215	0.0	10.09974479675293	1.0201154947280884	0.0	0.0	0.0	0.0
144_2014wt_anaero.CEL	0.0	0.0	2.2736356258392334	0.0	8.972906112670898	1.1971639394760132	0.0	0.0	0.11113858222961426	0.0
145_2014dR_anaero.CEL	0.0	0.0	3.0852279663085938	0.0	9.301618576049805	1.2765129804611206	0.0	0.0	0.0	0.0
146_2014dR_anaero.CEL	0.0	0.0	3.6315650939941406	0.1462705135345459	9.424150466918945	0.850698709487915	0.0	0.0	0.0	0.0
147_2014dR_anaero.CEL	0.0	0.0	3.6346921920776367	0.08937966823577881	9.239274978637695	0.967633843421936	0.0	0.0	0.0	0.0
20mM_CF600.CEL	2.654801368713379	11.037309646606445	0.0	0.0	0.0	4.998549938201904	0.19094908237457275	0.0	8.517449378967285	4.611265182495117
20mM_KT2440.CEL	0.0	9.07619571685791	0.1416701078414917	0.0	0.0	5.1617937088012695	0.0	0.0	0.384857177734375	2.1286869049072266
2mM_CF600.CEL	0.0	8.701730728149414	0.16015714406967163	0.0	0.0	5.354183197021484	0.0	0.0	0.3058009147644043	1.5103678703308105
2mM_KT2440.CEL	0.0	8.707056045532227	0.0810055136680603	0.0	0.0	4.999127388000488	0.0	0.0	0.11025106906890869	2.2563557624816895
54375-4-05.CEL	0.0	0.051722049713134766	5.756809711456299	0.0	1.7243595123291016	0.0	0.0	4.341165542602539	0.14323997497558594	1.996139645576477
aerobic_NO3_1.CEL	7.906468391418457	0.49646368622779846	0.0	3.3959429264068604	0.8449907898902893	0.6675890684127808	0.6024463176727295	1.8175140619277954	2.4923417568206787	0.0
aerobic_NO3_2.CEL	6.8093438148498535	1.2280471324920654	0.0	1.2151033878326416	2.861973762512207	0.0	0.0	1.251311182975769	0.8727656006813049	0.23316717147827148
AKGlu_plus_nt_7-8-09_s1.CEL	6.5564188957214355	0.17534127831459045	0.2929661273956299	2.7380247116088867	2.976174831390381	0.6933225989341736	0.0	4.525608062744141	4.322694301605225	0.0
anaerobic_NO3_1.CEL	3.8509347438812256	0.1834115833044052	0.0	2.814176082611084	0.0	0.0	7.429396629333496	0.0	0.3113701343536377	0.0
anaerobic_NO3_2.CEL	4.273838996887207	0.11071410775184631	0.0	2.8138632774353027	0.0	0.0	7.6622467041015625	0.0	0.40753161907196045	0.0
control1_anaerobic_Pae_G1a.CEL	0.6215469837188721	0.0	5.268278121948242	0.32451456785202026	2.57997727394104	9.439635276794434	0.0	0.0	0.0	0.0
control1aerobic_Pae_G1a.CEL	0.0	0.0	5.121109485626221	0.2956610321998596	0.0	8.68187427520752	0.0	0.0	0.0	0.0
control2_anaerobic_Pae_G1a.CEL	0.6254703998565674	0.0	5.080777645111084	0.3380642533302307	2.567979335784912	9.004049301147461	0.0	0.0	0.0	0.0
control2aerobic_Pae_G1a.CEL	0.0	0.0	3.680494785308838	0.0	0.0	8.461343765258789	0.0	0.0	0.09361457824707031	0.0
control3_anaerobic_Pae_G1a.CEL	0.3594387173652649	0.0	5.098013877868652	0.2537273168563843	2.579533338546753	9.17744255065918	0.0	0.0	0.01313483715057373	0.0
control3aerobic_Pae_G1a.CEL	0.0	0.0	5.588677883148193	0.3640534281730652	0.0	9.011826515197754	0.0	0.0	0.0	0.0
DB1.CEL	0.0	2.499629497528076	0.0	0.36821722984313965	1.5475881099700928	0.0	0.0	0.0	1.230022668838501	0.7411364316940308
DB3.CEL	0.0	1.9991772174835205	0.0	0.6193792223930359	0.0	0.010300159454345703	0.0	0.0	1.5447262525558472	1.4200094938278198
DC1.CEL	0.0	0.6626009941101074	0.0	1.277691125869751	1.9918489456176758	1.2224820852279663	0.0	2.3301825523376465	3.397737979888916	0.0
DC2.CEL	0.0	1.0546891689300537	0.0	1.0746430158615112	1.2999231815338135	0.7547115087509155	0.0	2.39522123336792	3.124772548675537	0.0
DC3.CEL	0.0	1.0315557718276978	0.0	0.5336724519729614	1.2535481452941895	0.9671691060066223	0.0	0.8170026540756226	1.4226715564727783	3.9031879901885986
dPA54375-18-05.CEL	0.0	0.07216498255729675	4.1969523429870605	0.0	2.3579277992248535	0.03792673349380493	0.0	4.247775077819824	0.07799458503723145	2.2923641204833984
ETJan12B_1376_2012PAO1wt-aero.CEL	0.0	0.0	0.0	0.3120814561843872	10.51048469543457	3.3803369998931885	0.0	0.0	0.13261771202087402	0.775874137878418
ETJan12B_1377_2012-PAO2wt-aero.CEL	0.0	0.0	0.0	0.3836573362350464	10.24852180480957	3.407609224319458	0.0	0.0	0.0777970552444458	1.0212819576263428
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.0	0.3560463488101959	0.0	0.18575769662857056	9.77353286743164	4.135917663574219	0.0	0.0	0.20076167583465576	1.6705834865570068
ETJan12B_1379_2012PAO4dR-aero.CEL	0.0	0.0	0.0	0.28781813383102417	10.586238861083984	3.445945978164673	0.0	0.0	0.1694018840789795	0.185808002948761
ETJan12B_1380_2012PAO5dR-aero.CEL	0.0	0.0	0.0	0.31044071912765503	11.226001739501953	3.257042646408081	0.0	0.0	0.0	0.44389742612838745
ETJan12B_1381_2012PAO6_2dR-aero.CEL	0.0	0.0	0.0	0.4993060827255249	10.978828430175781	3.3245415687561035	0.0	0.0	0.0	0.5963351726531982
fos1_anaerobic_Pae_G1a.CEL	0.0	0.02996683120727539	4.6683831214904785	0.11808574199676514	1.9669029712677002	8.96130657196045	0.0	0.0	0.0	0.0
fos1aerobic_Pae_G1a.CEL	0.0	0.0	4.987504959106445	0.2733497619628906	0.0	8.354355812072754	0.0	0.0	0.0	0.0
fos2_anaerobic_Pae_G1a.CEL	0.189592182636261	0.0	5.262099742889404	0.38233137130737305	1.9935708045959473	9.251646995544434	0.0	0.0	0.0	0.0
fos2aerobic_Pae_G1a.CEL	0.0	0.0	3.8344035148620605	0.09984666109085083	0.0	8.17414665222168	0.0	0.0	0.0	0.0
Fos3_aerobic_wdh_Pae_G1a.CEL	0.0	1.4863022565841675	1.3152897357940674	0.06226789951324463	0.0	7.75697135925293	0.0	0.0	0.0	0.0
fos3_anaerobic_Pae_G1a.CEL	0.0	0.0	4.72509765625	0.3251684308052063	2.1502716541290283	8.997807502746582	0.0	0.0	0.0	0.0
FT1_anaerobic_Pae_G1a.CEL	0.11971193552017212	0.0	5.290349960327148	0.27627962827682495	2.1497533321380615	8.858648300170898	0.0	0.0	0.1794654130935669	0.0
FT1aerobic_Pae_G1a.CEL	0.0	0.0	4.259870529174805	0.31432193517684937	0.0	8.185417175292969	0.0	0.0	0.0	0.0
FT2_aerobic_wdh_Pae_G1a.CEL	0.0	0.16100826859474182	2.9809985160827637	0.0	0.0	7.540188789367676	0.0	0.0	0.041310787200927734	0.0
FT2_anaerobic_Pae_G1a.CEL	0.38963788747787476	0.0	5.1815876960754395	0.34239310026168823	2.335904121398926	8.780556678771973	0.0	0.0	0.14930200576782227	0.0
FT3_anaerobic_Pae_G1a.CEL	0.4345221519470215	0.0	5.356475353240967	0.3429464101791382	2.2768468856811523	9.126025199890137	0.0	0.0	0.05558764934539795	0.0
FT3aerobic_Pae_G1a.CEL	0.0	0.20768238604068756	3.41774320602417	0.1700724959373474	0.0	7.620677947998047	0.0	0.0	0.0	0.0
Glu_6Hour_(Pae_G1a).CEL	0.0	8.409249305725098	0.2530158758163452	0.0	0.0	5.219760894775391	0.0	0.0	0.5491809248924255	1.4174144268035889
glu_plus_nt_2_8-25-09_s2.CEL	6.182129383087158	0.2245965451002121	0.0	2.85591459274292	3.3098413944244385	0.7523912191390991	0.0	4.81390905380249	4.053309440612793	0.0
GPphhRminus_11-30-09_12-3-09_s1.CEL	6.726721286773682	0.22267571091651917	0.3472788333892822	0.9712543487548828	6.790508270263672	0.0	0.0	3.9582881927490234	1.61540949344635	0.0
GPphhRminus_11-4-09_s2.CEL	5.624787330627441	0.162481889128685	1.5963358879089355	0.5731547474861145	4.821252346038818	0.0	0.0	4.859805107116699	0.704659640789032	0.0
GSM1027584_062508WT.CEL	0.0	0.44395607709884644	0.7295560836791992	0.0	0.0	0.46877163648605347	2.1967740058898926	4.363090991973877	5.049705982208252	1.0352600812911987
GSM1027585_071008WT.CEL	0.0	0.48318547010421753	0.0	0.0	0.0	0.7716767191886902	2.438286542892456	5.976475715637207	6.29213285446167	0.0
GSM1027586_062508plcHR.CEL	0.0	0.7425335645675659	0.0	0.0	0.0	0.4210386276245117	4.676697731018066	5.228592872619629	6.704351425170898	0.4950626492500305
GSM1027587_071008plcHR.CEL	0.0	0.8648340702056885	0.0	0.0	0.0	0.039656758308410645	5.368173599243164	5.140488624572754	7.524130344390869	0.0
GSM1027588_062508gbdR.CEL	0.0	0.7065751552581787	0.0	0.0	0.0	0.36397355794906616	4.196033477783203	5.174571514129639	7.134913444519043	0.41268622875213623
GSM1027589_071008gbdR.CEL	0.0	0.8234876394271851	0.0	0.0	0.0	0.0	4.283407211303711	4.975262641906738	7.5076141357421875	0.0
GSM1067456_PAO1_CK_1.CEL	0.32510149478912354	0.0	5.924983978271484	4.717822074890137	0.012765049934387207	0.0	0.0	0.0	0.0	1.2888449430465698
GSM1067457_PAO1_PAA_1.CEL	0.17726850509643555	0.0	6.564670562744141	4.056849956512451	0.0	0.2398790717124939	0.0	0.007216095924377441	0.0	0.5116825103759766
GSM1067458_PAO1_CK_2.CEL	0.11214685440063477	0.0	4.681840896606445	5.138716697692871	0.0	0.08438169956207275	0.0	0.0	1.0989097356796265	0.0
GSM1067459_PAO1_PAA_2.CEL	0.0	0.023289471864700317	4.646461009979248	4.901803016662598	0.2126198410987854	0.36216455698013306	0.0	0.0	0.20638024806976318	0.0
GSM1112046_PGAS_25_1A.CEL	0.0	4.355087757110596	0.0	3.1342172622680664	0.2364199161529541	0.07060527801513672	4.575671195983887	0.0	2.324620485305786	8.363239288330078
GSM1112047_PGAS_25_2A.CEL	0.7827606201171875	7.14398193359375	0.0	0.7977188229560852	0.0	1.7844030857086182	1.5182411670684814	0.0	3.657182216644287	7.367633819580078
GSM1112048_PGAS_25_4A.CEL	0.0	4.918974876403809	0.0	2.9536643028259277	0.5679836273193359	0.24965399503707886	3.8387529850006104	0.0	2.3320536613464355	8.27393913269043
GSM1112049_PGAS_37_1B.CEL	0.0	4.082116603851318	0.0	2.8151676654815674	0.602168619632721	0.1883581280708313	4.366121768951416	0.0	2.775942087173462	7.852317810058594
GSM1112050_PGAS_37_2B.CEL	0.0	3.283635139465332	0.0	2.744136333465576	0.5975577235221863	0.0	4.690060138702393	0.0	3.143994092941284	7.842460632324219
GSM1112051_PGAS_37_3A.CEL	0.0	2.624675750732422	0.0	3.6270790100097656	0.8533198237419128	0.0	4.619060039520264	0.0	3.460404872894287	7.578438758850098
GSM1133186_Weiqing_He_L-Glu-1_021810.CEL	0.0	0.09382089972496033	4.434816837310791	0.0	1.7938389778137207	0.5353200435638428	0.0	7.0074262619018555	5.91043758392334	0.9962450265884399
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	0.0	0.0	3.0007472038269043	0.0	0.8684461116790771	0.4137287735939026	0.0	7.114783763885498	5.69366979598999	2.1191835403442383
