	0
GSM1206647_WT-DTC-1.CEL	0.5054789392853773
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.7729853117956262
GSM261932.CEL	0.6039719818772793
GSM774134_B6-0_2.CEL	0.7073071570869034
GSM1662229_WFPA513_1.CEL	0.695358038477369
GSM864521.CEL	0.6980454671541413
GSM637579.CEL	0.315296436130714
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.7123781152046271
GSM854797.CEL	-0.036103166664259535
GSM774122_CF333-1997b.CEL	0.7160611203504498
GSM898002_MHH0123_Pae_G1a.CEL	0.7442608826452547
GSM541642.CEL	0.8378536961707043
ETJan12B_1380_2012PAO5dR-aero.CEL	0.5823995923790038
GSM2026897_D-Arg_02.CEL	0.7781038585776354
GSM743001_PAO1-PC4-a.CEL	0.5452172124372017
GSM462061.CEL	0.264359999796052
2mM_KT2440.CEL	-0.1572951717488259
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.688622473655882
MSC_07.CEL	0.7244351184678579
GSM822711_delta_crcLB_B.CEL	0.7485565365020196
GSM567693.CEL	-0.07306533293149343
GSM897995_MHH0094_Pae_G1a.CEL	0.7904651422391745
GSM562110_PAK_GI_colonization_4_6-9-04.CEL	0.6698654319048989
GSM307114.CEL	0.7883385887844011
GSM743007_PAO1-SC24-a.CEL	0.3759295616329509
GSM546265.CEL	0.7358510470874753
0.1_12hr_CSV86(Pae_G1a).CEL	-0.1439496851784258
GSM1146023_pJN105_2.CEL	0.5762909638975867
GSM261920.CEL	0.43006885267721423
GSM663162_Pae-Mix-1_5-22-07_S2.CEL	0.7537237249314013
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.7183115505541133
GSM244071.CEL	0.8137245446538782
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.7864089279955191
GSM774109_CF173-2002a.CEL	0.5441404953117636
GSM251201.CEL	0.8149614509035876
Pae_Fe03_17.CEL	-0.014857935554679949
54375-4-05.CEL	0.8254859588168161
GSM187283.CEL	0.5396671935479479
GSM821500.CEL	0.7114519721665464
GSM994501_HM4-replicate-03.CEL	0.33673526040336277
JS-1B4.9.07.CEL	-0.08204665265545902
GSM251205.CEL	0.7336406485354762
GSM738264.CEL	0.743723011705024
GSM198191.CEL	0.729352219206865
120330-10978D_M4_(Pae_G1a).CEL	0.695956414023823
GSM821090_HZI0145_Pae_G1a.CEL	0.5874568721286866
DB1.CEL	0.4901996834551038
GSM774140_B12-0_2.CEL	0.7155220707469571
GSM1267107_HZI1973_Pae_G1a.CEL	0.8115771480047975
GSM794228_A29.CEL	0.3503423005665048
DC1.CEL	0.7261850176150033
GSM1267109_HZI1975_G1a.CEL	0.7889942729978475
GSM637598.CEL	-0.03636279220011657
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.7781094686097038
GSM641849.CEL	0.7598004488920201
GSM92191.CEL	0.7807345771183768
GSM155245.CEL	0.7697478158874154
GSM1267096_HZI1960a_Pae_G1a.CEL	0.7829628965040779
GSM424829.CEL	0.27169104758863544
GSM356954.CEL	0.5635961851493592
GSM567667.CEL	0.3095868383218913
GSM717422.CEL	0.3569790314949659
GSM1961577_F1-3.CEL	0.5694282750772824
2mM_CF600.CEL	-0.14924113211830523
GSM597331.CEL	0.711768914961357
GSM1553190_Persisters_T2.CEL	0.18989295988622273
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.6365583192491562
GSM774161_PAO1b.CEL	0.7511208642699052
GSM900177_F1_Pae_G1a_.CEL	0.3299782242927822
GSM252562.CEL	0.7931961162314396
GSM432867.CEL	0.7953873439935205
GSM208615.CEL	0.6909986653647134
GSM155239.CEL	0.6918878077819177
GSM244072.CEL	0.8187042605167513
GSM821497.CEL	0.7162907940282602
GSM842844_Wright_6_WT-stat-3_Pae_G1a.CEL	0.7312422608548665
Overhage13002_(Pae_G1a).CEL	0.7502393639751023
GSM92183.CEL	0.8508341878604323
GSM541649.CEL	0.7442608826452547
GSM871968.CEL	0.6271411859570891
GSM735749_PA14_WT_adenosine.CEL	0.7429309074288671
GSM1958027_L-lysine_2.CEL	0.6890088099786323
GSM625978.CEL	0.08718778647833178
GSM92169.CEL	0.6874254130708833
GSM2045180_WT1.CEL	0.5788863018001282
GSM1146024_phaF_1.CEL	0.5977222581382952
GSM567689.CEL	0.3017088734303216
GSM864519.CEL	0.666339282996925
GSM462354.CEL	0.7692432881862352
GSM591601.CEL	0.7558640790905847
GSM307122.CEL	0.646258899623858
Van_Delden_Kohler_0311_BAL6_2.CEL	0.7633325468345753
GSM1958033_AMV_2.CEL	0.6638536534349245
GSM741211.CEL	0.5790681337782955
GSM567674.CEL	0.24001856247386744
GSM980540_MHH1373.CEL	0.7067125186067797
GSM1608059_Planktonic_1.CEL	0.7717394294708686
GSM1027585_071008WT.CEL	0.7695728893003404
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.7216554753988182
GSM1181849_gc_Delta1_2.CEL	0.8271914544645456
GSM462064.CEL	0.8422676642371808
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.7085901116059375
GSM92175.CEL	0.7584882378403549
GSM871977.CEL	0.31451514751822995
GSM617299.CEL	0.03291539526988371
GSM740019.CEL	0.7749702104498546
GSM208617.CEL	0.7543416184919728
GSM597220.CEL	0.8502685407410705
GSM1267093_HZI1956_Pae_G1a.CEL	0.7120241544345113
GSM1958032_AMV_1.CEL	0.5166829617332265
GSM546254.CEL	0.7006179016318868
GSM1662230_WFPA513_2.CEL	0.7358037053447434
GSM567675.CEL	0.268384129005499
GSM2055821_7629_B+_20130705.CEL	0.7954345558114387
GSM92171.CEL	0.7434971321560905
GSM252561.CEL	0.7223139411010635
GSM1419138_PAO.CEL	0.7298906045864224
GSM261934.CEL	0.5596926947713112
GSM177216.CEL	0.8628842316502409
GSM617294.CEL	0.6481947692383345
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.5024785717278771
GSM1146022_pJN105_1.CEL	0.7135432573357965
GSM821095_HZI0150_Pae_G1a.CEL	0.6952893399286654
GSM1608061_Planktonic_3.CEL	0.7812515518565661
GSM871966.CEL	0.6216781164442309
PA14_3-23-07_s2.CEL	0.7198646078281724
JS-G84.18.07.CEL	-0.14269391872619094
GSM1421000_dnr_NO1.CEL	0.7635354094489504
GSM743004_PAO1-PC24-a.CEL	0.46937668897800533
FT1aerobic_Pae_G1a.CEL	0.6751958456868944
GSM424832.CEL	0.5551768973101198
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.7822263075053612
GSM617291.CEL	0.7147243428049032
MBU_JGOLD_PAO12.CEL	0.5026112212388578
GSM597217.CEL	0.42883405773510747
GSM774124_CF333-2003a.CEL	0.7144996399700346
GSM546272.CEL	0.760526804877517
GSM774101_CF105-1973b.CEL	0.6922756340738081
GSM2045179_MT2.CEL	0.745213896567862
GSM1267098_HZI1962_Pae_G1a.CEL	0.7746072425530701
GSM261935.CEL	0.6889483675178255
GSM429477.CEL	0.41720914431382866
TUBS0090.CEL	0.724908597426288
GSM92173.CEL	0.7562186377828028
Pae_Fe03_16.CEL	0.14135170573359698
GSM2055820_7629_A+_20130705.CEL	0.7825128656027852
GSM898001_MHH0122_Pae_G1a.CEL	0.7579502506729607
GSM1143380_B3_Pae_G1a_.CEL	0.7753705019124412
GSM854799.CEL	-0.04531074189840725
GSM741205.CEL	0.6999271913523054
GSM823345.CEL	0.4485803046262595
GSM261921.CEL	0.5845723608307721
aerobic_NO3_2.CEL	0.6236825680879532
GSM546273.CEL	0.7218277518256595
GSM637592.CEL	0.42224671106012795
GSM187265.CEL	0.6380708391211137
GSM617286.CEL	0.6936226178719185
GSM208621.CEL	0.7971132900259186
GSM617292.CEL	0.7151181630436498
GSM551147.CEL	0.4482726652761879
GSM1067458_PAO1_CK_2.CEL	0.8077232770917107
GSM591624.CEL	0.6061526961229913
FT2_anaerobic_Pae_G1a.CEL	0.66885993545116
GSM637588.CEL	0.3017088734303216
TUBS0095.CEL	0.5572052704197733
GSM1421002_EXdnr_control1.CEL	0.7778511501479488
GSM741209.CEL	0.6107712328579185
GSM261923.CEL	0.6330076678896287
GSM741212.CEL	0.5754317886560335
GSM774144_B12-4_3.CEL	0.7121273584716491
GSM774159_B38-6M_3.CEL	0.7199455270391837
GSM546249.CEL	0.7220940594455747
GSM823344.CEL	0.5781060161180293
GSM1191071_WT-pyr-2.CEL	0.600777224329881
GSM1420990_PAO1_control1.CEL	0.7543566777566125
GSM541640.CEL	0.7714523182761912
GSM774106_CF173-1984a.CEL	0.7163977659194766
GSM807323.CEL	0.031665684130760444
GSM774115_CF243-2002a.CEL	0.6659245500512797
GSM838210_OXYR-PM-3_Pae_G1a.CEL	0.7097501615938056
GSM92181.CEL	0.7924515406491427
GSM1206645_WT-CHO-1.CEL	0.5441939068384953
GSM2026894_L-Glu.CEL	0.7927208466121132
Glu_6Hour_(Pae_G1a).CEL	0.0032712111466802886
GSM698080.CEL	0.7400903043116323
GSM567678.CEL	0.12554318931851513
GSM567672.CEL	-0.014766365223026257
GSM637595.CEL	0.30888200384799924
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.7480534245924699
GSM92164.CEL	0.72637173766257
GSM307124.CEL	0.615743409467319
GSM597216.CEL	0.6139435223820374
GSM541644.CEL	0.7490246339983134
GSM432868.CEL	0.7804487280529993
GSM1553192_Normal_T1.CEL	0.1876972253468076
GSM774141_B12-0_3.CEL	0.7027304667738957
GSM156158.CEL	0.6901234753901679
GSM774131_CF333-2007b.CEL	0.7144739964912682
GSM774110_CF173-2002b.CEL	0.5571567756368103
GSM334314.CEL	0.7709261304955831
GSM1961571_F0-1.CEL	0.4656487855071198
GSM1553193_Normal_C2.CEL	0.1888600569155202
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.7299728988751205
KP_PA14_5-28_5-30-08_s2.CEL	0.7091005726797293
GSM774138_B6-4_3.CEL	0.7368328289292423
GSM822712_delta_cbrBLB_A.CEL	0.8392725784266726
GSM432863.CEL	0.7804542818337868
GSM738261.CEL	0.7189769147095404
GSM1191072_WT-surf-1.CEL	0.7386591350459063
GSM898000_MHH0111_Pae_G1a.CEL	0.7942111441856461
Van_Delden_Kohler_0311_BAL6_1.CEL	0.758384921096683
GSM356958.CEL	0.35457247019954424
GSM842845_Wright_7_4203-log-1_Pae_G1a.CEL	0.7378397691695413
GSM251202.CEL	0.7797049733857547
GSM546260.CEL	0.7497298261246064
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.8290420070163924
GSM567695.CEL	0.30048865966550725
GSM740020.CEL	0.8071542955305274
GSM546266.CEL	0.7316238654827423
GSM432871.CEL	0.8344548736932182
GSM738262.CEL	0.7173398395352762
GSM625979.CEL	0.07675652102039067
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.7121794590352657
GSM1419147_BC_FOX.CEL	0.5837253391089361
GSM774148_B38-1_1.CEL	0.7452364288528225
20mM_KT2440.CEL	-0.18169429501145115
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.7154090696335147
GSM546244.CEL	0.696741358772837
GSM562113_Koh_PAK_H2O_2.CEL	0.5134803312333801
