	0
GSM1206647_WT-DTC-1.CEL	0.5333172853112935
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.7914367513462456
GSM261932.CEL	0.6115393526572226
GSM774134_B6-0_2.CEL	0.7137705636640373
GSM1662229_WFPA513_1.CEL	0.7083236961822043
GSM864521.CEL	0.6937919262035557
GSM637579.CEL	0.30809346104334556
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.7376951139210317
GSM854797.CEL	-0.03283921026790685
GSM774122_CF333-1997b.CEL	0.7217538519046058
GSM898002_MHH0123_Pae_G1a.CEL	0.7540892446358641
GSM541642.CEL	0.8119315812175292
ETJan12B_1380_2012PAO5dR-aero.CEL	0.5786720720984307
GSM2026897_D-Arg_02.CEL	0.7867749303950061
GSM743001_PAO1-PC4-a.CEL	0.5569844834689215
GSM462061.CEL	0.2906743201134095
2mM_KT2440.CEL	-0.17721888388091817
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.7088112852799315
MSC_07.CEL	0.7311137734988089
GSM822711_delta_crcLB_B.CEL	0.7570287572081492
GSM567693.CEL	-0.08572937245841714
GSM897995_MHH0094_Pae_G1a.CEL	0.7637146474004896
GSM562110_PAK_GI_colonization_4_6-9-04.CEL	0.7128902076585762
GSM307114.CEL	0.7815375571097569
GSM743007_PAO1-SC24-a.CEL	0.4032549253686022
GSM546265.CEL	0.7356384297411537
0.1_12hr_CSV86(Pae_G1a).CEL	-0.15776256336696687
GSM1146023_pJN105_2.CEL	0.571397390354563
GSM261920.CEL	0.4414659790166719
GSM663162_Pae-Mix-1_5-22-07_S2.CEL	0.7644145841081466
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.7566778681212892
GSM244071.CEL	0.8240519412812727
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.8013154767967521
GSM774109_CF173-2002a.CEL	0.5563908275630587
GSM251201.CEL	0.8125294728049584
Pae_Fe03_17.CEL	-0.02471761578356283
54375-4-05.CEL	0.8005217149207527
GSM187283.CEL	0.58322851783697
GSM821500.CEL	0.7053999374508035
GSM994501_HM4-replicate-03.CEL	0.34063006706699833
JS-1B4.9.07.CEL	-0.10398048563247773
GSM251205.CEL	0.7430283842840694
GSM738264.CEL	0.7519764130429398
GSM198191.CEL	0.7274192503611179
120330-10978D_M4_(Pae_G1a).CEL	0.7045888736763435
GSM821090_HZI0145_Pae_G1a.CEL	0.6004289359520439
DB1.CEL	0.5115659002274874
GSM774140_B12-0_2.CEL	0.7312692634451419
GSM1267107_HZI1973_Pae_G1a.CEL	0.8160999171571149
