	0	1	2	3	4	5	6	7	8	9
GSM1267094_HZI1958_Pae_G1a.CEL	2.1659	2.6698	-1.4875	4.3361	0.013293	-0.77916	-0.31845	0.145	0.84272	-1.531
WT12935-4-05.CEL	-2.5831	-1.8671	-1.8532	4.8649	-2.3543	-0.06342	1.5444	1.4877	0.25803	-0.62326
FT3aerobic_Pae_G1a.CEL	4.8663	0.38429	0.80045	6.5997	-0.62363	-0.6153	-0.30461	-2.6109	-1.7257	1.0473
GSM252562.CEL	1.2233	5.1195	0.036267	5.2366	2.2318	1.041	0.81766	1.6576	0.68514	3.3837
GSM560759.CEL	6.6954	0.43497	-4.0008	3.8926	-0.54192	0.12063	0.17842	1.4806	0.52289	-0.44561
GSM462064.CEL	0.30386	3.5734	-0.78346	6.1579	0.070539	2.3904	1.3267	-0.050575	-0.91638	2.4357
GSM560754.CEL	4.4483	2.4582	-3.8565	4.2711	-0.34661	1.2735	-0.256	1.4412	1.248	-0.80098
GSM356959.CEL	7.8679	-4.6276	-4.4056	2.8865	1.1034	-0.31423	0.67241	2.2583	0.46911	-0.20567
SJ01_Treated_1.CEL	10.496	-3.9443	-2.6483	2.8604	-0.082875	-1.0421	0.51114	2.7316	-0.79474	0.48661
0.1_7hr_CSV86(Pae_G1a).CEL	10.885	-5.1916	-0.65167	3.2867	-0.75821	-1.973	-2.1286	1.1613	-0.024916	-1.0493
GSM1553189_Persisters_C2.CEL	9.7757	-0.58083	-3.4114	2.8029	0.85174	-1.8394	1.5943	3.1522	-0.57329	-0.96136
GSM560757.CEL	6.7274	1.0689	-3.8616	4.1154	-0.79765	0.83996	0.45365	2.2184	0.55598	-0.39606
GSM560755.CEL	-0.5892	0.16049	-1.6687	5.1115	-1.197	-0.32405	0.79384	1.6312	0.59639	-0.8021
GSM807325.CEL	9.2976	-5.2078	-0.9258	3.4924	-1.5456	-0.92185	-0.51386	3.0506	-1.8131	-0.14799
GSM541643.CEL	2.0887	4.4708	-0.056426	6.3809	1.2463	0.3001	1.898	1.2073	1.1607	1.0335
GSM1517352_MK-6.CEL	-0.78536	4.9104	-1.7768	5.7454	-0.62426	-1.6218	-1.7993	1.0502	-0.50979	-2.032
GSM208614.CEL	-1.5695	-0.78962	-1.3178	6.2926	0.078738	1.5206	1.7472	-0.42342	1.8994	1.5942
GSM1191072_WT-surf-1.CEL	2.4976	1.463	-0.51168	7.4069	0.16795	-1.3311	-2.1353	-3.5609	-2.2309	0.48046
Tob2_aerobic_wdh_Pae_G1a.CEL	5.0836	0.39258	0.68727	7.2544	-0.64112	-0.82754	-0.31073	-2.3134	-1.9971	0.87007
Pae_Fe03_16.CEL	10.521	-4.7483	3.3572	4.9631	-2.2891	-0.55976	-2.0668	0.61445	1.0507	-0.98569
H_5.CEL	9.1486	-3.8741	-3.5541	4.8075	3.1415	-2.3767	-1.4267	-1.5972	0.54229	-1.8939
GSM1267095_HZI1959_Pae_G1a.CEL	3.7703	1.8264	-2.34	6.0433	0.23944	-0.37206	0.040197	1.2873	1.1172	-1.5871
GSM541647.CEL	6.7121	-0.077977	-2.2692	6.5424	0.55633	0.014452	2.4659	2.0284	0.63404	0.80107
GSM541642.CEL	1.4549	4.1204	-0.69599	8.007	1.2274	0.60861	1.0842	1.3855	0.90141	0.48671
GSM807327.CEL	9.4613	-5.5133	-0.92776	5.3107	-1.2742	-0.72427	-0.34966	3.6437	-1.5013	-0.21024
GSM591496.CEL	-2.3709	1.952	-0.79662	8.2846	1.0459	4.0484	-0.27306	1.8617	0.88306	2.0145
GSM1191069_sphR-surf-2.CEL	1.3067	0.0074343	-1.0747	9.114	0.2432	-1.604	-3.1901	-2.5116	-1.9679	0.92263
Tob1_aerobic_wdh_Pae_G1a.CEL	5.0094	0.35372	0.79819	9.4332	-0.78543	-1.1717	-0.60103	-1.3487	-2.0543	0.68559
GSM711455.CEL	-1.5763	1.6617	0.63492	9.0109	-2.2616	-1.3629	3.1592	1.7863	2.4626	-0.62791
fos2_anaerobic_Pae_G1a.CEL	1.166	-1.0749	1.2906	10.364	-0.27801	-1.5677	-0.7575	-1.2511	-2.0617	1.3347
anaerobic_NO3_1.CEL	4.998	5.8057	0.63602	8.9925	2.9034	0.67829	0.91526	1.489	-0.6224	-1.1161
GSM597219.CEL	-1.8254	1.8777	-1.6794	9.5661	0.63641	3.6713	0.26722	1.9402	0.7346	1.3693
fos1aerobic_Pae_G1a.CEL	2.7846	0.43258	0.87145	10.992	-0.31156	-0.92374	-0.25211	-1.4113	-1.5926	1.0922
GSM821092_HZI0148_Pae_G1a.CEL	-1.0949	-1.2429	-1.0742	8.8385	-0.24819	-3.1246	-0.74387	3.1648	1.1083	0.34132
fos2aerobic_Pae_G1a.CEL	4.3012	0.40967	0.53086	10.96	-0.26722	-1.1071	-0.34332	-1.1698	-1.7491	0.83556
GSM1267096_HZI1960a_Pae_G1a.CEL	0.22668	3.4662	-0.78635	9.448	-0.20159	-1.1647	-0.27843	2.3982	0.85045	-1.8623
control2aerobic_Pae_G1a.CEL	3.9836	1.2843	0.87212	11.555	-0.10738	-1.613	-0.19291	-1.2744	-1.8829	0.35582
Fos3_aerobic_wdh_Pae_G1a.CEL	6.6181	-1.1519	-0.082255	10.539	-0.19688	-1.5405	-1.4949	-0.26559	-2.0385	0.16601
GSM1191073_WT-surf-2.CEL	1.2192	-0.67407	-1.4156	11.258	0.40864	-1.5849	-2.9168	-1.7905	-1.6071	0.75648
GSM897996_MHH0095_Pae_G1a.CEL	2.8355	4.0906	-0.96194	10.649	1.0688	-0.37248	2.414	2.2937	1.0173	0.51004
GSM711454.CEL	-1.948	1.8106	0.3146	10.955	-1.8473	-1.4814	2.8765	2.5699	2.6739	-0.83706
GSM252560.CEL	1.4865	5.5096	-0.18517	10.784	2.3676	0.28751	1.647	2.6328	1.4389	2.9804
GSM897995_MHH0094_Pae_G1a.CEL	2.8446	3.9529	-1.1116	11.151	0.94997	-0.22149	2.2634	2.3955	1.0748	0.34774
GSM821095_HZI0150_Pae_G1a.CEL	-0.69043	-1.5949	-2.2918	9.9956	1.0202	-3.0814	-1.0059	2.5541	1.973	-0.20415
GSM711453.CEL	-2.3344	1.3186	0.49581	11.555	-2.1468	-1.5096	3.0307	3.0138	2.9094	-0.66169
control1aerobic_Pae_G1a.CEL	2.3338	0.42794	0.79302	13.557	0.14878	-1.2488	-0.25736	-0.48636	-1.5551	0.8904
GSM252561.CEL	2.2841	5.3188	-0.1484	12.102	2.4886	-0.24317	1.7184	3.4284	1.0153	2.0332
GSM856031_PA01.CEL	5.7502	-0.00069536	-3.0095	11.409	-1.006	-1.2013	2.1018	5.6408	-0.52534	-0.42066
142_2014wt_anaero.CEL	-2.5612	-2.2316	-1.9085	14.452	-0.8059	-4.038	-2.6736	1.7456	-0.22553	-2.7017
control3aerobic_Pae_G1a.CEL	1.9632	0.71269	0.89698	15.008	0.19269	-1.5405	-0.157	-0.14687	-1.6731	0.90573
143b_2014wt_anaero.CEL	-2.4812	-2.3759	-1.7066	14.659	-0.84454	-3.9267	-2.6325	1.8853	-0.051226	-2.7127
144_2014wt_anaero.CEL	-1.22	-2.4162	-2.1772	14.358	-0.58224	-3.7232	-2.7194	2.168	-0.21229	-2.4459
GSM252559.CEL	2.6326	5.1633	-0.40193	13.683	2.4338	0.076584	2.3837	4.1592	1.3523	2.6419
145_2014dR_anaero.CEL	-1.8843	-1.9968	-1.746	16.597	-0.45371	-3.4348	-2.9327	2.4796	-0.24017	-2.7009
GSM980540_MHH1373.CEL	2.8791	3.7886	-1.7038	14.896	3.0323	0.33252	0.67714	5.1073	0.36476	-0.42647
GSM980539_MHH1372.CEL	2.9095	3.7807	-1.7405	14.983	3.0465	0.32641	0.67094	5.1262	0.35741	-0.40047
146_2014dR_anaero.CEL	-2.6374	-1.6393	-2.0576	17.401	-0.38349	-3.7225	-2.8994	2.4993	0.05397	-2.9491
147_2014dR_anaero.CEL	-2.2742	-1.7622	-2.0294	17.352	-0.32271	-3.49	-2.8511	2.6335	0.019004	-2.8784
GSM155239.CEL	-2.4558	-1.6164	-2.5482	17.375	-0.27496	-1.9666	-0.47373	6.2108	1.4544	-2.4784
GSM155231.CEL	-3.0244	-0.45263	-2.3059	17.657	0.56401	-2.9882	-0.39854	7.3206	3.6842	-0.81012
