	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
GSM774161_PAO1b.CEL	1.0685	0	0	0.75336	0	1.1116	0	0	3.5173	0	0	0	0.041569	0	1.3486	2.9257	0	0	0	0.40552	2.5627	0.56057	1.5089	0	0.22137	0.098192	0.14166	0	0	2.5942	0	0	3.2395	4.0487	0.96176	0	0	0	4.8657	0.75014	0	0	0	4.3266	2.6705	0	0	0.21061	0	0.47486	0.011423	0.15549	0.53623	0	0.25505	0	0.7033	0	0.042138	1.6014	1.6123	1.1604	0	0	0	0.8835	0.72449	3.1039	0.044477	0	0.24591	0.95299	0	0	0	0.57923	2.9921	0	1.1823	0	2.2966	0.28389	0.78113	0.45927	0	2.4921	0	4.5255	0	0	2.3107	2.8535	2.6111	0.80308	0.27355	0	0	3.2284	1.1093	0	0.98077	0	0	1.5136	0	0.018903	2.9541	0	5.0072	0.67488	0	4.5274	0	0	0	0	0	2.077	0.0057492	0.074892	0.10918	5.1597	0.16718	0	0	0	0	1.2152	0	0	4.4266	0	0	0	0	0	0	0	0	0	0	0	0.84125	0.73178	0	0	0.52848	0	3.5099	0	0	0.23689	0	0.38294	0	0	1.2791	0	4.1666	0.25851	1.1426	0.30869	0	5.3408	0	0	0	0.9454	0	0	1.3425	0.39689	0	2.4138	0	0	0.26108	1.9766	0.22667	5.1354	0	0.61973	2.6812	0	0	3.4325	0	0	0	0	0	0	1.6872	2.3659	0	0	4.0243	0	2.8287	0	0	4.1004	0	0.61831	0	0	2.039	0	0.45955	3.7982	0.55204	0	2.6347	1.6455	3.1927	0.010426	0	2.5731	3.047	2.0727	0	0.23298	0	0.63366	0	2.3901	2.1796	2.3962	0	0	2.0943	0	0	0.23728	0.27236	3.9922	0	1.6645	2.9554	2.5582	2.1489	2.1132	2.2901	0	0	2.2569	2.7176	0	0	0.095006	2.8216	0	0	1.348	0	0.24983	0	0.11313	0	0	0	0	0.33016	0	0	0.16763	0	4.4635	0	0.056816	0	0	1.0401	0.18497	2.5197	0	0	0	0	0	0	0.31056	0	2.6429	0	0.90889	0	1.7746	0	2.9057	0.16179	2.0977	0	0	0	0	0.27321	0.32897	1.3032	0.43354
Overhage3002_(Pae_G1a).CEL	0	0	0	0.59153	0	7.0592	0	0.11041	0.35646	5.1899	0	4.2571	0	0	0.61131	0	3.7417	0.31843	0	3.0882	1.7957	1.6107	0	0	0.22246	7.7217	0	0	0.45928	0	0	0	0	0	0	7.1691	0	0	2.8371	0	0	0	0	0	1.1621	0.35937	0	0.27519	4.0396	0.18306	0	0	3.3922	0.91065	1.4604	0.33605	0	5.6387	0	0	0	0	0	0	2.9175	0	1.6376	0	1.605	0.8036	3.1502	0	3.0219	0	4.8918	0.4142	0	0	0	1.4236	0	0	2.2795	0	0	0	0	0	1.6031	0	0	0	0	0	0.084744	0.45836	0	0.50509	5.1275	0	1.6759	0	0	0.75691	0	0	0.017331	0.29222	0	0.1375	0	0	0.69373	0	0.99547	0	0	0	0	0	0	0	0	0	3.8078	1.6499	0	0	0	0	0	0	0.84808	0	0	0	2.7221	0	0	0	0.099185	2.3291	0.024795	5.7345	0	6.1148	2.0809	0	0	0	0	5.5099	3.2577	0	0.90779	0	0	0.35891	0	0	0	0	0	0	0	0	1.3644	0	0.35469	3.6815	0	0.17415	0	0	0	0.61404	0	1.4488	0	1.1759	0	3.1575	0	0	0	0	0	6.1856	0	0	0	6.6201	0	0.28415	0	1.4252	0	0	0	4.732	0	0	6.3835	0	2.2977	2.1786	0	0.87126	0	0.0021287	0	1.2096	0.80563	0	0	0.36658	0	0	0.57906	0	0.11346	0	3.7359	0.61967	0	4.5276	6.4901	0	0	1.3768	0	0.74528	0.16602	0	0	0	0	0.0093656	0	0.025235	2.3805	0	0	0	0	0	0	0	0	5.5442	0	0	0	0	0	0	1.4822	0	0	3.0099	0	0	5.5898	0	0.33063	0	3.4676	0	2.4973	0	0	0	0	2.1095	0	0	0.27833	0	1.8244	0	0.71176	2.4475	0	0	1.9769	0	0	0	3.1623	0	0	0.014067	7.1099	0	0	0	3.2497	0	0	0
GSM432861.CEL	0.50536	0	0	0.78921	1.253	0.15075	0.32026	0.0026067	0	0	0.05206	0	0	0	3.5766	0	0	0.20853	0.45982	0	0.75814	0.51564	1.6927	0	4.3042	0	0	0	0	3.4672	0	0.17664	0.53087	2.026	4.318	0.43169	2.2466	0	4.2072	0	0	0.11654	0	1.013	0	0	0.9452	0	0.22344	0.44531	0.20626	0	0	0	1.7482	0.39865	2.3417	0	0	0.050886	0	0	0	0	0	0	0	1.5983	0	0	0.3044	4.1867	0	0	0	0	4.5844	0	0	0	4.9971	1.6343	3.811	0.51537	0	1.2655	0	1.585	0	0	0	6.4536	0	1.4882	0.097753	0	0	1.3757	0.99787	0	0	0	0	0	0	0.43486	2.7087	0	3.5329	0.97605	0	1.0347	0	0	0.21103	2.4425	0	1.679	0.73348	2.4799	0.73389	3.3993	0	3.7215	0	0	0	0	0	1.0799	1.625	0	0	1.5177	0	0	0	0	0	3.7262	0	0	0.39472	0	0.094393	0.096447	0.49814	0	2.31	0	0	0.22394	2.0935	1.3111	0	0	1.6261	0.1567	5.3273	3.2299	0	0.30452	0.54296	3.6053	0.43621	0	0	0.18253	0.47171	0	3.6205	0	0	2.1251	0	0	1.1869	3.0436	0	3.9148	0	1.6714	0.74292	0	0.79442	2.2726	2.6582	0	1.0256	0	0	0.61564	5.4122	3.8835	0	0	5.1497	0.01903	3.3456	0	0	2.6229	0.38723	0	0	0	0.87291	0	0.48101	0	0	0	0.18124	1.4523	0.61195	0	0	2.4858	0.42723	4.5187	0	0	0	0	0	2.3862	2.894	0	5.5525	0	2.3418	0	0	0.51811	0	0	0	2.1347	2.6951	0.64702	2.1129	2.7818	0	0	0	2.1952	1.8231	0	0	0	4.1935	0	0	0	0	0.51756	0	0	0.97881	0	2.5036	0.26783	0	0.26842	0	0.10405	0	2.6246	0	0.49023	0	0	0.5932	1.8825	2.8577	0.66926	0	0	0	0	0.29246	0.01948	0	0	0	0	0	4.0489	0.50841	4.9332	0	2.0911	1.3275	2.4274	0	0	3.241	0.46293	4.7757	1.1059
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	0	0	0	0	0.88834	0.33607	0.1604	0	1.0541	0	1.4239	0	0	3.1507	0.8256	0	1.1055	0	0	0	6.43	0.99936	2.0654	0	0.50309	1.3459	0.2638	0	4.7849	0	0	0	0.10933	0.34335	1.432	1.9506	3.1157	0	0.54005	0	0.77659	0	0	5.1862	0	0.35646	0	0	1.0256	0.094437	1.2163	0	0.36012	0.16984	5.3026	0	2.8274	0	0.51454	0	1.9995	0	0	0	0	0	0	0.18901	0	0	0	0	0	0	1.8826	0	0.58611	0.1097	0	0	0.83436	1.6427	0.25911	0	0	4.0565	0	0.43014	2.5491	0	1.6072	2.5631	0	0	0	0	1.7149	0	0.64129	0	0.69325	2.369	0.24087	4.382	0	0	0	0	0.84311	0	0	1.3388	0	0	0	0	0	0.67831	0.51536	0	0.49377	0.90735	2.6223	1.8528	0	0	0.24768	0	5.2537	3.0467	0.83848	0	0.38132	2.3826	2.9415	0	3.401	0	2.7661	3.3079	0	2.6955	1.9977	0.58816	6.5053	2.462	1.3842	0	0.3675	0	0	1.8576	0.13152	0	0	0	0	2.6217	2.0677	1.1077	0.70802	0	0	3.0339	0	0	0.9739	1.1033	1.3666	0	0	0	0.61712	0.80201	0.89763	0	0	3.5449	0	0.61584	0.8285	0	0.59064	0.417	4.0114	0	5.4353	0	1.9305	0	1.8991	0	2.0749	0	4.7747	0	2.3003	0.14618	3.4642	0	0	0.16199	0.32807	0.23717	0	0	0	0	0.33275	1.5049	0	0.90397	0	0.13946	2.0626	0	0	0	0	0	2.5765	0	0.89548	0	0	0.57659	0	2.313	4.6953	2.9981	3.202	0.92881	0	1.7558	0.1076	0	0	6.0804	1.8177	0	0	0	1.2731	0	0	0	0.30493	0	0.067901	5.9594	0	0	0	3.2577	0.58117	0	0	0	0	0	0	0.43296	0	0	0	0.18865	0	1.0559	1.4193	0	0	0.61879	1.3454	0.16176	1.4818	2.874	0	0	0	0	0	1.6364	3.1475	0	2.7586	0	0.071258	1.8393	0	0	0	0	0.27094	2.1787	0	1.4084	0.95457	0	4.6528	0.17129
GSM1517347_MK-1.CEL	0	1.8269	0.2262	3.3172	3.6865	2.1936	0	0	0	4.2083	0	0	0.066185	0.85304	1.2755	2.48	0.73189	0	0.062228	1.3456	1.717	0	3.0138	0.098116	0	0	0	0	0	0	0	0.14925	0	0	1.1691	0.84626	0	0	0.42632	0	0	0	0	0	0	0.056579	0.23422	5.453	0	0.36694	0	3.9901	0	1.4269	0.25225	1.7268	6.1224	0	0	0.69605	0	1.0705	0	0.27472	2.3032	0	0	0	2.7709	1.6233	0	0.86608	6.3547	0	0	0	0	0.21471	2.793	0	1.6253	6.918	1.3642	1.0461	0.73335	0.12302	0	5.9979	0	0	0	2.2934	0	0	0.098432	0	0.5259	0.51577	3.1703	0	0.12349	0.86398	0	0	0	0	0.078578	0	0.18583	0	3.55	1.6553	0	3.6587	0.29344	0	0	0	0	0	0	0	1.6162	0	1.341	0	2.2339	0	2.2319	1.9754	0	0	1.4166	1.269	0	0	0	0	0	0	0	1.3493	0	0	0	0	2.5	0	0	2.414	2.3067	0	0.46378	0	0.72193	0	0	0	0.43466	0	5.113	3.057	0.10925	0	4.5903	0	0	0	0	0.16993	0	0	0	3.4531	0	0	0	0	0	0	1.2311	0.92359	0	0.040254	0.17801	0	4.2959	0	0	0	0	1.0291	0.10976	0	0	0.35175	0.10128	0	0	0	0.92231	0	0	1.9139	0	0	1.5992	0	3.7613	0	0	2.9071	2.1705	0	2.0894	0	0	0	0	0	3.9843	0	5.1446	0.1641	3.7302	0	0	0	0	1.2967	1.7741	5.1234	2.0715	5.8866	0	0.33937	1.8627	0.37168	0	0	1.5822	0.87785	0	1.4182	0	0.33594	0.12883	0	1.7684	0	0	0	0	0.48681	0	0	0	0	3.9606	0	4.9658	0	5.4684	0.73353	0	0	2.5052	3.0998	1.9663	4.7602	1.2442	1.3815	0.3667	0.62488	2.1435	0.08919	2.2184	2.2792	0	0.10769	0	0	0	0	0	2.0823	0	0.022192	2.1133	0	0	0.090756	0	0	0	4.3658	0	3.087	0.41537	0.77143
GSM462063.CEL	0	3.8662	0	1.9029	4.5993	5.2599	2.2234	0.039098	2.2507	5.1085	3.7463	0	0.97287	1.4313	0.25618	0	2.6956	0	0	0.96979	0.22478	1.577	0	0.97116	0.90922	4.0839	1.7166	1.3236	0	1.5003	0	0	0	0	0	0.93591	0	0	0	0	1.1621	0	0	0	0	4.0689	0	7.9419	6.5251	0.048619	0	0.17805	0	0.60226	2.5514	0	0	0	0	0	0	2.7482	0.6256	0	0	0	0.52507	3.8558	0	0	4.5435	0.20564	0.26264	0	0	0	0.38913	0	6.2452	0	0	1.6182	0.13991	2.0019	0.047325	0.60082	0	0	0	5.0499	0	0	2.9087	0	3.3948	0	0.82398	0	0	0	1.8119	0	0	4.0055	0	0	0	0	0	0	0.0096668	0.87559	0	0.92858	0	0	0	0	4.243	0	1.2721	1.1804	0.9263	0	2.9026	0	0	1.898	0	0	0	0	0	0	0	0	0	0	0	0	4.2916	0.20347	0	0	3.8094	0	3.9979	0	0	0	0	0	0	0	3.2625	2.2059	0	0	0	1.939	3.6136	0.69489	0	0.61852	0	0	0	0	0	2.5373	0	2.9155	0	2.0501	0	0	0	0	0	0	3.4805	3.9545	0	0	3.2311	0	0	0	0	0	0	0	0.77899	0	0	3.5964	0	0	0	0	0.26577	0	0	0	0	0	2.7902	0	4.8985	7.4306	0.21014	1.1563	0	0.1043	0	0	0	0	0.45906	0	1.7144	1.4827	0	0	2.5267	0	4.876	0.107	0.051053	0	0	4.2021	5.5678	0.10017	3.7389	0.45143	0	0.31006	0.22183	5.1569	0	0	0	0	1.4249	0.26523	0	1.0104	0	0.15244	0	0	0	0.50551	0.14386	0	0.40708	0	0	0	0.80081	0	0	0	3.3299	0	0	0	3.4249	0	0.68984	6.7604	0.2946	0.20157	0	0	1.9735	0.22799	0	0	0	0	0	0	0	1.2783	0	0	0	0.038619	0.41618	4.5156	0	0	0	0	0	2.2365	0.60441	0.48282
GSM591623.CEL	0	4.0343	0	0.21602	0.66228	4.5085	0	0.14485	0.58496	0	0	0	0.49304	0.33565	2.5455	0	3.1215	0.345	0	0	0.75608	1.6831	0	0	0.42254	3.578	0	0	4.0222	2.7208	0	0	0	0	0.20112	1.1742	0	0	0.57234	0	3.723	0	0	0	0	0.84848	0.087588	3.128	1.9145	5.0127	1.2966	1.8121	0.25395	0.89027	0.255	0	0	0	0	0	0	1.6274	4.8401	0	0.25658	0	1.8554	0.99789	0	1.4392	0.36099	0	0	0	0.44823	0	0.71398	0.44638	0	0	4.3762	2.9158	0.024558	3.4888	0	0	0.86241	1.1589	0.46997	0	0	0.1633	0	0	0.74923	1.6051	2.4452	0	0.89624	0	3.1435	0	0	1.4042	0	4.3841	0.051743	0	0	1.4324	0	1.8807	0	0.47776	0	0.013399	0	0	0.54933	0	1.2025	0	0	0	2.7552	0.019446	0	1.9566	0	0	0	0	1.7716	0	0.11084	0	0	0	0	2.2014	3.862	1.5824	1.2875	0.86925	3.0529	0.08756	4.6529	0	0	0	0	3.6659	0	0.58189	3.8926	2.1348	0	0.094522	0	3.6264	0	0	0	0	0	0	2.1213	0	0	0	0	3.8656	0	0.66197	0	0	0	0	0	1.1274	0	4.9894	0	0	3.1335	0	0	0	0.98289	0	0	0.91123	0.012422	0	0	4.7462	0.75376	0	0	0	0	0	0	0	0	0	0.046612	0.6722	0	1.2346	0.25214	0	0.16485	0.87471	0.028785	1.537	0	0	0	0.21773	0.54778	0	0	0	5.7731	0	3.3306	0	0.75126	0	0	0	2.1078	2.0242	4.2606	0.8396	0	2.8725	0	4.5276	0.72607	0	0	0.33167	0	0	0.15869	0.020556	0	0	0.6236	0	0	0.87361	0.58543	0	2.7584	0.79542	0.041171	0	0	0	0.28664	0	4.5722	2.8618	0	0.6643	0	0	0	3.4199	0	0	0.92552	0	4.1114	0	0	3.3891	0	0	0	0	0	0.68744	0.15995	0.1718	3.2484	3.1683	0.067804	0	0.037659	0.91438	0	0.91264	0	1.2946	0	2.5098
GSM199986.CEL	0	1.3604	0.23732	1.8989	0	3.3503	0	0.38204	0	0	0	0	3.2188	0	2.354	0	0	0	4.0128	3.7512	1.4313	1.3971	0	0	0.50377	0	0	0.76401	0.953	0.25197	2.7831	0	0	0	0	0.029466	0	4.7571	0.24709	0.38701	5.279	0	0	0.15875	0.030422	0	0.86413	0	0	4.1472	0	2.0155	0	1.436	0	3.2765	0	0	0	0	0.96047	0	2.3571	0.24737	0	0	0	0.46421	1.5582	2.833	0	0	0	0	1.632	0	0	2.0731	0	0.94889	0	0.21491	0	0	0.4567	0	1.0398	0.76128	3.2488	0	0	0.053217	3.8946	0	1.0844	1.5901	0	0	0.21797	0.60049	2.9051	0	1.9256	0	0.078545	0.55435	2.4486	0	0	0.75808	0.38335	0.5156	0	2.1937	3.5498	0	2.0587	0	0	0	0.80777	0.40816	0.06425	0	0.43887	0.32064	3.289	0	0	0	0	1.4438	0	0	0	0	5.6935	6.3206	0	0	1.442	1.3424	1.6393	0	0	0	5.8129	0	0	0.22607	4.4164	4.2403	0	0	0	0	0	0	0	0	2.5177	0	0	0.45498	0	0.79644	1.9649	4.8078	1.463	0	0	0	1.1354	0	1.4062	0	1.5876	0	0	0	0	0	0	1.5831	0.94553	0	0	0	0	0	0	0.91784	0	0	0.54993	0.6796	0.20659	0.32579	0	1.0763	0.95105	0	0	0	0	0	0	0	0	0	0.91438	0	3.8495	0.70439	0	0	2.088	0	0	0.19998	0	0	6.7437	0	5.7361	1.2208	0	0	0.08682	0.69557	0	0.10573	2.6221	3.7131	4.3222	0.46664	0	1.42	0.069356	0	0.98372	0	0	0	2.3303	0	0	0	0	0	0	0	1.2832	5.3823	3.9101	0	0	1.3204	0.0021857	0	0	0	0.51396	0.45632	0	3.16	0	0.98751	0	0	1.5509	3.9543	0.25036	0	0	3.8068	5.9204	0.45347	0	5.4102	0	0	0	0.64976	0	4.0873	0	2.5507	0	0	3.23	0	0	0.79059	0	2.3116	0	1.6435	0	0.046341
GSM1958030_Cadaverine_1.CEL	0	3.4518	3.1058	1.0741	0	2.8707	0	0	0.97951	0	0	0.28196	0	3.7912	0.49845	0	0	0.40566	1.0112	1.3705	4.3144	0.25556	1.4402	0	0	2.9392	0	0	0	0.85651	0.77199	1.907	0	0	0	0.95821	0	0.22775	3.9279	1.8941	0.4464	0	0	0	0	0.17509	0	0	1.2737	2.0173	0.95024	3.9894	1.0697	4.256	1.8535	0.45785	1.3548	0	0.70918	0.81343	0	0	0	0	0.16956	0	0	0.38112	0	0.49689	0	3.8896	0.1004	0	0.87922	0	0	3.817	0	0	1.563	4.4858	0.82264	0	0	0	0	2.2012	1.4675	0.19205	2.421	0	0.036309	0	0.029205	4.2037	0	0.1044	5.4366	0.97554	1.3128	0	0	0	0.52922	0.0097268	1.0994	0.74658	0	2.1873	2.3221	0.4326	0.21436	0.7469	0	0	1.99	0	0	0.20614	0.53995	0.82394	0.47466	0	0	0	1.6956	0	4.9704	0	0	0	9.7351	0	0	0.15722	0.62421	0.81284	0	0.30017	1.0306	3.0034	0	0	0	0	1.4964	0.10099	0	0	0.5923	2.8393	0	0	0	1.1324	0	1.2825	0	0	0	0	0	1.5404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042266	0	4.6546	0	5.3766	0	0	0.40697	1.6287	0	1.3025	2.7431	0	0	0	0	0	0.007572	0	0	0.45757	1.5859	0	0	4.709	0	0	0	2.5287	0	3.0817	0	0.45382	0	0	0	5.4516	0	4.7289	0	0.7758	0	0.67042	1.6849	0	0.53078	2.735	1.1189	0	0	0	0	1.2677	0	0	0	0.68254	0	4.6777	0	0.58069	0	0	0	1.7391	0	0	0	0	0	0.7937	0	0.67032	0	0	0	2.0668	0	0	0.33318	4.9435	0	0	1.2553	0	0.016647	0	0.11129	0.36084	1.7493	2.3603	0	0	0	2.7967	0	0	0	0.83135	0	2.1099	0.059088	0	2.1657	0	2.7731	0	0	0.37954	0	0.57425	0	1.4508	0.028128	0	1.7901	0.70635	0	0	0	0	0.015855	2.2012
GSM1419138_PAO.CEL	0	4.6158	1.4737	0.53965	1.2563	1.616	0.19996	0	1.5683	0	0.1025	0	1.5949	0.086624	0.32101	0	0	0.059486	3.1528	0	2.2362	0.3352	0	0	0	1.0542	1.1148	4.2805	1.2031	0	0	4.3417	0	0	2.3957	1.4862	0.15021	1.1909	0.57078	0	4.0807	0	0	0.32202	0	1.7967	3.8299	0	2.306	0.13044	2.7482	4.557	0	0	1.8038	0	0.16437	0	0	0	0	0.59231	2.2885	0	0.63842	0	0	0	0	2.2822	0	1.2945	2.3254	0	0	0	0	0.94537	0	0	1.9587	1.2436	0	0.24155	0.91055	0.62783	2.5135	0	3.5151	0	1.1069	0	0.43949	0	5.7502	2.1607	6.2575	0.22355	2.0839	0	0.70553	0	0.094599	0	0.19943	0	0	0	0	3.1216	0	3.3713	0	0	0.25999	0.68278	0	0.14831	0	0	0	0	0	0	0	0	0	2.0583	0	0.19617	0	0	0.2224	3.2109	0	0	1.7585	1.7265	0	0	0	1.0938	8.5472	0	0.39633	0	7.5105	0	0	0	2.6463	4.6024	2.4376	0	0	0	0	0	0	0	0	0	0.73968	0.09707	0	0	7.3501	3.0801	0	0	0	0	0.31516	0.011532	0	0	0	0	0	0	0	0.014938	0	0	5.7306	0	0.36358	0	0	0	1.2601	0	0	0	0	0	0.18138	1.1316	0.46381	1.3625	1.8875	0	0	0	0	0	0	0	0.53161	5.1276	0.14236	0	0	0.62325	0	0	0.91933	0	0.99306	4.9261	0	0	0	0	3.0007	2.034	0	4.6945	0.49482	0	0	0.78709	0	0	5.7621	0.10249	0	1.4291	0	2.5201	1.0425	0	0	0	3.4567	0	0.19498	0	1.3484	0.19991	0	0	0	3.8217	1.6822	0	0	2.5509	0	0	0	0.64812	0	0.30478	0	1.0016	0	1.7677	0	0	3.3387	0	2.6816	0	0	0	0.35061	1.1168	0	0.11553	0	0	0	0.13133	0	0.58416	0	0	0	4.0245	2.9214	0	3.1997	0	0.8706	2.0595	2.089	0	0	4.7711
