	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM774161_PAO1b.CEL	-8.3895	-6.0907	1.7725	-0.10573	-0.9016	3.1518	-0.82936	-0.9225	0.76211	-0.44285	-2.5959	-0.47074	0.063715	0.20434	-0.032538	-0.35794	0.85017	-1.0255	0.050455	-0.85835	-0.21314	0.69088	0.11282	-0.31316	0.3922	0.087177	0.45663	-0.20146	-0.17701	0.12114	-0.21513	0.12708	0.42204	-0.054624	0.53891	-0.28711	0.26653	0.079267	-0.72567	-0.050007	0.28749	-0.22229	0.24041	-0.51182	-0.09687	0.63859	-0.16519	-0.22741	-0.18909	0.41757	0.38531	0.21881	-0.52135	-0.55307	0.060976	-0.17911	0.16846	0.20778	0.16923	0.026865	-0.14632	-0.27886	0.19929	-0.15772	-0.2477	0.47042	-0.0029066	-0.3599	-0.42776	0.37635	0.23134	-0.27889	0.021303	-0.42921	0.012041	-0.0866	-0.14435	0.011503	-0.1039	0.20579	0.0061945	0.16226	0.076699	0.19358	-0.031599	-0.0038819	0.18366	-0.053298	0.019192	0.26564	-0.26473	-0.13346	0.18415	0.25003	-0.044645	-0.11916	-0.24872	0.34604	0.21963	0.15248
Overhage3002_(Pae_G1a).CEL	-1.4207	0.40867	4.1011	3.1027	2.0225	1.2948	2.1917	-0.89071	0.4185	3.3542	1.6776	1.0944	-2.0901	-1.3899	-2.0911	-1.0877	0.72713	0.42549	3.5165	0.97024	0.84928	-1.9705	0.08781	0.86103	-2.3451	0.65701	-0.13363	1.3007	0.39363	0.23058	1.0706	-0.71087	0.95972	-0.3705	0.64227	1.727	0.65961	-0.28206	-0.067786	0.63308	-0.10638	0.15659	-0.41436	1.3328	1.1194	0.49817	-0.38213	0.21822	-0.43134	-0.60397	0.26194	0.059952	-0.77162	0.91054	-1.1285	0.15349	-0.42608	0.28057	-0.93277	0.34701	-1.6661	-0.41132	0.44637	-1.2352	0.44449	0.27853	-0.18023	-1.0531	-0.82926	0.28403	0.30083	0.63644	0.83346	-0.096349	0.61131	-0.29836	-0.054209	0.15709	0.0459	0.17872	-0.59314	-0.095399	-0.77986	-0.53584	0.24245	-0.47048	0.5223	-0.36634	-0.050669	1.0862	-0.18739	0.17299	-0.04196	-0.32994	-0.38805	-0.11645	-0.23703	0.46525	-0.6782	0.30581
GSM432861.CEL	-8.6646	-4.6608	1.3503	-0.39824	-2.2835	1.4436	0.22541	1.1307	-1.0136	-0.27287	-2.3184	0.83787	1.2676	0.78757	-0.62623	-1.015	1.0296	-0.40405	0.73126	0.37277	-0.0042435	1.1524	0.4834	-1.0851	0.27627	0.26401	0.17969	-0.62791	0.046878	0.51393	-0.10858	-0.80266	-0.1702	0.72251	0.83741	0.90458	-0.44566	0.31444	-0.23385	-0.34513	-0.42934	-0.34251	0.19095	-0.12054	0.31544	0.33585	0.27626	-0.393	-0.58681	0.61773	-0.17451	0.44409	-0.39895	0.32263	0.36185	0.24602	0.23981	0.11445	-0.44575	0.3685	0.45896	-0.47534	-0.28907	0.070562	0.11075	0.6504	0.63658	-0.51228	0.039985	-0.071701	-0.074325	-0.087178	0.019553	0.41625	-0.91562	-0.067693	-0.20131	0.036121	0.3387	-0.16451	-0.24236	-0.34803	0.0097952	-0.16296	0.2762	0.35404	-0.17989	0.1065	-0.28704	-0.068019	0.064728	0.47855	0.24369	-0.29195	0.30231	-0.086585	-0.0095212	0.24327	-0.27292	-0.018332
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	-7.0353	1.0177	2.4297	-0.5848	-2.6639	1.5325	-0.076029	1.4879	-2.2697	-1.7308	1.9147	-2.7948	1.4889	-1.6862	0.34205	-2.2245	1.0853	1.5986	1.0051	1.8675	0.040165	-1.0944	-0.85532	-0.50139	0.91859	-0.8223	0.12462	1.6209	-0.012239	0.44312	-0.17831	0.41766	-0.26821	0.64684	-0.077025	-0.82587	0.14268	0.73089	1.0159	0.89372	0.13126	0.99529	-0.15132	0.39477	-0.25566	0.50797	0.50277	-0.22653	-0.67124	0.14397	-0.36589	-0.13458	-0.47551	0.10917	-0.30408	-0.34446	0.35642	-0.52675	-0.53626	0.17082	0.83142	-0.42269	-0.10628	0.37552	0.3025	0.12181	0.34291	-0.39455	-0.39863	0.10637	-0.14312	-0.6978	-0.20781	0.78658	0.03023	-0.20726	0.43031	0.13678	0.30941	0.23033	0.1319	-0.59767	-0.33898	-0.0049307	0.32393	-0.0069549	0.3912	-0.19251	-0.31707	0.35522	0.019603	-0.33463	0.19963	0.20474	-0.56248	0.00019027	-0.3876	-0.36782	0.75937	0.076511
GSM1517347_MK-1.CEL	-2.8027	4.4824	1.7587	-1.9371	-1.0434	1.012	2.7135	-1.4327	0.49821	0.77682	0.14094	1.8588	-0.26758	0.71602	-0.28234	0.63688	-1.4157	1.9322	-0.73061	0.1377	-0.25639	0.31533	-0.50588	0.16079	0.64401	-0.4642	-0.24105	-1.0528	-0.75209	-0.17569	-1.7879	-1.3052	0.014811	0.043216	0.085976	-0.65269	0.77915	-0.17334	0.036019	-0.054634	-1.1926	-0.43381	-0.24702	-0.19841	0.73778	-0.43816	-0.075945	-0.63486	0.64508	0.94157	-0.021057	-0.0021484	-0.046567	-0.045184	0.59833	-0.87668	0.87487	0.68474	-0.097802	-0.38083	-1.1677	0.19421	-0.26251	0.23641	0.8003	-1.022	-0.70765	-0.1338	-0.58932	-0.23141	0.89999	0.011159	0.30246	0.11278	0.14355	0.47926	0.06298	0.15574	-0.23628	-0.43475	-0.65308	0.15216	-0.63516	0.2405	-0.42801	0.71088	0.41586	0.43642	-0.52761	-0.14923	-0.017887	-0.042507	-0.52883	-0.23275	-0.022693	-0.361	-0.004567	-0.020412	-0.33157	0.33865
GSM462063.CEL	0.28155	6.7363	4.3815	-0.68656	2.2824	-1.6461	-0.97598	-1.9005	2.734	3.17	0.072107	-0.7176	-0.52452	0.54679	-1.2608	-1.7743	-1.0105	0.20018	-0.22341	0.035596	1.1098	0.25486	-0.32531	-1.2616	-0.051577	-0.31368	1.2722	-0.041653	-0.40913	0.48103	0.8984	0.0054181	-0.71201	0.57076	0.76368	-1.4372	-0.44718	0.029065	-0.053145	-1.0674	-0.16471	-0.62795	-0.45301	-0.11081	0.27639	-0.57801	0.075387	-1.4188	-0.28096	-0.079292	-0.17273	0.26578	-0.14352	-0.50132	-0.016653	-0.031539	-0.58207	-0.15748	-0.058068	-0.42416	-0.3881	-0.0023168	0.015786	0.021888	0.20115	-0.32867	-0.75913	-0.24391	-0.42622	-0.57141	0.15393	-0.54609	-0.072613	-0.32003	-0.11676	-0.30244	0.85075	0.13357	0.20071	-0.52491	0.3432	0.47883	0.21505	-0.045928	-0.12082	0.23057	-0.59922	-0.51865	-0.056712	0.13662	-0.5501	0.0026158	-0.42629	-0.11623	0.402	0.1156	0.24938	-0.11533	0.061616	0.019915
GSM591623.CEL	-0.34865	5.3184	4.1427	-1.2416	0.25788	-4.226	0.27494	-1.7188	1.8782	1.2406	-0.25023	-2.6201	0.60735	0.79762	-0.64753	-1.5173	0.15293	-0.14195	0.51429	0.51175	-0.27342	-0.3268	0.75003	-1.498	-0.65962	-0.16596	0.73896	0.12812	0.29862	0.33539	0.80667	-0.019926	-0.36947	-0.50457	-0.734	1.0521	0.3187	-0.59209	0.11031	-0.67364	-0.020684	0.12926	0.28986	-0.14944	-0.24432	0.5458	0.57129	-1.2659	0.18751	-1.3279	-0.065462	0.53154	0.56646	-0.45574	-0.83728	-0.7123	0.15784	-0.56186	-1.0802	-0.36874	-0.26309	-0.60829	0.21777	-0.49121	0.8968	-0.20572	-0.028874	0.51361	-0.52513	0.40366	-0.36715	-0.55137	0.26424	-0.51934	0.46784	-0.21866	0.56935	-0.17491	0.41829	-0.024299	0.19104	0.64591	0.56679	-0.32592	-0.22819	0.20096	-0.51448	-0.13467	0.044188	0.3612	-0.030099	0.39206	0.068027	-0.34293	-0.18952	0.35954	0.17999	-0.044283	0.12771	0.53991
GSM199986.CEL	-0.51992	4.4744	2.4888	-3.9049	-1.3959	-3.574	2.2209	-3.5283	-1.4164	-1.0977	-0.10265	-1.0955	-2.3124	0.28659	1.3497	1.4769	0.46317	-0.96126	-0.80551	-0.95829	-0.067067	-0.56268	-1.1776	-0.14259	-0.76943	0.74841	-0.75127	0.84539	0.40216	-0.064386	0.37647	0.084623	0.51385	-0.4832	-0.63219	0.63281	-0.1702	-0.80039	0.67892	-0.82534	0.62771	0.529	-0.11968	-0.56665	-0.55332	-0.020999	-0.082895	0.62626	0.096539	-0.93485	0.43277	-0.56351	0.49012	-0.41976	0.5348	-0.36854	-0.10031	-0.37741	0.42109	0.50588	0.47022	0.26106	0.13107	-0.35752	0.11706	0.029943	0.34624	0.323	-0.56094	-0.097668	-0.023731	-0.18467	0.078837	-0.23275	0.15405	-0.056665	-0.41662	-0.10472	0.25939	0.67043	0.070417	0.21036	0.26474	0.086566	-0.24708	0.29209	0.57417	0.23853	0.28882	-0.15279	-0.17952	-0.069117	0.42279	0.17222	-0.033535	-0.27444	0.15607	0.1206	0.0077634	-0.088378
GSM1958030_Cadaverine_1.CEL	2.9626	-5.6041	2.1691	-2.1686	-3.1014	2.5096	-1.1323	-1.2689	2.9803	1.0385	0.92725	-2.1187	1.3133	-0.84872	0.31581	0.20995	1.4047	1.5598	-0.11181	1.0329	-0.025039	-0.97446	-0.27554	-0.68725	-0.21915	-0.37901	-0.86605	1.0787	-0.28496	-0.38462	0.36623	-1.4708	0.26732	-0.4353	-0.48903	0.019245	0.73419	-1.5646	-0.030859	-0.1089	-0.70799	-0.047593	-0.40735	0.18406	-0.43995	-0.028284	0.65087	0.0707	-0.56115	-0.30822	0.73279	-0.32991	-0.065722	-0.033111	0.010178	-0.087019	0.52658	-0.28162	-0.4327	-0.24578	-0.15135	0.46317	-0.018733	-0.48692	0.20662	-0.31653	-0.16649	0.30738	0.1376	0.35413	0.17499	-0.06202	0.17603	0.26928	0.31862	0.2893	0.2511	0.1725	-0.47571	0.20375	0.12239	0.07266	0.039893	0.045969	0.1928	-0.019325	0.087446	0.28827	0.33948	-0.19825	0.24536	0.013747	0.25493	-0.054285	0.55325	0.010595	0.016001	-0.28609	-0.50854	-0.43123
GSM1419138_PAO.CEL	0.37123	2.4945	2.2554	-4.0029	-4.0584	-2.4563	-2.5451	-0.12693	-0.28608	-0.19093	0.25988	0.38777	0.90265	-0.34708	0.13435	-0.1106	-0.42451	-0.86037	-0.19947	0.152	-0.49221	0.38579	-0.84942	0.18601	0.64053	-0.041421	0.085023	0.54826	0.73425	-0.024038	-0.34634	0.37206	-0.3648	-0.50848	0.29859	0.50907	0.66158	-1.2041	0.64086	-0.61534	0.97474	0.54805	0.89409	-0.73635	0.56025	0.37508	0.22649	0.35902	0.13431	-0.65869	0.43269	0.28262	-0.59229	0.22576	-0.10716	-0.3634	-0.015354	-0.82507	0.7011	-0.60072	-0.67463	-0.12867	-0.40432	0.59459	-0.019046	-0.17741	-0.062684	-0.299	-0.31551	0.30885	0.32642	0.20324	0.038257	0.23178	-0.25613	0.35617	-0.09697	0.10668	0.031781	-0.31086	-0.43126	0.26259	-0.35361	-0.2787	0.096139	-0.20947	0.095451	0.14876	0.19808	0.22612	-0.30601	0.296	-0.46041	0.17498	-0.25891	0.18581	0.17406	0.19013	-0.32167	-0.21635
