	0	1	2	3	4	5	6	7	8	9
GSM208608.CEL	3.3535	0	0	6.7781	0	0.2875	0.22663	3.9853	0	7.5126
GSM898001_MHH0122_Pae_G1a.CEL	0.0029898	1.0899	0	3.0519	4.9166	6.8514	0.031641	1.9442	0.27104	1.7839
GSM541648.CEL	0.0029898	1.0899	0	3.0519	4.9166	6.8514	0.031641	1.9442	0.27104	1.7839
GSM685447.CEL	0.04007	2.3715	0.65276	0	0.2558	2.1083	0	1.9531	6.8472	0
GSM208602.CEL	0.31389	0.14024	0.24452	4.7537	0.15764	2.7151	0	0.97145	0	6.9473
GSM334311.CEL	7.0383	0	3.0364	0	0	4.5231	0	1.4334	0.99287	2.0072
GSM2055820_7629_A+_20130705.CEL	5.6444	0	4.8713	0	0	2.8109	0	0.65668	0.014543	5.6067
GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	0	3.7636	0	0	4.2764	6.0395	6.6194	5.3484	0	0
GSM1267088_HZI1951_Pae_G1a.CEL	3.3699	4.9625	0	0	0	6.3525	2.6593	0	0	0
GSM637596.CEL	0.18611	0.76401	0	0	0	1.2403	0	3.989	6.6815	0.016563
GSM567683.CEL	0.18611	0.76401	0	0	0	1.2403	0	3.989	6.6815	0.016563
GSM567682.CEL	0.14794	1.0464	0	0.19472	0	1.2573	0	4.2185	6.5296	0.14571
GSM637595.CEL	0.14794	1.0464	0	0.19472	0	1.2573	0	4.2185	6.5296	0.14571
GSM208614.CEL	2.4304	0	0	5.7666	0	0.71514	0	2.6463	0	7.5328
GSM375702.CEL	2.318	0.39361	0	6.6459	0	6.1078	0.52617	0.67255	0	3.181
GSM591602.CEL	1.7787	0.32109	0.34971	5.8084	0	7.3149	0.11716	0	0	2.621
GSM821084_HZI0139_Pae_G1a.CEL	0	5.8649	0.80285	0.68802	5.97	4.2244	0	0.16801	0	0
GSM334315.CEL	4.3754	0	2.4188	0	0	3.1777	0.16326	0	1.2874	4.1054
GSM208604.CEL	0.6282	0	0	4.4925	0	2.0903	0.029814	0.79429	0	6.1847
GSM208605.CEL	5.5053	0	0	6.4426	0	0.83898	0.31225	4.1283	0.027926	6.3851
GSM199985.CEL	0	0	0	0	0.19283	7.3557	2.6226	0.023872	0.39824	3.4509
GSM954582_Nomura_PA2449-3_Pae_G1a_.CEL	0.10544	7.3082	0.67201	0	3.5368	3.5518	4.3677	5.5602	0	0.1887
GSM462355.CEL	0.95182	2.1421	0	6.4658	0.98561	5.9879	0	1.84	0	2.3792
GSM567670.CEL	3.4565	0	0	1.9356	0	0	0.12644	3.3732	6.7341	0
GSM1267087_HZI1950_Pae_G1a.CEL	3.3985	6.4277	0	0	0.4836	7.4972	2.1998	0	0	0.0513
GSM546269.CEL	7.591	0	2.3249	3.7316	0	1.1758	0	0.75076	0	1.2457
GSM954583_Nomura_PA2449-4_Pae_G1a_.CEL	0.193	6.2692	0	0	3.0421	3.0585	4.8204	5.152	0	0
GSM252496.CEL	4.5144	0.087622	0.99822	2.4513	0	1.4662	2.9074	1.0325	3.5526	0
GSM954581_Nomura_PA2449-2_Pae_G1a_.CEL	0.19582	7.2172	0.51457	0	3.5507	3.3524	4.7309	5.6119	0	0.10342
GSM546268.CEL	4.9212	0	1.5275	3.0434	0	0.93224	0	0.7668	0.17581	0.31757
GSM546271.CEL	5.0204	0.38231	1.2831	2.9199	0	2.5472	0	0.27399	0.057522	0.68526
Overhage11002_Pae_G1a.CEL	1.2099	3.0088	5.0163	0	1.3186	7.5904	0	1.2133	0	1.1826
GSM546245.CEL	7.5928	0	2.0795	4.3678	0	0	0	0	0.01542	0
GSM1267089_HZI1952_Pae_G1a.CEL	3.3551	5.4934	0	0	0	6.7027	2.1086	0.017828	0	0.0739
GSM617291.CEL	0.085763	2.3963	0.56149	3.5774	1.2095	1.6331	0.50434	2.9126	1.1997	3.0476
GSM334314.CEL	4.9013	0.052216	2.9283	0	0	4.062	0	0	1.383	3.7276
GSM567671.CEL	3.2139	0	0	1.5849	0	0	0.43288	2.9825	6.7071	0
GSM954579_Nomura_PA01-4_Pae_G1a_.CEL	0	5.5245	0	0	5.4986	6.6011	5.0064	5.2049	0	0.23079
GSM546249.CEL	6.8065	0	2.0848	4.8186	0	0	0	0	0.23894	0
GSM546246.CEL	7.0629	0	2.1725	4.1926	0	0	0	0	0.40171	0
GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	0	5.2248	0	0	5.3574	6.4909	4.8937	4.9382	0	0.094978
GSM92173.CEL	4.2419	0	4.1144	0	0	5.0978	0	0.14317	0	5.9632
GSM546272.CEL	5.1536	0	3.083	4.2496	0	0.1853	0	0	0.075791	0.93944
GSM546244.CEL	7.4053	0	2.213	4.4377	0	0.056174	0.45667	0	0.3846	0
GSM954580_Nomura_PA2449-1_Pae_G1a_.CEL	0	5.8051	0.68332	0	2.6853	3.2464	6.1112	5.9896	0	0
GSM462354.CEL	1.6462	2.2127	0.013905	5.8792	0.91481	6.8296	0	1.0263	0.021319	2.7101
GSM92192.CEL	3.3375	0	4.7597	0	0	4.0742	0	0.22336	0	5.5145
GSM92168.CEL	3.7606	0.039389	4.9607	0	0	4.6536	0	0	0	5.6825
GSM954578_Nomura_PA01-3_Pae_G1a_.CEL	0	6.0125	0	0	5.6454	7.0848	4.9295	5.6742	0	0.2726
GSM92193.CEL	3.102	0.1876	4.9956	0	0	3.2607	0	0	0	6.0806
GSM546270.CEL	4.0805	1.4292	2.7718	2.8798	0	0.7502	0.19506	0.64139	1.1942	0.5582
GSM208603.CEL	1.9748	0	0.21114	5.753	0	2.6505	0	2.4012	0	7.5661
GSM617290.CEL	0	1.8461	0	2.9359	1.4848	2.5478	0.8289	1.636	0.81592	3.2763
GSM637579.CEL	0.24972	0.030874	0.058378	0	4.2627	1.0344	0	3.6531	6.2316	0
GSM617289.CEL	0	1.562	0.0024736	3.1668	0.42749	2.5095	0.86027	1.47	0.79845	3.2427
GSM546251.CEL	4.9906	0.50877	1.3303	5.3611	0	1.1869	0	0	0	0
GSM546250.CEL	5.2284	1.1489	1.0533	5.7782	0.025936	1.8458	0	0.11071	0	0.1183
GSM637580.CEL	0.22732	0	0	0	3.8336	0.89655	0	3.123	6.8737	0
GSM546252.CEL	6.1105	0	2.8415	5.2752	0	0.034246	0	0.063842	0	0.28932
GSM546253.CEL	6.2236	0	2.3323	4.438	0	0	0	0	0.046023	0
