	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM199985.CEL	5.3775	-1.3585	1.8834	-0.85176	0.75136	1.4506	-1.8055	-1.0942	-0.35751	-0.68466	0.24426	0.27298	-0.7946	0.30336	0.071236	0.85407	0.73243	0.08544	-0.52004	-0.16704	0.14267	0.11907	-0.22919	-0.070362	-0.073831	0.60205	-0.072768	-0.39026	-0.2043	0.1148	0.036744	0.20585	0.056963	0.13504	0.10776	0.025742	0.19061	-0.20778	0.11978	0.0028752	0.065301	-0.34592	0.13267	0.23052	0.060247	0.011585	0.039364	0.033729	-0.10866	0.34467	0.012218	0.20268	-0.13895	0.01069	-0.099807	-0.17547	0.20212	-0.31732	0.30813	-0.069638	0.26546	-0.122	-0.1408	0.09133	-0.044	0.10052	0.19282	-0.18563	0.17242	-0.015332	-0.093502	-0.023864	-0.31003	0.11523	0.11811	0.20079	0.098618	0.06366	0.24362	-0.20192	-0.11023	-0.1095	0.1333	-0.081526	0.012254	0.018655	-0.043108	0.020485	-0.030465	-0.090411	-0.026433	0.12136	0.1429	0.031492	-0.08825	0.18752	-0.094961	0.010558	0.21515	0.25139
GSM2055818_7629_B-_20130705.CEL	4.4991	-3.8279	-0.63637	-0.21771	-0.12386	2.0556	-0.51105	-0.20717	0.23535	-0.34822	-0.18615	0.4939	-0.58288	0.09736	0.3247	0.44228	0.031322	-0.032766	-0.48911	0.8779	-0.21154	-0.20375	-0.50979	0.077052	-0.25532	0.19733	-0.22913	-0.3671	-0.22215	0.34005	-0.75691	0.23825	0.21805	-9.5717e-06	0.016094	-0.214	-0.10698	-0.062255	0.0010051	0.078224	-0.038928	-0.48993	-0.14848	-0.17022	-0.1656	0.13496	-0.013371	-0.34636	-0.063935	0.32865	0.26481	0.086042	-0.33007	0.024472	-0.025509	-0.047231	-0.18624	0.051654	-0.069829	-0.011604	0.43904	-0.093724	-0.14768	0.0081099	-0.018171	0.17203	0.13578	-0.0067824	0.057701	0.089109	-0.083568	-0.05376	0.11706	-0.0522	-0.051009	0.13611	-0.067543	-0.05937	0.16045	-0.30175	-0.18193	-0.1071	0.059842	-0.030385	-0.054335	-0.16744	-0.087246	-0.039706	-0.25486	0.074144	0.034554	-0.11543	0.0044678	0.057011	0.0037648	-0.10715	-0.060311	-0.1439	0.032571	0.11077
GSM900179_F2_Pae_G1a_.CEL	6.1162	1.5982	0.26023	-1.044	0.58615	1.4205	1.7603	-0.27547	-0.30095	1.6359	0.86784	-0.017423	-0.23247	-0.58364	0.57517	-0.56759	-0.46064	-1.1955	-0.52039	-0.15566	-0.61831	0.938	-0.80805	0.50255	-0.42318	0.5287	-0.20951	-0.82909	-0.0018678	-0.63888	-0.22363	-0.29378	0.063625	-0.38423	0.47361	-0.44658	-0.011972	0.27183	-0.20021	-0.020399	-0.31649	-0.34983	-0.1091	0.025752	-0.15335	-0.23457	-0.24495	0.40203	-0.050987	0.31605	-0.46521	0.10053	-0.02387	0.17678	-0.067989	-0.072915	-0.15185	0.04737	-0.061156	0.054213	-0.47919	0.43171	0.793	0.43483	0.13092	-0.052516	-0.34737	0.047	-0.081587	-0.63453	-0.4826	0.10131	-0.18858	-0.35879	-0.17558	0.16716	-0.011665	-0.4285	0.32688	-0.14601	0.30782	0.44373	-0.034728	0.012163	-0.41918	0.2034	-0.047105	0.009523	-0.22167	0.23293	-0.19592	0.26067	0.035222	-0.075863	-0.19461	-0.0027863	-0.072352	-0.15876	-0.32426	0.16923
GSM954579_Nomura_PA01-4_Pae_G1a_.CEL	5.6989	-0.24694	3.3995	-0.081669	0.88434	0.91482	0.58375	-1.2506	0.027168	0.75749	0.27603	0.065342	-0.75786	0.86373	0.11962	0.48402	0.28218	0.084013	-0.40672	-0.11061	0.70923	-0.31957	0.49789	1.0776	-0.87313	-0.66489	0.34805	1.0159	-0.16275	-0.37743	0.18488	0.27329	-0.42077	-0.12385	0.50806	0.44135	0.40785	0.4783	0.52862	0.078213	0.21762	0.35501	-0.22135	-0.37341	-0.39371	-0.37612	-0.028831	0.13114	0.31034	-0.19495	-0.066058	0.065121	0.03363	0.073149	0.091673	-0.30015	-0.26662	-0.34748	0.023313	-0.015922	0.045368	-0.043046	0.14484	-0.06485	0.2361	-0.23152	0.041195	0.05347	-0.051636	-0.16637	-0.049873	-0.21767	0.11551	-0.094337	0.42915	-0.17007	0.41553	0.011603	0.24308	0.17975	-0.17348	0.035824	0.21741	-0.045471	0.056167	-0.20495	-0.098032	-0.076185	-0.10301	0.090999	0.0079818	-0.041653	0.079624	0.19252	0.087353	0.0781	0.27437	0.16938	0.068797	0.10102
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	4.2726	-3.8513	-1.3771	-0.039785	0.46574	1.2252	0.89474	-0.55764	1.0474	-0.80439	1.0569	-0.15182	1.0119	0.7736	-0.27948	0.401	-0.7207	0.67751	-0.33688	0.012758	-0.35377	-0.19596	0.29389	0.088062	0.51969	-0.076954	0.091059	-0.238	0.78703	-0.2535	0.42935	-0.24277	-0.2063	-0.41103	-0.15106	-0.56635	0.00087249	0.62521	-0.090216	0.010578	0.37197	-0.18287	-0.23814	-0.25444	0.38601	-0.061774	0.1366	0.0071366	-0.088302	-0.10569	0.13998	0.051567	-0.34795	-0.10116	-0.028212	0.070697	0.068347	-0.20778	0.0057137	0.055614	-0.14679	-0.1755	-0.26344	0.048141	0.11091	0.015639	0.29706	-0.0090966	-0.014328	-0.017232	-0.10197	-0.11121	0.00045028	-0.093875	-0.064895	-0.083943	-0.035973	-0.045024	0.20451	0.065996	-0.11368	-0.11009	0.0067066	0.025741	-0.047627	-0.13828	-0.035773	-0.316	0.096709	0.089125	0.21764	0.1137	-0.10191	-0.19185	0.041924	0.062733	0.042997	-0.059835	0.013109	0.047719
GSM821495.CEL	5.4024	-1.4087	3.2067	-0.71261	0.92829	1.1019	-0.35492	-1.4298	-0.95492	-0.45047	0.67331	0.29215	0.49534	0.51775	0.11386	0.49114	0.67046	-0.10708	-0.21384	-0.12656	0.22966	0.053847	0.066086	0.70585	0.59046	0.47331	0.34582	0.63398	-0.57901	0.50016	0.053686	0.10709	-0.17394	-0.59539	-0.24449	0.15489	-0.11153	-0.26853	-0.38825	-0.29777	-0.040514	0.29084	0.33369	0.12012	-0.15504	-0.26169	0.06249	0.57544	-0.10608	-0.16365	-0.037625	-0.050113	0.023132	-0.036408	-0.35155	0.049845	-0.18788	0.20714	-0.33494	0.2733	0.18052	-0.16471	-0.011727	-0.07002	-0.22933	0.34107	-0.19774	-0.024149	-0.31636	-0.20211	0.011233	0.21022	-0.27007	0.084448	-0.18638	-0.062083	0.14097	0.043347	0.33127	-0.043242	-0.19081	-0.20271	-0.0079439	-0.080883	0.086299	0.19985	-0.1447	-0.036382	0.060154	-0.30213	-0.051559	0.10386	-0.069646	-0.075072	-0.12399	0.062287	0.3667	0.10164	0.13392	0.16525
GSM822689_wtBSM_A.CEL	5.1636	-2.2196	1.0715	0.008718	0.28977	1.0066	-0.12458	-1.3946	0.24062	-0.95612	0.88306	0.7381	1.6503	-0.76104	0.90097	0.26855	0.16336	0.31921	0.41687	0.093268	0.53629	0.13462	0.21081	-0.1232	-0.24066	-0.18644	0.30536	0.26761	0.27086	-0.86673	-0.19933	-0.065852	0.15267	-0.017854	0.17837	-0.92103	0.51543	-0.069091	-0.010068	0.082182	-0.10416	0.146	0.95076	0.13952	0.10933	-0.029507	-0.4269	-0.14643	0.34632	-0.0042079	0.16604	-0.076587	0.03566	0.16232	-0.12795	0.6104	0.27316	0.11702	-0.013032	-0.19682	0.15256	-0.23252	-0.037641	-0.15007	-0.046849	-0.042925	0.0021843	0.12113	-0.19435	0.14291	0.10146	0.34461	-0.054152	-0.082143	0.033491	-0.40966	-0.025123	0.0053171	-0.08952	-0.24543	-0.28151	0.32388	-0.13353	-0.26465	-0.28672	0.079462	0.038892	0.03728	-0.10847	-0.060551	0.17238	-0.027801	0.093889	0.019097	0.054007	-0.21759	0.036255	0.15007	0.065148	0.03386
GSM560759.CEL	6.2449	1.5198	0.54978	-1.7231	0.36522	1.6461	-0.21319	-0.25526	0.22071	-0.28103	-0.56821	0.45208	-0.39165	-0.28291	-0.50424	-0.17143	-0.86367	0.015926	0.16986	0.20838	0.21506	-0.50245	0.36301	0.074894	0.56552	0.051638	0.099044	0.21423	0.21062	-0.30825	0.51336	-0.16612	-0.45457	-0.34512	0.19589	-0.23332	-0.12723	-0.25517	0.32599	0.099297	-0.15429	-0.23566	-0.1408	0.41884	0.06421	0.25403	-0.16524	-0.31866	0.18985	0.22273	0.13912	-0.12939	0.21826	-0.060865	-0.1184	-0.29541	0.20925	0.22345	0.046933	-0.10762	0.07369	0.15137	0.0070591	0.032975	-0.23081	0.02564	0.10693	-0.20728	-0.074862	-0.065331	-0.10021	0.104	-0.052209	0.092916	0.23967	0.10218	0.016814	0.036438	-0.028274	0.052842	-0.078268	0.10671	-0.0048528	0.17395	0.0080498	0.051677	-0.42096	-0.16142	0.21425	-0.11435	-0.21544	0.0078018	0.027019	-0.082418	0.097996	0.045548	0.12525	-0.029491	-0.1048	-0.0081705
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	5.1905	-2.2585	-0.91106	-0.15192	-0.56177	1.9489	1.1228	1.4993	1.4993	0.35589	-0.33671	0.33123	-0.22339	0.81735	-0.68136	-0.43746	0.73652	-0.27628	0.46876	-0.4123	0.20706	0.77102	-0.022399	-0.18607	-0.1481	0.26029	-0.40789	0.48479	-0.20675	0.057917	-0.032957	-0.31425	-0.1003	0.11295	-0.091266	-0.15811	-0.13599	-0.29256	-0.58014	-0.10452	0.19029	0.1265	0.12826	-0.15276	0.14471	0.055654	0.15292	-0.18721	-0.065617	0.067728	0.29956	-0.16591	-0.0090337	0.18934	-0.035891	0.079499	-0.33144	0.10167	-0.25537	-0.087156	-0.18157	0.080009	-0.34392	0.13151	0.15557	0.027294	-0.15403	0.097009	-0.10804	0.093857	-0.07719	-0.10776	-0.25532	0.28597	0.27593	0.027681	-0.031699	0.18465	-0.016789	-0.085276	0.19345	-0.041604	-0.11994	-0.1622	-0.4639	0.1411	-0.025747	0.073478	-0.043125	0.17951	0.20082	0.12505	0.047374	0.15009	0.11068	0.033155	-0.047899	-0.10824	-0.053028	0.095994
GSM1267104_HZI1970_Pae_G1a.CEL	4.9906	-2.6814	1.1716	0.50604	0.92522	0.029907	0.19184	-1.9853	1.0656	-0.79495	0.55089	-1.611	-0.017277	-0.56363	-0.60999	1.4707	0.02401	0.049862	0.25628	0.12008	-0.573	0.78504	0.49582	-0.14587	-0.16404	0.20293	-0.44931	0.066779	-0.7109	0.014921	0.087453	0.1318	-0.47983	0.026817	-0.088598	-0.15765	-0.017621	0.02414	-0.096862	-0.14851	-0.14361	0.17943	-0.2772	-0.089492	-0.28886	0.052786	-0.1892	0.066315	0.059882	0.014231	-0.17073	-0.10035	0.17287	0.031189	-0.36039	-0.15535	0.11326	0.21021	0.052214	-0.013663	-0.44126	-0.11111	-0.054759	-0.091769	0.033577	-0.13418	-0.094453	0.19804	0.13921	0.12414	-0.10031	-0.23353	0.01571	-0.072141	-0.14678	0.16357	-0.23075	-0.072216	-0.11585	-0.026089	0.12354	0.080471	0.12985	-0.027497	-0.054494	-0.092342	-0.1159	0.12316	-0.075424	-0.0021327	-0.12759	-0.059109	-0.19893	-0.072439	0.043994	0.038331	-0.12078	0.024364	0.044196	-0.029155
GSM838219_PAO1-5344-3_Pae_G1a.CEL	5.6587	-1.1214	2.3291	0.36521	0.59711	0.60702	0.57536	-1.0706	-0.35351	0.19391	0.47203	-0.12214	-0.30919	-0.56884	0.49146	-0.78998	-0.34052	0.9241	0.76832	-1.5854	-0.10064	1.0371	-0.35864	-0.13707	-0.087422	0.14483	0.074824	0.088324	-0.11085	0.10959	0.16674	0.26337	0.13518	-0.40635	0.00010921	-0.0071736	-0.15957	-0.01561	-0.46274	0.050177	-0.19855	-0.29419	-0.034773	-0.0084577	-0.30693	0.058369	-0.11325	0.2649	-0.0066663	0.12836	0.27076	0.20802	0.097072	-0.094809	-0.11452	-0.0061896	-0.46457	0.10232	-0.21824	-0.16231	-0.25855	0.12288	0.0034309	0.26373	0.14005	0.15245	0.035839	0.15957	0.11164	0.14793	0.070685	0.21411	0.0099412	0.13999	-0.022697	-0.29095	-0.017869	-0.16775	-0.44563	-0.37493	-0.12548	-0.0024664	0.03931	0.18085	-0.12251	-0.061262	0.24762	-0.26558	0.45079	0.2499	-0.07835	0.15177	-0.01216	-0.14218	-0.061999	0.1909	0.40482	-0.20319	-0.089488	0.35797
GSM208615.CEL	5.2092	-1.2503	-0.7378	-1.4909	0.68643	1.3474	-0.86258	0.3663	0.86092	-1.688	0.25289	0.041644	0.63874	-0.47016	-0.034915	-0.31975	-0.34391	0.056189	-0.18727	0.072579	-0.43854	-0.045498	0.32852	0.17286	-0.27012	-0.76469	0.66392	-0.15433	0.061296	0.15108	0.062677	0.12123	0.20187	-0.017318	-0.18912	-0.0035994	-0.082643	0.1051	-0.20686	0.28605	0.18104	-0.020181	-0.17347	0.096756	-0.077609	-0.33205	0.17357	-0.1915	0.1646	0.1969	0.13204	-0.22239	-0.066869	-0.22754	-0.14415	-0.076809	0.20366	-0.28012	0.19525	-0.088212	-0.29355	0.011947	-0.017115	-0.14575	-0.067404	0.00026578	0.025526	-0.11952	-0.016068	-0.10733	-0.12349	-0.13639	-0.066194	-0.21232	0.078912	-0.016384	0.11299	-0.026468	0.061209	0.076448	-0.21627	0.18779	0.031788	0.040945	-0.021439	-0.074643	-0.16322	0.039193	0.035689	-0.20753	0.029535	-0.12929	0.035578	0.19991	0.097833	-0.049022	-0.1435	-0.058193	-0.039435	-0.11959
GSM1553190_Persisters_T2.CEL	6.5294	3.1766	0.54076	-1.1436	0.6492	1.1171	1.2608	-0.63056	-0.074505	1.2642	1.0528	-0.59178	-0.045126	-0.091611	1.2064	-0.92082	-0.32138	-0.34752	-1.0442	-0.095757	0.16624	0.90593	-0.83905	0.7065	0.14648	0.077146	-0.57354	-0.48947	0.044829	-0.67534	0.0094521	-0.31839	-0.18997	0.30174	-0.070674	-0.19324	0.039462	-0.096944	0.40803	-0.18256	0.11173	-0.021897	-0.086233	0.04075	-0.097383	0.3198	-0.53928	0.041321	-0.25431	0.03205	0.0067134	-0.26368	-0.041645	0.11727	0.0013037	-0.23421	-0.10773	-0.03638	0.077834	0.35382	-0.050864	-0.17915	0.2362	0.020706	-0.28009	0.38993	0.14885	-0.0039105	0.25409	-0.60917	-0.055446	-0.044151	0.24068	-0.071941	-0.21705	-0.14477	-0.38522	0.091406	0.25387	-0.15472	0.24809	0.1162	0.047463	0.27621	-0.2629	-0.082619	-0.065318	-0.18823	0.081904	0.12011	-0.17871	-0.10388	-0.20135	0.10343	0.055441	0.025518	0.06263	0.17387	0.30494	-0.12477
