	1	2	3	4	5	6	7	8	9	10
0.1_12hr_CSV86(Pae_G1a).CEL	0.0	0.0015745759010314941	5.637839317321777	0.11264145374298096	6.985062122344971	0.49517327547073364	0.0	0.0	0.4616021513938904	1.3955761194229126
0.1_2hr_CSV86(Pae_G1a).CEL	0.0	0.0	5.781375408172607	0.0	7.6768670082092285	1.221826195716858	0.0	0.0	0.37967878580093384	1.9407017230987549
0.1_6hr_CSV86(Pae_G1a).CEL	0.0	0.0	6.000791072845459	0.0	7.578769683837891	1.120041012763977	0.0	0.0	0.0	1.7906615734100342
0.1_7hr_CSV86(Pae_G1a).CEL	0.0	0.0	5.537878036499023	0.0	7.964000701904297	1.120847225189209	0.0	0.0	0.1581934094429016	2.0383167266845703
0.1_9hr_CSV86(Pae_G1a).CEL	0.0	0.0	5.660238265991211	0.0	7.424667835235596	0.5816030502319336	0.0	0.0	0.5179653167724609	2.0573678016662598
05_PA14000-4-2_5-10-07_S2.CEL	6.110827922821045	3.3834011554718018	0.0	0.4119258522987366	0.11537377536296844	0.0	2.526191234588623	0.17845237255096436	0.15030726790428162	5.196444034576416
1_12hr_CSV86(Pae_G1a).CEL	0.0	0.0	5.946778297424316	0.0	7.6082048416137695	1.198390007019043	0.0	0.0	0.45351654291152954	2.2097208499908447
1_2hr_CSV86(Pae_G1a).CEL	0.0	0.0	6.117031574249268	0.0	7.296547889709473	1.059269666671753	0.0	0.0	0.11769062280654907	1.7533758878707886
1_6hr_CSV86(Pae_G1a).CEL	0.0	0.0	6.151490211486816	0.0	7.057950019836426	0.8642805218696594	0.0	0.0	0.3900713324546814	1.7766447067260742
1_7hr_CSV86(Pae_G1a).CEL	0.0	0.0	5.619912624359131	0.0	7.436995506286621	0.7937935590744019	0.0	0.0	0.21058398485183716	2.7025885581970215
1_9hr_CSV86(Pae_G1a).CEL	0.0	0.0	5.3058390617370605	0.0	7.5730366706848145	0.7860193252563477	0.0	0.0	0.5404366254806519	2.0824358463287354
120330-10978D_22_(Pae_G1a).CEL	1.6118052005767822	0.0	0.0	4.923263072967529	0.027607686817646027	0.0	0.0	0.40239864587783813	6.154072284698486	0.0
120330-10978D_23_(Pae_G1a).CEL	3.124375343322754	0.0	0.0	7.097397804260254	0.0	0.0	0.0	0.0	0.0	2.378706932067871
120330-10978D_24_(Pae_G1a).CEL	3.24082088470459	0.0	0.0	6.876948356628418	0.07041531801223755	0.0	0.0	0.0	0.0	2.4152731895446777
120330-10978D_M1_(Pae_G1a).CEL	1.5299367904663086	0.0	0.0	5.213709831237793	0.0	0.0	0.0	1.4993904829025269	3.895481824874878	0.0
120330-10978D_M3_(Pae_G1a).CEL	3.197564125061035	1.0040141344070435	0.0	6.292243003845215	0.0	0.0	0.07448625564575195	0.0	0.03639930486679077	1.3190412521362305
120330-10978D_M4_(Pae_G1a).CEL	1.191258192062378	0.0	0.0	4.055300712585449	0.32259294390678406	0.013864755630493164	0.0	1.6439502239227295	2.898404836654663	0.0
142_2014wt_anaero.CEL	0.0	0.0	0.0	0.040413498878479004	2.1147024631500244	9.728276252746582	0.0	6.087541103363037	0.11930269002914429	5.381057262420654
143b_2014wt_anaero.CEL	0.0	0.0	0.0	0.04005920886993408	2.3254008293151855	9.356704711914062	0.0	6.084972858428955	0.06655985116958618	5.345783710479736
144_2014wt_anaero.CEL	0.0	0.0	0.0	0.12823718786239624	2.6224191188812256	8.362541198730469	0.0	5.249142169952393	0.2474309504032135	4.882900714874268
145_2014dR_anaero.CEL	0.0	0.0	0.0	0.0	3.024228572845459	7.112227439880371	0.0	6.8353800773620605	1.2666001319885254	1.8550021648406982
146_2014dR_anaero.CEL	0.0	0.0	0.0	0.0	2.4423720836639404	7.7436041831970215	0.0	7.43016242980957	1.1123173236846924	1.8772273063659668
147_2014dR_anaero.CEL	0.0	0.0	0.0	0.0	2.491140604019165	7.256304740905762	0.0	7.118096351623535	1.518280029296875	1.7448465824127197
20mM_CF600.CEL	0.0	0.0	6.006516933441162	0.0	7.596230983734131	0.7392260432243347	0.0	0.0	0.3257945775985718	2.2569010257720947
20mM_KT2440.CEL	0.0	0.0	6.146251201629639	0.05102294683456421	7.479481220245361	0.7070967555046082	0.0	0.0	0.3244919180870056	2.2457261085510254
2mM_CF600.CEL	0.0	0.0	5.781630516052246	0.0	7.720100402832031	0.6428121328353882	0.0	0.0	0.3513936698436737	2.2655253410339355
2mM_KT2440.CEL	0.0	0.0	5.6813130378723145	0.0	7.589712142944336	0.6984801292419434	0.0	0.0	0.15742367506027222	2.2097058296203613
54375-4-05.CEL	0.09273552894592285	6.556736946105957	0.5982674360275269	0.42698121070861816	0.0	3.9244723320007324	0.6550080180168152	0.0	0.6221425533294678	3.9149045944213867
aerobic_NO3_1.CEL	5.266686916351318	0.0	0.0	1.2922773361206055	0.0	0.0	2.893265724182129	3.0905518531799316	6.886387348175049	0.0
aerobic_NO3_2.CEL	6.299171447753906	0.454303503036499	2.3619582653045654	0.0	0.0	0.0	1.9095944166183472	0.0	0.09649154543876648	2.201669692993164
AKGlu_plus_nt_7-8-09_s1.CEL	3.8124351501464844	1.5293127298355103	0.0	3.1822197437286377	0.31263622641563416	0.0	2.7426416873931885	6.750894546508789	2.948303699493408	0.0
anaerobic_NO3_1.CEL	4.468354225158691	0.0	6.191617488861084	6.022838592529297	1.0782333612442017	0.044917285442352295	6.6936445236206055	0.0	0.0	0.0
anaerobic_NO3_2.CEL	4.969768047332764	0.0	6.13234281539917	6.2335004806518555	0.8941841721534729	0.033185601234436035	6.712366104125977	0.0	0.0	0.0
control1_anaerobic_Pae_G1a.CEL	1.6809959411621094	0.0	0.0	0.25503402948379517	3.81266188621521	9.494694709777832	0.0	0.0	0.0	0.15194988250732422
control1aerobic_Pae_G1a.CEL	0.1472753882408142	0.0	0.0	0.8500416278839111	3.9802746772766113	9.196138381958008	0.0	0.0	0.0	0.0
control2_anaerobic_Pae_G1a.CEL	1.6722373962402344	0.0	0.0	0.552238404750824	3.606189489364624	9.120734214782715	0.0	0.0	0.0	0.24836230278015137
control2aerobic_Pae_G1a.CEL	0.0	0.0	0.560070812702179	1.8420922756195068	4.573966979980469	8.694367408752441	0.0	0.0	0.0	0.0
control3_anaerobic_Pae_G1a.CEL	1.4273483753204346	0.0	0.0	0.23464268445968628	4.056575775146484	8.957475662231445	0.0	0.0	0.0	0.1298532485961914
control3aerobic_Pae_G1a.CEL	0.1147717833518982	0.0	0.0	0.8995958566665649	3.7634711265563965	9.652179718017578	0.0	0.0	0.0	0.0
DB1.CEL	0.035118937492370605	0.0	4.607295036315918	0.0	0.0	2.225851535797119	0.0	0.03185927867889404	0.0	0.1643519401550293
