	0	1	2	3	4	5	6	7	8	9
GSM1027584_062508WT.CEL	1.2187	0	3.1301	0.98997	3.8543	1.1088	0.17407	0	3.4821	0
GSM155245.CEL	1.7878	1.0157	7.4763	4.3336	1.376	0	0.49713	0	0	1.0585
GSM663170_Pa_label_cDNA_5-13-08_s2.CEL	1.0916	0.24278	3.1738	2.9891	2.9567	2.8842	0.21158	0	0	0
GSM261938.CEL	0.32715	6.7475	0.74178	0	0	5.3024	2.3392	0	0	0
GSM567543.CEL	4.6396	3.4012	4.3406	0	3.4117	3.7298	0.55566	0	0	0
GSM155242.CEL	4.1813	0.35913	7.007	3.4497	1.933	0.46334	0.36023	0	0.049858	1.6745
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	3.3328	0.16467	4.7534	3.4105	6.0205	0	0.43114	0	0	0
GSM155243.CEL	4.0303	1.0223	4.9797	5.6155	3.7693	2.0076	0.17626	0	0.26483	2.259
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	0.32614	0.44312	6.7068	3.3584	6.7726	0	1.3292	0	0	0
GSM2026894_L-Glu.CEL	3.0524	0	6.2236	2.8236	7.1075	0	0.90197	0.036123	0	0
GSM187265.CEL	0	0.52673	0	7.7923	4.0049	0	0.60054	0	4.9379	0.59832
GSM1027589_071008gbdR.CEL	0	0.15709	3.8619	0	6.4568	0	0	0	5.3531	0
GSM198190.CEL	0	0	2.9064	5.5607	6.584	0	0.10418	0	2.5102	0
GSM261935.CEL	0.26383	6.5371	0.89457	0	0	4.8844	2.8295	0.41567	0	0
GSM261931.CEL	0	7.5454	1.1047	0	0	5.6419	1.7787	0.759	0.10061	0
GSM1027585_071008WT.CEL	0	0	4.4616	0.21818	5.6252	0.55153	0	0	3.1077	0
GSM546281.CEL	0.00090957	1.7317	7.4793	2.5556	0.76202	0	0.24546	0	0	0
GSM261928.CEL	0.032378	6.6494	0.076994	0	0	7.0853	2.0511	1.5506	2.9959	0
GSM1146022_pJN105_1.CEL	1.2991	1.9756	5.5881	3.4533	1.332	0	3.2624	0	0.086491	0
GSM1027586_062508plcHR.CEL	0	0.11893	3.3377	0.07626	5.2308	0	0.11054	0	5.4677	0
GSM1027588_062508gbdR.CEL	0	0	3.7961	0	5.8433	0	0	0	5.415	0
GSM198188.CEL	0	0.89077	0	6.3502	4.1519	0	0.31213	0	2.5931	1.5266
GSM156173.CEL	0	3.4415	0	8.1596	4.4659	0.59104	0.2497	0.098475	0	3.0565
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	2.3738	0.23898	5.8163	4.5445	5.9708	0	1.0632	0.0011929	0	0
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	0	0	4.2619	1.2325	8.4641	0	0.093528	0	0.84531	0
