	1	2
0.1_12hr_CSV86(Pae_G1a).CEL	0.0	4.756461143493652
0.1_2hr_CSV86(Pae_G1a).CEL	0.0	1.2945363521575928
0.1_6hr_CSV86(Pae_G1a).CEL	4.2999396324157715	0.0
0.1_7hr_CSV86(Pae_G1a).CEL	1.7025933265686035	0.0
0.1_9hr_CSV86(Pae_G1a).CEL	1.0784847736358643	0.0
05_PA14000-4-2_5-10-07_S2.CEL	5.093113422393799	0.0
1_12hr_CSV86(Pae_G1a).CEL	0.0	4.813186168670654
1_2hr_CSV86(Pae_G1a).CEL	0.6793091893196106	0.0
1_6hr_CSV86(Pae_G1a).CEL	0.0	2.894416093826294
1_7hr_CSV86(Pae_G1a).CEL	0.0	0.5852347612380981
1_9hr_CSV86(Pae_G1a).CEL	0.0	3.0071284770965576
120330-10978D_22_(Pae_G1a).CEL	0.0	1.0372211933135986
120330-10978D_23_(Pae_G1a).CEL	4.506341457366943	0.0
120330-10978D_24_(Pae_G1a).CEL	2.635309934616089	0.0
120330-10978D_M1_(Pae_G1a).CEL	3.96553635597229	0.0
120330-10978D_M3_(Pae_G1a).CEL	0.0	4.1666364669799805
120330-10978D_M4_(Pae_G1a).CEL	0.0	1.713115930557251
142_2014wt_anaero.CEL	3.188110828399658	0.0
143b_2014wt_anaero.CEL	0.0	4.6981072425842285
144_2014wt_anaero.CEL	0.0	3.064035177230835
145_2014dR_anaero.CEL	0.0	4.200049877166748
146_2014dR_anaero.CEL	3.5934696197509766	0.0
147_2014dR_anaero.CEL	0.0	2.497816324234009
20mM_CF600.CEL	0.0	0.25462597608566284
20mM_KT2440.CEL	0.0	4.93456506729126
2mM_CF600.CEL	0.0	3.7695488929748535
2mM_KT2440.CEL	0.0	0.0
54375-4-05.CEL	3.5190234184265137	0.0
aerobic_NO3_1.CEL	0.0	1.1230216026306152
aerobic_NO3_2.CEL	0.0	1.4041953086853027
AKGlu_plus_nt_7-8-09_s1.CEL	0.0	4.492969989776611
anaerobic_NO3_1.CEL	0.0	3.9667344093322754
anaerobic_NO3_2.CEL	0.0	3.410179615020752
control1_anaerobic_Pae_G1a.CEL	0.0	2.8604815006256104
control1aerobic_Pae_G1a.CEL	0.762509286403656	0.0
control2_anaerobic_Pae_G1a.CEL	0.0	1.132930040359497
control2aerobic_Pae_G1a.CEL	5.051375865936279	0.0
control3_anaerobic_Pae_G1a.CEL	0.0	1.9963717460632324
control3aerobic_Pae_G1a.CEL	3.799365758895874	0.0
DB1.CEL	0.0	3.9562978744506836
DB3.CEL	0.24854546785354614	0.0
DC1.CEL	0.7334323525428772	0.0
DC2.CEL	2.051766872406006	0.0
DC3.CEL	0.0	0.39405423402786255
dPA54375-18-05.CEL	0.5136702060699463	0.0
ETJan12B_1376_2012PAO1wt-aero.CEL	2.98287296295166	0.0
ETJan12B_1377_2012-PAO2wt-aero.CEL	0.0	3.4968247413635254
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.25552839040756226	0.0
ETJan12B_1379_2012PAO4dR-aero.CEL	0.995860755443573	0.0
ETJan12B_1380_2012PAO5dR-aero.CEL	3.059722900390625	0.0
ETJan12B_1381_2012PAO6_2dR-aero.CEL	0.0	3.3253612518310547
fos1_anaerobic_Pae_G1a.CEL	0.0	0.5012585520744324
fos1aerobic_Pae_G1a.CEL	0.0	4.933930397033691
fos2_anaerobic_Pae_G1a.CEL	1.823805332183838	0.0
fos2aerobic_Pae_G1a.CEL	3.8679397106170654	0.0
Fos3_aerobic_wdh_Pae_G1a.CEL	0.0	1.2085931301116943
fos3_anaerobic_Pae_G1a.CEL	3.442943572998047	0.0
FT1_anaerobic_Pae_G1a.CEL	1.7859222888946533	0.0
FT1aerobic_Pae_G1a.CEL	0.0	4.981936931610107
FT2_aerobic_wdh_Pae_G1a.CEL	0.0	0.0
FT2_anaerobic_Pae_G1a.CEL	0.0	4.586171627044678
FT3_anaerobic_Pae_G1a.CEL	0.0	1.6176104545593262
FT3aerobic_Pae_G1a.CEL	3.166154384613037	0.0
Glu_6Hour_(Pae_G1a).CEL	0.0	3.6125741004943848
glu_plus_nt_2_8-25-09_s2.CEL	1.0006983280181885	0.0
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.0	4.27606725692749
GPphhRminus_11-4-09_s2.CEL	0.0	3.746030330657959
GSM1027584_062508WT.CEL	5.149377346038818	0.0
GSM1027585_071008WT.CEL	0.0	3.910102367401123
GSM1027586_062508plcHR.CEL	0.0	3.0708394050598145
GSM1027587_071008plcHR.CEL	4.921546459197998	0.0
GSM1027588_062508gbdR.CEL	0.0	1.5250070095062256
GSM1027589_071008gbdR.CEL	0.0	2.5587711334228516
GSM1067456_PAO1_CK_1.CEL	0.0	3.9958696365356445
GSM1067457_PAO1_PAA_1.CEL	0.0	0.0
GSM1067458_PAO1_CK_2.CEL	0.0	4.39594841003418
GSM1067459_PAO1_PAA_2.CEL	0.0	2.6237545013427734
GSM1112046_PGAS_25_1A.CEL	0.0	2.7543623447418213
GSM1112047_PGAS_25_2A.CEL	2.7274837493896484	0.0
GSM1112048_PGAS_25_4A.CEL	0.0	3.364304780960083
GSM1112049_PGAS_37_1B.CEL	0.8561589121818542	0.0
GSM1112050_PGAS_37_2B.CEL	0.0	2.4064934253692627
GSM1112051_PGAS_37_3A.CEL	5.409627437591553	0.0
GSM1133186_Weiqing_He_L-Glu-1_021810.CEL	5.649077892303467	0.0
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	4.9185380935668945	0.0
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	4.653972148895264	0.0
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	0.9242365956306458	0.0
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	5.061188220977783	0.0
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	1.8302161693572998	0.0
GSM1141729_PA01_none_PC_.CEL	0.0	3.264813184738159
GSM1141730_PA01_ZnO_PZO_.CEL	2.748385190963745	0.0
GSM1143375_A1_Pae_G1a_.CEL	4.108044624328613	0.0
GSM1143376_A2_Pae_G1a_.CEL	0.0	4.877009868621826
GSM1143377_A3_Pae_G1a_.CEL	0.0	2.8735780715942383
GSM1143378_B1_Pae_G1a_.CEL	3.406121253967285	0.0
GSM1143379_B2_Pae_G1a_.CEL	3.215677261352539	0.0
GSM1143380_B3_Pae_G1a_.CEL	0.9601417183876038	0.0
GSM1143381_WT1_Pae_G1a_.CEL	0.0	3.634580135345459
GSM1143382_WT2_Pae_G1a_.CEL	0.0	2.0468862056732178
GSM1143383_WT3_Pae_G1a_.CEL	0.0	2.3844010829925537
GSM1146022_pJN105_1.CEL	5.490408420562744	0.0
GSM1146023_pJN105_2.CEL	0.0	2.3375966548919678
GSM1146024_phaF_1.CEL	0.0	0.849780261516571
GSM1146025_phaF_2.CEL	2.3654439449310303	0.0
GSM1177842_PAO1-1.CEL	1.8952202796936035	0.0
GSM1177843_PAO1-2.CEL	0.7116426825523376	0.0
GSM1177844_PAO1-3.CEL	1.7593305110931396	0.0
GSM1177845_PAO1-AMV-1.CEL	4.149381637573242	0.0
GSM1177846_PAO1-AMV-2.CEL	4.726212978363037	0.0
GSM1177847_PAO1-AMV-3.CEL	0.0	3.7935547828674316
GSM1181847_gc_WT1_1.CEL	0.0	4.685102462768555
