	0	1
GSM591601.CEL	1.3091647387869447	1.995949472739749
GSM155239.CEL	1.3098192720663422	1.996947372633627
GSM821500.CEL	1.3100483587141312	1.997296637596484
JS-A84.9.07.CEL	1.320128171216853	2.0126642959622028
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	1.3211099711359495	2.0141611458030195
GSM156173.CEL	1.3277534839218341	2.0242898297258796
GSM711453.CEL	1.3287025571769604	2.0257367845720022
GSM821495.CEL	1.3293243637923882	2.026684789471186
120330-10978D_M1_(Pae_G1a).CEL	1.3296189037681172	2.0271338444234317
fos1_anaerobic_Pae_G1a.CEL	1.3297498104239964	2.0273334244022068
GSM1958036_Glutaric_acid_1.CEL	1.3299788970717856	2.027682689365064
GSM2055820_7629_A+_20130705.CEL	1.3307643370070628	2.0288801692377176
GSM1244967_PAO1-22-replicate-01.CEL	1.3314515969504301	2.0299279641262893
GSM823343.CEL	1.333317016796713	2.032771978823841
GSM462355.CEL	1.3348224433393272	2.03506714857976
GSM462353.CEL	1.3379642030804353	2.039857068070374
GSM307124.CEL	1.3381605630642548	2.040156438038537
GSM1419144_PAO_FOX.CEL	1.3430368359957663	2.047590792247927
GSM711451.CEL	1.3433968292994345	2.0481396371895593
GSM1181847_gc_WT1_1.CEL	1.345982235753055	2.052081341770377
GSM1067456_PAO1_CK_1.CEL	1.3474549356316994	2.0543266165316023
GSM794230_A31.CEL	1.3485021888787354	2.055923256361807
GSM637594.CEL	1.3558002349440177	2.067049840178545
TUBS0091.CEL	1.36306555434533	2.078126529000589
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	1.3661418607584985	2.0828166585018146
GSM774126_CF333-2003c.CEL	1.3684654539003598	2.0863592031250806
GSM823344.CEL	1.3730799135201122	2.09339439737692
GSM663169_BM-Mix-Pa_2_6-6-08_s1.CEL	1.3732762735039312	2.0936937673450826
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	1.3742908000869976	2.0952405121805935
GSM177216.CEL	1.3816542994802197	2.1064668859867193
GSM1419151_PAO2_CAZ.CEL	1.386268759099972	2.1135020802385576
GSM1420994_anr_control1.CEL	1.3887887122256526	2.1173439948299877
GSM356959.CEL	1.389705058816809	2.1187410546814163
GSM774135_B6-0_3.CEL	1.396577658250483	2.1292190035671337
GSM617300.CEL	1.3970031048820915	2.1298676384981543
GSM356958.CEL	1.40263209108491	2.1384495775855035
H_5.CEL	1.4073447306965723	2.145634456821424
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	1.4078029039921505	2.146332986747139
GSM1027588_062508gbdR.CEL	1.4107155770854696	2.150773641274895
GSM591622.CEL	1.4109119370692886	2.1510730112430583
GSM743008_PAO1-SC24-b.CEL	1.4122210036280836	2.153068811030814
GSM794231_A32.CEL	1.4128100835795414	2.153966920935304
GSM546268.CEL	1.4165409232721071	2.1596549503304074
GSM617298.CEL	1.4211226562278898	2.166640249587552
Pae_Fe03_17.CEL	1.4223989961227153	2.1685861543806144
GSM774097_CF66-2008a.CEL	1.4275370823659854	2.176419668547555
GSM774102_CF105-1973c.CEL	1.4295334088681482	2.179463263223883
GSM1608067_Biofilm+12hrcipro_rep1.CEL	1.4313333753864914	2.1822074879320468
KP_PA14_5-28_5-30-08_s2.CEL	1.43692963492534	2.190739532024702
GSM1112048_PGAS_25_4A.CEL	1.4416750012009718	2.197974306255316
GSM864519.CEL	1.4421004478325803	2.1986229411863367
GSM842850_Wright_12_4203-stat-3_Pae_G1a.CEL	1.4438676876869536	2.201317270899807
GSM1267100_HZI1966_Pae_G1a.CEL	1.4439331410148935	2.201417060889195
GSM994500_HM4-replicate-02.CEL	1.444325860982532	2.2020158008255217
GSM546244.CEL	1.447696707371429	2.2071549852789927
GSM864520.CEL	1.4547983934528923	2.217982199127567
GSM980541_MHH1376.CEL	1.459052859768976	2.224468548437773
GSM1027584_062508WT.CEL	1.4593473997447048	2.224917603390018
GSM1961574_F0-4.CEL	1.4649763859475236	2.233499542477367
GSM821085_HZI0140_Pae_G1a.CEL	1.4654672859070716	2.2342479673977755
GSM774104_CF114-1973b.CEL	1.4655981925629513	2.2344475473765515
GSM156158.CEL	1.4676926990570234	2.23764082703696
FT2_anaerobic_Pae_G1a.CEL	1.4692963055915473	2.240085681776961
GSM1191068_sphR-surf-1.CEL	1.4704417388304931	2.2418320065912476
