	0
Overhage11001_Pae_G1a.CEL	0.774153963147589
GSM546246.CEL	0.859632082743458
GSM625981.CEL	0.10698359565580279
GSM1958033_AMV_2.CEL	0.8193454388792043
GSM711454.CEL	0.7526310268652233
GSM267255.CEL	0.8270623071907145
GSM546268.CEL	0.8320724212924614
GSM641849.CEL	0.9012639203116863
GSM980541_MHH1376.CEL	0.7044714995452622
GSM462353.CEL	0.8230465217042316
GSM1419151_PAO2_CAZ.CEL	0.5548297763362968
GSM307119.CEL	0.8414477739824041
GSM717422.CEL	0.3365068263718961
GSM334315.CEL	0.8033295043185513
GSM1618386_Wound2.CEL	0.1614561294042346
GSM393044.CEL	0.77796111923074
GSM546257.CEL	0.84895591908146
GSM244070.CEL	0.8012086175830934
GSM774096_CF66-1992c.CEL	0.8457963925375036
GSM208612.CEL	0.7571368497830264
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.7853051667000813
MSC_06.CEL	0.8029106157111989
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.6342014550987127
GSM551148.CEL	0.6989402546262622
GSM994501_HM4-replicate-03.CEL	0.31879718343431834
GSM92168.CEL	0.829488997656634
GSM1958037_Glutaric_acid_2.CEL	0.8480500646418951
GSM1961577_F1-3.CEL	0.6214741813052012
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.7310616192205698
GSM1191070_WT-pyr-1.CEL	0.5739279819811554
144_2014wt_anaero.CEL	0.6279569368797854
GSM198191.CEL	0.6886698556522466
GSM821091_HZI0146_Pae_G1a.CEL	0.6915934115756148
GSM290751.CEL	0.70649804667882
GSM560756.CEL	0.6426969898663297
GSM567681.CEL	0.4605771931340436
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.7946007174002709
GSM92172.CEL	0.791081797738284
GSM45588.CEL	0.37767987293190664
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.5176632548697949
GSM1517348_MK-2.CEL	0.7823528139460019
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.7673759988675177
GSM1608062_Planktonic_4.CEL	0.8615959736005075
Overhage13002_(Pae_G1a).CEL	0.769089715931373
GSM307125.CEL	0.7151207549891078
GSM741207.CEL	0.5238696048040465
GSM1420991_PAO1_control2.CEL	0.7803694007828262
GSM261925.CEL	0.6816752186140059
aerobic_NO3_2.CEL	0.7583552563566468
GSM45589.CEL	0.30893068838884413
PA14_3-23-07_s2.CEL	0.8711120572293589
GSM307114.CEL	0.8839809337284056
GSM871975.CEL	0.42213187639006555
MSC_05.CEL	0.864592214990691
GSM267252.CEL	0.6903972836940043
GSM546267.CEL	0.8452764632177384
GSM774134_B6-0_2.CEL	0.8857240290343119
GSM617297.CEL	0.7715769272381361
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.7387756393928304
GSM307122.CEL	0.650663275811096
glu_plus_nt_2_8-25-09_s2.CEL	0.8399246526086878
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.8032230955361244
GSM591622.CEL	0.7487437782061106
GSM356956.CEL	0.43772135367900333
GSM774114_CF173-2005c.CEL	0.8063567493599962
GSM1421000_dnr_NO1.CEL	0.8540843528109808
GSM546265.CEL	0.8341973220265556
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.784018936874143
GSM637593.CEL	0.037479490605911485
TUBS0091.CEL	0.6874578376832514
GSM1958028_D-Lysine_1.CEL	0.7304455220222038
GSM854795.CEL	0.057328184375446796
GSM156158.CEL	0.6953594352022725
GSM1553192_Normal_T1.CEL	0.11524436497352515
GSM560755.CEL	0.8140212383238254
GSM774086_CF30-1979b.CEL	0.8627284236051044
GSM774111_CF173-2002c.CEL	0.781896989468032
GSM432869.CEL	0.8453576533593757
GSM1421009_fhpR_NO2.CEL	0.8522053289235593
GSM743007_PAO1-SC24-a.CEL	0.4501844037176396
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.7896108602465712
GSM625980.CEL	0.14028643683000733
GSM774153_B38-2M_3.CEL	0.8136283342099861
GSM1181850_gc_Delta2_4.CEL	0.8439792649264192
GSM980539_MHH1372.CEL	0.7980102766030412
ETJan12B_1380_2012PAO5dR-aero.CEL	0.5865403740859367
Pae_Fe03_18.CEL	-0.06484273470434294
GSM252501.CEL	0.712834331693704
Van_Delden_Kohler_0311_BAL6+_3.CEL	0.7333414537415399
GSM854797.CEL	0.020047682398491102
GSM1177843_PAO1-2.CEL	0.6201349274880518
GSM774127_CF333-2005a.CEL	0.7949795963764208
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.7482709193147742
GSM1177845_PAO1-AMV-1.CEL	0.6793142529752856
GSM1419145_PAO2_FOX.CEL	0.7925548630763108
GSM842847_Wright_9_4203-log-3_Pae_G1a.CEL	0.8047747529452877
GSM334311.CEL	0.8138946324341483
GSM1244971_PAO1-37-replicate-02.CEL	0.514930047676306
GSM637574.CEL	0.2345125043108776
GSM1267106_HZI1972_Pae_G1a.CEL	0.8032915189948505
GSM567690.CEL	0.4343755951624315
Overhage10002_Pae_G1a.CEL	0.7878450213951866
GSM155231.CEL	0.7328834370008532
GSM307134.CEL	0.7994467874577932
GSM1517347_MK-1.CEL	0.7993179378902224
GSM821090_HZI0145_Pae_G1a.CEL	0.5828088372870672
GSM92170.CEL	0.722992263024585
GSM307124.CEL	0.6782277381429688
GSM92165.CEL	0.711754166395403
GSM617287.CEL	0.726641060640023
GSM567695.CEL	0.27384685229582184
GSM597220.CEL	0.8605739357772354
GSM774087_CF30-1979c.CEL	0.8591869529546821
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.7170237847045662
GSM356961.CEL	0.3623768193530471
GSM208616.CEL	0.8357086422242923
GSM954581_Nomura_PA2449-2_Pae_G1a_.CEL	0.6148758930044812
GPphhRminus_11-4-09_s2.CEL	0.7641590888026256
