	0	1	2	3	4	5	6	7	8	9
GSM774161_PAO1b.CEL	0.30132	0.61724	0.029909	1.4414	0	7.2126	2.615	0	5.4738	0.61904
Overhage3002_(Pae_G1a).CEL	3.2204	4.4935	1.8129	0	5.7097	1.7951	0	0	3.4489	1.0685
GSM432861.CEL	0	0.63326	0.96261	0.29694	0.014028	6.9243	5.1108	0	3.8075	0
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	0.50507	5.1189	6.8597	0	0	5.9246	5.5931	1.956	2.1909	0
GSM1517347_MK-1.CEL	4.3578	2.2423	5.196	0	0.18257	2.1261	1.352	0	0	0.075031
GSM462063.CEL	6.7294	2.6338	4.7662	1.074	6.1755	0	0.036231	0	0.28642	0.80278
GSM591623.CEL	6.4726	0	5.0288	0.48682	5.9829	0.10578	1.4307	0	0	0.29559
GSM199986.CEL	5.9547	0	4.5184	1.3042	0.59724	1.6714	1.173	0	0	0
GSM1958030_Cadaverine_1.CEL	0	1.3023	3.8396	6.2706	0	4.9769	2.0044	2.2725	2.436	4.0186
GSM1419138_PAO.CEL	2.263	0.021634	6.119	3.5889	0.30145	0	4.9204	0.69446	0	0
GSM717419.CEL	3.5166	4.2364	5.7896	0	0.27098	3.3203	0.7932	0.081531	0.25716	0
GSM1608062_Planktonic_4.CEL	0.4943	3.9571	3.2571	0.49357	0	7.2753	2.523	0	4.6353	0
GSM1421009_fhpR_NO2.CEL	0.79628	0.036858	0	0.025891	0	7.0115	4.5316	0	4.1294	0
GSM774095_CF66-1992b.CEL	0.033895	0	0.17646	0.25008	0	0.74152	0.057317	0	8.7429	0
GSM92178.CEL	7.3439	2.4927	4.6408	0	0	0.79707	4.3709	0	0	0.4125
GSM155240.CEL	0.99497	1.8523	1.3405	0	0.8313	7.45	3.0012	0	2.4508	0
GSM1267086_HZI1981_G1a.CEL	5.9616	4.2622	4.4902	1.6504	0	5.8185	0	0	0.65163	0.13123
GSM596819.CEL	0.49033	3.4952	2.6132	0.43755	6.8981	0	0.43492	0	4.6334	0
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	0	0.53307	11.015	0	0	0.95855	0.045068	3.2635	0.99909	0
GSM546271.CEL	2.7637	0.57866	2.066	0	2.9013	6.0986	0.305	0	3.8215	0
GSM208619.CEL	0	1.6555	5.9338	0.34966	3.334	2.2179	5.2747	1.5963	1.7097	0
GSM429475.CEL	0	0.53613	3.769	4.2579	0.63273	3.1704	0	0.10865	3.0468	2.6719
GSM637590.CEL	0	1.1606	1.6773	0	0	0.68962	0.38153	1.565	5.2098	8.569
GSM424832.CEL	0.85831	0.19217	4.1428	3.7802	2.1147	0	0.18046	0	0	0
GSM1662229_WFPA513_1.CEL	4.6421	0	5.2378	0	0.39179	0.40775	0	0	1.4587	0
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0	1.8442	3.1174	3.8421	1.1337	0.62066	0.91604	0	3.5511	0
GSM424833.CEL	0.79182	0.10054	4.0828	3.7833	2.0402	0	0.19626	0	0	0
GSM567674.CEL	0	1.8552	1.6651	0	0	0	0	0	3.8301	9.6133
GSM1177845_PAO1-AMV-1.CEL	7.1542	6.87	3.9959	0	1.4574	0	0.53002	0	5.2781	0.41112
GSM1420992_PAO1_NO1.CEL	0.38385	0	0	0.19019	0	6.9425	4.0341	0	4.5954	0
GSM774100_CF105-1973a.CEL	0.34265	0.50977	0	0.36156	0.42037	5.3725	0.0032164	0.25617	7.2881	0.039412
GSM1191070_WT-pyr-1.CEL	0	0	0.095312	0	10.671	0.34075	0.2984	0	0	1.7459
GSM821093_HZI0149_Pae_G1a.CEL	0	0.1005	2.861	3.8057	1.805	2.9248	0	0	0.10466	0
GSM187282.CEL	0	3.8311	4.0776	3.2778	4.8895	1.7479	0	0.2795	3.7602	2.7495
GSM432870.CEL	6.6427	1.1684	5.1172	0.20563	0.26222	1.6966	1.8151	0	0.51262	0.73266
ETJan12B_1381_2012PAO6_2dR-aero.CEL	0.15036	0.23434	0	0.015059	5.1621	9.3204	0	0.75618	0	6.3095
GSM1191067_sphR-pyr-2.CEL	0	0	0	0	10.983	0	0.055412	0	0	1.8678
GSM1662227_WFPA205_2.CEL	4.0397	0	5.4101	0	0.63186	1.0089	0	0	2.9074	0.049173
FT2_aerobic_wdh_Pae_G1a.CEL	0.23054	0	2.2779	0	5.7782	0	4.856	0	0	5.3947
GSM1206654_dgcA-CHO-2.CEL	0	0	0.58283	0	8.7444	0	0	0	0	4.7633
GSM187267.CEL	0	6.9712	6.9473	0	4.7095	5.6241	0	1.3573	0	2.5087
GSM1517348_MK-2.CEL	5.4638	3.314	6.1478	0	0.90007	0.86337	1.6377	0.0088786	0.058337	0
GSM261921.CEL	0	0	6.5456	3.5709	4.3613	0.53397	0	2.4941	3.4246	0
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	2.0891	1.1672	4.7654	0.75132	0	1.1922	7.6988	0	0.68295	0.28452
GSM573323.CEL	0.92603	6.8143	8.1004	0.46171	0	0.69759	3.1104	3.4587	1.204	0
0.1_2hr_CSV86(Pae_G1a).CEL	0	0	2.6671	7.7587	2.2264	0.19611	0	0	0	6.6619
GSM821091_HZI0146_Pae_G1a.CEL	0.52612	3.2917	4.6209	0	2.3687	2.9205	0	0	0	0.38851
GSM208621.CEL	0.31482	2.0971	6.3418	0	2.2529	5.5568	5.8869	0.98353	1.2854	0
GSM1244969_PAO1-22-replicate-03.CEL	7.16	1.747	4.6658	0	0	0	0	0	0.40302	8.642
GSM738265.CEL	2.6741	7.3997	4.015	0	1.0796	0	0	0	0.098038	0
GSM711451.CEL	2.0496	6.6263	3.7784	0	1.1376	0.81123	8.4613	0	0.22005	2.6372
GSM774150_B38-1_3.CEL	2.7552	0.3434	0	0.241	3.0672	6.2718	0.68233	0	6.4123	0
GSM854800.CEL	2.0651	0	3.106	2.5005	2.4277	0.20521	0	0	2.4815	4.4623
GSM637584.CEL	0	0	3.1091	1.4273	0	0.31631	0	0	2.409	7.5293
GSM546277.CEL	0.63116	2.4759	1.7625	0	4.395	0.58122	0.48138	0	7.772	0.26792
GSM92176.CEL	6.0197	3.7147	4.7385	0	1.9159	0.83663	0.6331	0	0	0.092477
GSM774092_CF66-1973b.CEL	0.33948	0	0	0.44085	0.16361	2.4976	0	0	7.9019	0
GSM261927.CEL	0	0	9.0135	0.60177	5.5349	0	0	2.8572	3.0581	0.24205
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.038465	0.21192	5.8398	0.096104	0.028128	3.7193	3.9168	0	3.7746	0
GSM267258.CEL	3.7896	0	5.2854	2.8879	0.099698	1.0094	1.1802	0	0	0
