	0	1	2	3	4	5	6	7	8	9
GSM199985.CEL	0.26478	4.6796	-3.1494	-1.8812	-0.94018	-3.7806	2.2341	-3.6974	-1.3895	-0.93317
GSM2055818_7629_B-_20130705.CEL	-6.6454	-0.56002	-3.5765	-0.077593	-2.7079	-1.9603	0.19732	-0.62825	-1.0173	-0.069618
GSM900179_F2_Pae_G1a_.CEL	6.7898	0.70507	-2.9888	-1.0741	-0.40944	2.2252	-3.3205	0.07786	3.6463	-0.81193
GSM954579_Nomura_PA01-4_Pae_G1a_.CEL	2.9477	7.9068	-2.1101	1.1355	0.77438	2.1184	-0.33425	-1.4872	2.0803	-0.74354
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	-7.1343	-2.2139	-3.0177	0.92058	-1.0986	2.1968	-0.76941	0.22435	-2.2087	-0.64533
GSM821495.CEL	0.27091	8.0025	-2.5449	-0.82669	0.69243	0.026576	0.038315	-5.1143	-0.68361	0.83023
GSM822689_wtBSM_A.CEL	-2.233	3.3856	-2.9226	0.6813	-1.6214	1.1484	1.7875	-1.7956	-2.718	2.1102
GSM560759.CEL	6.8094	1.1683	-3.76	-3.4655	-1.0891	-0.82677	-0.30395	-0.27813	-0.28601	0.025575
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	-2.8715	-1.1166	-3.9945	0.40366	-3.5571	-0.84176	-3.0067	4.6024	0.57675	0.50137
GSM1267104_HZI1970_Pae_G1a.CEL	-3.3039	3.7787	-2.6671	1.3246	1.561	3.0713	3.167	-2.1333	-0.72344	-1.066
GSM838219_PAO1-5344-3_Pae_G1a.CEL	0.64903	6.1057	-2.8322	1.26	-0.17927	0.95976	0.7211	-1.6982	0.63021	-0.66069
GSM208615.CEL	-0.28428	-1.1697	-3.799	-3.1004	-0.79035	-1.9535	0.39703	0.46548	-3.6642	0.03452
GSM1553190_Persisters_T2.CEL	10.85	0.85694	-2.7374	-1.1725	-0.33632	1.9968	-2.416	-0.21032	2.4781	-0.64053
GSM1419147_BC_FOX.CEL	5.2639	0.65567	-3.4522	-3.1212	-2.2842	-2.1504	-2.0246	-0.77061	-0.37495	0.56225
