	0	1	2	3	4	5	6	7	8	9
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.6601226925849915	0.0	0.0	0.07167065143585205	3.9417786598205566	1.2829971313476562	0.0	0.13273286819458008	2.9960503578186035	0.0
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.3389814496040344	0.0	0.0	0.0	0.20127400755882263	2.7100989818573	0.13864988088607788	0.8827452659606934	1.0597524642944336	0.0
GSM1608069_Biofilm+12hrcipro_rep3.CEL	1.7984418869018555	1.1735343933105469	0.0	0.0	4.86126708984375	0.11009207367897034	0.3585214614868164	0.507635235786438	0.10516861081123352	0.0
GSM1244967_PAO1-22-replicate-01.CEL	0.0	0.0	6.093919277191162	6.591572284698486	0.0	5.256089687347412	0.0	0.0	0.0	0.0
GSM1244968_PAO1-22-replicate-02.CEL	0.0	0.0	6.1811347007751465	6.376476287841797	0.0	5.081738471984863	0.0	0.0	0.0	0.0
GSM1244969_PAO1-22-replicate-03.CEL	0.0	0.0	6.1062140464782715	6.726060390472412	0.0	5.1933207511901855	0.0	0.0	0.0	0.0
GSM1244970_PAO1-37-replicate-01.CEL	0.0	0.17845657467842102	6.601348400115967	7.025999069213867	0.0	4.572989463806152	0.0	0.0	0.0	0.39872631430625916
GSM1244971_PAO1-37-replicate-02.CEL	0.0	0.1863117814064026	6.585488319396973	7.112271785736084	0.0	4.628317356109619	0.0	0.0	0.0	0.47762423753738403
GSM1244972_PAO1-37-replicate-03.CEL	0.0	0.04219847917556763	6.67816686630249	6.80201530456543	0.0	4.386190414428711	0.0	0.0	0.0	0.3765203654766083
GSM900177_F1_Pae_G1a_.CEL	0.0	0.0	0.6523727178573608	0.3196994364261627	5.407453536987305	5.871623516082764	0.0	0.0	3.8994789123535156	0.0
GSM900178_C1_Pae_G1a_.CEL	0.0	0.0	0.7993638515472412	0.33301210403442383	5.355660915374756	5.6159443855285645	0.0	0.0	3.874640464782715	0.0
GSM900181_F3_Pae_G1a_.CEL	0.0	0.0	0.6121670007705688	0.5046886801719666	3.6611287593841553	4.681551933288574	0.0	0.04629772901535034	4.117267608642578	0.60859614610672
