	0	1	2	3	4	5	6	7	8	9
GSM711452.CEL	-2.2851	4.2987	2.1996	-2.8922	0.86051	2.858	1.8275	-2.8909	0.55648	-2.7731
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	-3.1105	3.8464	-1.8769	-3.1265	4.1488	1.5544	3.1164	-0.62303	0.19502	0.22625
GSM1177847_PAO1-AMV-3.CEL	-1.259	6.5609	1.786	-0.21744	-3.2588	0.59253	1.7692	0.47152	-1.0676	0.21005
GSM197237.CEL	-2.5947	4.5995	-1.3046	-1.4638	1.4539	0.072218	-0.88536	-0.081519	-0.023582	-0.079862
GSM1027588_062508gbdR.CEL	-0.79492	5.3012	0.027817	0.61077	-1.8122	3.2124	1.2983	2.3263	0.97157	-3.8647
GSM573322.CEL	-2.0366	5.2004	1.6127	0.58861	-1.4967	3.6462	2.6057	-0.73992	2.4506	-1.4966
GSM741205.CEL	4.0274	8.7666	4.0162	0.79396	-4.1992	4.7788	2.474	-1.8075	0.85813	-0.70998
GSM864516.CEL	-1.9117	3.297	1.8967	-0.97065	-0.45662	1.2072	-0.22131	-1.0718	-2.1756	-0.28509
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	-5.0598	2.466	0.00074651	-0.67509	-3.6383	1.1609	0.5056	2.5589	2.8046	-1.3879
GSM254432.CEL	-1.7493	7.1153	0.60017	-0.44603	-0.0097398	-0.28582	-1.5948	-0.16651	-0.18801	-1.4066
GSM1027584_062508WT.CEL	-1.2028	3.9269	-1.5282	-0.31714	0.79034	2.1203	0.36251	2.1363	0.68643	-3.3514
GSM573323.CEL	-1.9971	6.5923	0.92822	0.47767	-1.3863	2.6582	1.8744	0.69244	2.0721	-1.6552
GSM1027586_062508plcHR.CEL	-0.049104	5.6614	0.1891	0.84344	-1.8613	3.217	0.77352	2.6138	0.43535	-3.7866
Overhage13003_(Pae_G1a).CEL	-2.8341	1.6921	3.7957	2.174	-2.5921	-1.872	-0.63168	-3.7989	-2.4256	2.5932
GSM560757.CEL	6.6975	1.9468	-3.647	0.49935	2.8524	0.43994	-1.146	-0.34706	-0.088216	-0.34546
GSM177216.CEL	-3.0912	5.7935	-0.41229	0.29222	0.10932	-0.70647	-1.3728	-0.47633	0.49097	-0.78657
GSM741209.CEL	5.4106	8.969	3.7617	1.6223	-3.2493	5.9656	3.6011	-1.9804	0.2122	-3.1157
GSM537321.CEL	6.7843	-1.7989	-4.9531	0.66134	-3.6869	-2.9527	3.6695	3.0155	2.1023	-1.5446
GSM711450.CEL	-2.7855	3.8209	1.9098	-2.7587	0.8011	2.2171	1.4768	-2.9324	0.37387	-2.4986
GSM741203.CEL	2.7137	8.6337	3.8927	0.86805	-4.4696	4.7865	2.6517	-1.5867	0.97019	-0.18995
GSM738261.CEL	2.0938	8.2152	1.5622	0.82275	-3.2918	1.5779	1.664	-0.17816	-0.30965	-1.2185
GSM740019.CEL	-1.3565	5.0287	2.7684	2.6498	-1.5478	-1.8459	-1.5368	-3.2079	-1.6332	3.4659
GSM738263.CEL	2.4669	8.0526	1.6958	1.0843	-3.0673	1.6273	1.5407	-0.48202	-0.15491	-1.203
GSM1267103_HZI1969_Pae_G1a.CEL	-3.4664	4.0296	0.35132	-0.00019222	-3.9547	-1.4735	-1.4683	2.1386	1.188	-0.70037
GSM711454.CEL	-3.8924	2.7582	0.79293	-3.0948	2.3781	2.3949	2.5356	-1.4982	2.007	-0.17884
GSM738262.CEL	2.1405	8.3704	1.9076	1.2646	-3.0515	1.8158	1.4408	-0.65879	-0.11292	-1.2605
GSM864518.CEL	0.49537	2.5711	0.35514	-1.085	-0.7083	1.1955	0.30338	0.17159	-2.3501	-0.12461
GSM711446.CEL	-1.4665	6.3324	1.677	-2.2946	0.89192	1.5891	1.5609	-2.1017	0.45151	-1.9782
GSM1177844_PAO1-3.CEL	-0.50405	7.8341	1.9745	0.30728	-3.9469	0.39739	1.7566	0.26354	-1.2709	-0.292
GSM711453.CEL	-4.3711	2.1556	0.98711	-3.5193	2.5858	2.6813	2.319	-1.6772	2.1371	0.051876
GSM864517.CEL	-1.9538	3.2805	1.7387	-1.063	-0.76051	1.1893	-0.11329	-0.79012	-2.1418	-0.16028
GSM567541.CEL	-7.0403	1.9165	0.11969	-0.86203	1.1316	0.41435	0.98329	-0.63074	1.0484	-0.12765
GSM199982.CEL	-0.0367	7.0035	-0.55787	0.84262	1.8859	-3.628	-2.9115	0.0014999	0.55368	-1.4412
GSM821089_HZI0144_Pae_G1a.CEL	0.90267	8.4161	2.2661	0.55403	-4.3806	0.52503	1.1968	0.661	-1.1201	-1.5552
GSM92183.CEL	-3.672	6.1535	0.097576	-1.0511	0.36955	-1.6842	-1.1766	0.28994	-0.21445	-2.5085
GSM567543.CEL	-6.9521	1.8047	0.11517	-0.74329	1.2605	0.36741	0.97323	-0.77898	1.0814	-0.11012
GSM711455.CEL	-3.4506	2.5288	0.9873	-3.3722	2.5294	2.7081	2.7415	-1.7139	1.819	-0.17792
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	-4.0529	0.40274	-1.6238	-3.125	5.0345	2.1707	5.1886	-2.7216	0.05203	-0.40002
GSM821495.CEL	0.16384	8.025	-0.59134	1.1821	0.096578	-0.71066	-4.9931	1.1647	1.1857	1.4045
GSM741204.CEL	2.9863	8.9298	3.9527	0.80165	-4.386	4.9871	2.6251	-1.5773	0.91112	-0.32347
GSM591496.CEL	-4.4957	2.6989	0.85361	1.2611	3.5096	-3.2436	-1.8765	-3.6582	-0.90008	2.042
GSM864520.CEL	2.7694	4.5232	1.9957	-0.2034	-0.39506	2.3571	-0.50057	-2.7516	-0.026914	-0.35653
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	-4.5718	-0.07544	-1.6217	-3.3282	4.9386	2.4926	5.8405	-2.0673	0.78407	0.086074
GSM821500.CEL	0.85812	8.802	0.24657	0.73134	-0.044135	0.26101	-4.6521	1.1575	-0.11823	0.46757
GSM842849_Wright_11_4203-stat-2_Pae_G1a.CEL	-1.4323	4.8873	1.5597	-0.9102	-2.0896	2.4489	0.6711	-1.1374	2.7247	4.7836
GSM199985.CEL	0.032392	4.73	-1.8939	0.50629	3.0055	-4.1553	-3.1568	0.4235	1.4343	-1.0547
GSM767705.CEL	0.88217	7.4029	1.1761	1.3477	-4.1774	1.3945	2.2486	1.4615	-0.60555	-0.83801
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	-4.2808	0.62705	-1.6976	-3.0883	5.295	2.3	5.748	-2.8021	0.76995	0.38359
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	-4.3934	0.80191	-1.7201	-3.1249	5.5976	1.1857	5.0401	-3.0548	0.73085	-0.1164
aerobic_NO3_1.CEL	-2.7935	0.44329	2.1854	4.0253	-1.7273	-1.0052	-0.13067	-3.4742	-1.8166	1.2324
120330-10978D_23_(Pae_G1a).CEL	1.074	4.2514	1.4369	1.4606	-2.8489	4.2818	3.0006	0.15731	1.7865	0.77647
GSM1419155_BC3_CAZ.CEL	6.2441	-1.2969	-4.904	1.7544	2.6555	0.5413	-0.90837	-0.96393	0.97219	-0.19209
GSM567542.CEL	-1.7251	8.3691	0.99758	0.14706	-0.048975	0.28811	0.40033	0.20843	0.32665	-0.77858
GSM711447.CEL	-1.414	5.5848	1.6778	-2.5202	1.1319	2.1928	1.4699	-2.4124	0.49319	-1.9132
GSM711449.CEL	-1.9862	4.6064	1.5331	-2.4291	0.73794	2.5169	1.0962	-2.0712	0.87386	-1.2659
GSM537320.CEL	6.58	-1.4449	-4.9181	0.49696	-3.8543	-2.9168	3.9573	3.2005	2.0133	-1.6169
GSM1177846_PAO1-AMV-2.CEL	-1.6613	7.071	2.0849	-0.25228	-3.365	0.46792	1.421	0.36174	-1.094	0.23195
GSM551148.CEL	3.3907	0.28958	-3.026	1.2723	1.0368	0.67001	0.56863	0.42777	1.6753	-0.81706
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	-4.7318	0.30661	-1.601	-3.4095	4.4414	2.0482	6.4977	-2.6962	0.65838	0.12888
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	-3.3813	2.1075	-1.3955	-2.1785	2.7425	1.7887	1.3086	-1.2174	-0.58777	-0.77659
