	0
GSM854798.CEL	0.4007797525915565
GSM617301.CEL	0.054101389845054776
GSM1419154_BC2_CAZ.CEL	0.37755115720081067
GSM838211_OXYR-PM-4_Pae_G1a.CEL	0.7035556388139138
GSM821498.CEL	0.7757886961418237
GSM546254.CEL	0.6948697489120831
GSM898001_MHH0122_Pae_G1a.CEL	0.7814465735970325
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.7582263609632971
GSM1206645_WT-CHO-1.CEL	0.44032569734164373
GSM596626.CEL	0.5811136012612607
GSM821499.CEL	0.7485657264247496
GSM261935.CEL	0.8096215690110063
GSM871965.CEL	0.4729324395784676
GSM244067.CEL	0.8161981204611725
GSM251206.CEL	0.738596232504539
GSM717421.CEL	0.7288929050246179
GSM208603.CEL	0.86634748458358
GSM842848_Wright_10_4203-stat-1_Pae_G1a.CEL	0.7475354400048728
GSM774159_B38-6M_3.CEL	0.7324818558110795
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.7928644761341436
GSM1267113_HZI1979_G1a.CEL	0.782319903080264
146_2014dR_anaero.CEL	0.6420925062344107
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.8041932241902078
GSM349045.CEL	0.8300984731133693
H_3.CEL	0.03470416211754007
GSM92174.CEL	0.7591080143639278
MBU_PAER_pak1.CEL	0.7164187556104678
GSM774160_PAO1a.CEL	0.736541878051975
GSM261915.CEL	0.3854491715052903
control3_anaerobic_Pae_G1a.CEL	0.722599184452814
GSM900179_F2_Pae_G1a_.CEL	0.35591686680658996
143b_2014wt_anaero.CEL	0.5969022323028528
GSM617294.CEL	0.6427383751236958
GSM156175.CEL	0.63544140901798
GSM871973.CEL	0.2923899758087027
GSM743004_PAO1-PC24-a.CEL	0.45471915747654346
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.7440924491693108
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.790937458859602
GSM1553190_Persisters_T2.CEL	0.23181755927257708
GSM1310897_PA14_wild-type_+H2O2.CEL	0.7214414371058014
GSM424835.CEL	0.3595813735524671
GSM432861.CEL	0.7447601002105905
GSM637588.CEL	0.31228844486680485
GSM641847.CEL	0.6985052164642179
GSM541643.CEL	0.7291801564250101
GSM429479.CEL	0.354740328507305
GSM261919.CEL	0.25355973222647354
GSM546259.CEL	0.7308646323749298
GSM774108_CF173-1984c.CEL	0.9284304116470212
TUBS0092.CEL	0.552533549517636
GSM897995_MHH0094_Pae_G1a.CEL	0.6793930818375908
GSM1421006_fhpR_control1.CEL	0.7573093459889453
GSM774096_CF66-1992c.CEL	0.9263017382724864
GSM198186.CEL	0.6589162580284784
GSM424831.CEL	0.21875157713336632
GSM546244.CEL	0.6900656064703388
GSM2055822_7629_C+_20130705.CEL	0.7854706200830625
GSM1662224_PAO1_2.CEL	0.6988242456385103
Overhage3005_(Pae_G1a).CEL	0.7360620018636742
GSM251201.CEL	0.7677764446381937
GSM234929.CEL	0.3168688075377982
GSM854792.CEL	0.4353604729383082
MSC_06.CEL	0.7565180317946515
GSM1143382_WT2_Pae_G1a_.CEL	0.8273169982140044
GSM743003_PAO1-PC4-c.CEL	0.5251176450275511
GSM541645.CEL	0.7176921316529425
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.46707814041343154
GSM637579.CEL	0.5151394179912709
GSM432869.CEL	0.8184057465169808
GSM842846_Wright_8_4203-log-2_Pae_G1a.CEL	0.7165159840287464
GSM774143_B12-4_2.CEL	0.7135580699816108
GSM546269.CEL	0.732437505750687
GSM637598.CEL	0.02035183144552777
GSM318716.CEL	0.8238164465700512
GSM821506.CEL	0.8008929255457762
GSM774146_B12-7_2.CEL	0.6950361307086113
GSM625978.CEL	0.06981895483175808
GSM980540_MHH1373.CEL	0.7238056250022649
GSM897998_MHH0107_Pae_G1a.CEL	0.7990760289072592
GSM1191067_sphR-pyr-2.CEL	0.5503807799594959
GSM774132_CF333-2007c.CEL	0.833285013269806
AKGlu_plus_nt_7-8-09_s1.CEL	0.7059474570475438
GSM1419139_PAO2.CEL	0.39257336250860975
GSM1206652_WT-PRC-2.CEL	0.4272104735030399
GSM155244.CEL	0.729061938389487
Overhage11001_Pae_G1a.CEL	0.6667108683730308
GSM1177842_PAO1-1.CEL	0.7639544658971631
GSM774099_CF66-2008c.CEL	0.8628199025249936
GSM821503.CEL	0.7305416420480263
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.7344504919302641
GSM567671.CEL	0.18471367650889223
GSM774122_CF333-1997b.CEL	0.9427262378135077
GSM774118_CF333-1991a.CEL	0.9231508379923521
GSM807325.CEL	0.05343547218288684
GSM838219_PAO1-5344-3_Pae_G1a.CEL	0.7645372648059299
Tob3_anaerobic_Pae_G1a.CEL	0.7358314084645907
Pae_Fe03_18.CEL	0.1936787837414961
54375-4-05.CEL	0.7875989340642525
GSM429481.CEL	0.5643548936810517
GSM208615.CEL	0.6808240435725247
GSM1267094_HZI1958_Pae_G1a.CEL	0.7238148610033648
GSM242671.CEL	0.8028048088952956
GSM1267110_HZI1976_G1a.CEL	0.7159937122267763
GSM774097_CF66-2008a.CEL	0.8740002735763545
GSM208616.CEL	0.7714122839110202
Overhage11002_Pae_G1a.CEL	0.707671023169618
GSM252507.CEL	0.4302833376183394
GSM567685.CEL	0.3748272052050764
GSM617296.CEL	0.7063875168126537
GSM1267102_HZI1968_Pae_G1a.CEL	0.789867577814308
GSM261925.CEL	0.6155430817978983
Overhage10003_Pae_G1a.CEL	0.5388637051997062
GSM685450.CEL	0.41191709731121673
GSM1267107_HZI1973_Pae_G1a.CEL	0.780208852863851
GSM1961575_F1-1.CEL	0.5909298971882055
GSM429475.CEL	0.4803114137038318
GSM842845_Wright_7_4203-log-1_Pae_G1a.CEL	0.7213530061328264
GSM546276.CEL	0.8470151514941667
GSM1420999_dnr_control2.CEL	0.7550274610789391
GSM1553193_Normal_C2.CEL	0.07468966343590445
L_12.CEL	-0.032469942192599924
GSM244069.CEL	0.8125588675388316
GSM741212.CEL	0.6092516209103643
ETJan12B_1380_2012PAO5dR-aero.CEL	0.5024526678655565
GSM711448.CEL	0.858272981162315
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.7808263630427286
