	0
GSM267256.CEL	0.5620448340129683
GSM208602.CEL	0.709184482243738
GSM261935.CEL	0.7675226220626212
GSM261938.CEL	0.7725609746566476
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.7061822196655232
GSM743002_PAO1-PC4-b.CEL	0.5684123706402022
GSM1889278_L-Hyp_01.CEL	0.8483685758024915
GSM307118.CEL	0.7899727795925501
GSM546256.CEL	0.8491547916859904
Van_Delden_Kohler_0311_BAL6_2.CEL	0.5609892648699274
GSM1421009_fhpR_NO2.CEL	0.9051292837935111
GSM898001_MHH0122_Pae_G1a.CEL	0.6236376983710368
GSM1553187_Persisters_C1.CEL	0.2983898757160027
GSM1206650_WT-ETC-2.CEL	0.43605769229633906
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.7329852620555506
GSM1310896_PA14_lasR_rhlR.CEL	0.8579235567574273
control1_anaerobic_Pae_G1a.CEL	0.6525283515157737
GSM546271.CEL	0.870863933235644
GSM794230_A31.CEL	0.14019768404156494
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.9170245958128299
GSM1608061_Planktonic_3.CEL	0.8782518337464592
GSM307121.CEL	0.5922755444353276
GSM356959.CEL	0.5081246817445192
GSM1420991_PAO1_control2.CEL	0.9063119599056826
GSM356955.CEL	0.6500207287536554
GSM596626.CEL	0.17297003442026543
GSM743001_PAO1-PC4-a.CEL	0.6145997799872048
MBU_JGOLD_pakA1.CEL	0.3132697982801834
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.6728508172077324
2mM_KT2440.CEL	-0.10260650364410022
GSM546257.CEL	0.8936800552897772
GSM597220.CEL	0.8047129947580742
GSM1181850_gc_Delta2_4.CEL	0.7222577019820863
GSM1958032_AMV_1.CEL	0.674383164557142
GSM567685.CEL	0.21911553764666364
GSM567689.CEL	0.290082333580797
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.7050329647427969
GSM591603.CEL	0.6205976746476553
GSM567683.CEL	0.2570297556873339
GSM546268.CEL	0.8866508424186151
GSM1141730_PA01_ZnO_PZO_.CEL	0.5564281955986736
GSM567670.CEL	0.31838436650123386
GSM637587.CEL	0.28430423344470657
GSM774147_B12-7_3.CEL	0.9113459908856824
GSM774144_B12-4_3.CEL	0.9220371849835548
GSM546244.CEL	0.8792579522035142
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.5814135908060353
GSM822710_delta_crcLB_A.CEL	0.8704875077640725
GSM663163_04_Pae_5-10-07_S2.CEL	0.8824501876728413
PA01_Control_1.CEL	0.6785665564912574
GSM199985.CEL	0.5824656283573559
GSM794231_A32.CEL	0.2519328994466136
H_1.CEL	0.0744046454188122
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.7278805804732016
GSM155239.CEL	0.7863746018477944
GSM251201.CEL	0.8437284287704474
GSM954578_Nomura_PA01-3_Pae_G1a_.CEL	0.44952007164712854
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.7803831558193923
GSM244068.CEL	0.6385869353472227
GSM1244967_PAO1-22-replicate-01.CEL	0.3328088305397273
GSM1146025_phaF_2.CEL	0.8460395592237145
GSM1267098_HZI1962_Pae_G1a.CEL	0.7426410514030274
GSM711452.CEL	0.4457110006743387
GSM92176.CEL	0.5816118005950104
GSM711454.CEL	0.6589381645593685
GSM267259.CEL	0.6085932094958234
GSM637586.CEL	0.1673664809899862
GSM1419147_BC_FOX.CEL	0.5609896944494742
GSM743007_PAO1-SC24-a.CEL	0.5661425209576227
GSM432870.CEL	0.7058676361071284
GSM546270.CEL	0.8496160510034093
GSM155243.CEL	0.8515608090353965
GSM356956.CEL	0.5461093727598169
GSM625979.CEL	0.16621689787829005
GSM774096_CF66-1992c.CEL	0.8811374997779153
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.6472304440959192
Van_Delden_Kohler_0311_PT5_3.CEL	0.687450920181313
GSM738261.CEL	0.41231140379245024
GSM307125.CEL	0.5833893992032668
GSM45588.CEL	0.3721083985292778
control1aerobic_Pae_G1a.CEL	0.5695993266583503
GSM637580.CEL	0.2302152349134198
GSM208609.CEL	0.7206681717976068
GSM1112048_PGAS_25_4A.CEL	0.3535405736586186
GSM597218.CEL	0.4655195358138942
GSM551147.CEL	0.47076943262118104
GSM591624.CEL	0.5096878066876084
GSM1419151_PAO2_CAZ.CEL	0.5628183617542862
GSM567686.CEL	0.21799774305368122
DC1.CEL	0.7010075188188574
GSM711448.CEL	0.6510370123059069
GSM794227_A28.CEL	0.7382910321025222
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.6750644708686772
GSM2026894_L-Glu.CEL	0.8370022796744425
MBU_PAER_PT52.CEL	0.5666324781589805
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.7725837335890541
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.6581573682653473
GSM1419143_BC3.CEL	0.5276056636312623
GSM243224.CEL	0.7281426567425173
GSM1419155_BC3_CAZ.CEL	0.5562950234462394
GSM711453.CEL	0.667923971375959
GSM980542_MHH1377.CEL	0.5433900118022661
GSM1206648_WT-DTC-2.CEL	0.4294694691146973
Overhage10004_Pae_G1a.CEL	0.5288091033561936
GSM541648.CEL	0.6236376983710368
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.7127568268790659
GSM1553189_Persisters_C2.CEL	0.38347004503667026
GSM591622.CEL	0.580856517151121
JS-T24.9.07.CEL	0.0972454283536689
GSM2026895_D-Arg_01.CEL	0.8103275134554695
20mM_CF600.CEL	0.5906703734191557
GSM741204.CEL	0.437033952744641
GSM155240.CEL	0.8623617516273883
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.5858335025390158
GSM429477.CEL	0.451654386266593
GSM617296.CEL	0.6396578409198417
GSM462061.CEL	0.3735307129521495
GSM92175.CEL	0.5935112231463224
GSM1420993_PAO1_NO2.CEL	0.891701669957912
GSM1419148_BC2_FOX.CEL	0.5410853710228675
control2_anaerobic_Pae_G1a.CEL	0.6582076812187225
GSM1419141_BC.CEL	0.5762399141802539
Overhage10003_Pae_G1a.CEL	0.5235195924761236
GSM854801.CEL	0.21867164373679096
GSM567543.CEL	0.7959381132199143
MBU_PAER_pak1.CEL	0.6569605622195857
GSM1517352_MK-6.CEL	0.6347607961262178
