	1	2
0.1_12hr_CSV86(Pae_G1a).CEL	2.0655975341796875	0.0
0.1_2hr_CSV86(Pae_G1a).CEL	0.0	2.960361957550049
0.1_6hr_CSV86(Pae_G1a).CEL	0.0	2.969550132751465
0.1_7hr_CSV86(Pae_G1a).CEL	0.0	2.986605167388916
0.1_9hr_CSV86(Pae_G1a).CEL	0.0	2.8759427070617676
05_PA14000-4-2_5-10-07_S2.CEL	0.0	3.0315489768981934
1_12hr_CSV86(Pae_G1a).CEL	0.0	2.9475436210632324
1_2hr_CSV86(Pae_G1a).CEL	2.033663034439087	0.0
1_6hr_CSV86(Pae_G1a).CEL	0.0	2.975416421890259
1_7hr_CSV86(Pae_G1a).CEL	0.0	2.9476780891418457
1_9hr_CSV86(Pae_G1a).CEL	2.148017406463623	0.0
120330-10978D_22_(Pae_G1a).CEL	2.6994309425354004	0.0
120330-10978D_23_(Pae_G1a).CEL	2.786263942718506	0.0
120330-10978D_24_(Pae_G1a).CEL	0.0	2.9756951332092285
120330-10978D_M1_(Pae_G1a).CEL	0.0	3.0275139808654785
120330-10978D_M3_(Pae_G1a).CEL	2.7650399208068848	0.0
120330-10978D_M4_(Pae_G1a).CEL	0.0	3.010781764984131
142_2014wt_anaero.CEL	0.0	2.9578332901000977
143b_2014wt_anaero.CEL	0.0	2.9162845611572266
144_2014wt_anaero.CEL	0.0	3.0332818031311035
145_2014dR_anaero.CEL	0.0	2.9494242668151855
146_2014dR_anaero.CEL	3.2065343856811523	0.0
147_2014dR_anaero.CEL	0.0	3.019078254699707
20mM_CF600.CEL	2.112534999847412	0.0
20mM_KT2440.CEL	0.0	3.0260567665100098
2mM_CF600.CEL	2.038818359375	0.0
2mM_KT2440.CEL	2.049900770187378	0.0
54375-4-05.CEL	0.0	2.950136661529541
aerobic_NO3_1.CEL	2.7347054481506348	0.0
aerobic_NO3_2.CEL	0.0	2.8753488063812256
AKGlu_plus_nt_7-8-09_s1.CEL	3.153092861175537	0.0
anaerobic_NO3_1.CEL	2.5329582691192627	0.0
anaerobic_NO3_2.CEL	0.0	2.956601619720459
control1_anaerobic_Pae_G1a.CEL	0.0	2.9088425636291504
control1aerobic_Pae_G1a.CEL	2.9370129108428955	0.0
control2_anaerobic_Pae_G1a.CEL	2.9718451499938965	0.0
control2aerobic_Pae_G1a.CEL	0.0	2.976872205734253
control3_anaerobic_Pae_G1a.CEL	3.004309892654419	0.0
control3aerobic_Pae_G1a.CEL	0.0	2.890685796737671
DB1.CEL	0.0	2.967768907546997
DB3.CEL	0.0	2.9021177291870117
DC1.CEL	2.985671043395996	0.0
DC2.CEL	2.8407998085021973	0.0
DC3.CEL	0.0	2.95751953125
dPA54375-18-05.CEL	0.0	2.966712236404419
ETJan12B_1376_2012PAO1wt-aero.CEL	0.0	2.9879603385925293
ETJan12B_1377_2012-PAO2wt-aero.CEL	3.02435302734375	0.0
ETJan12B_1378_2012-PAO3wt-aero.CEL	2.9742116928100586	0.0
ETJan12B_1379_2012PAO4dR-aero.CEL	0.0	2.9627819061279297
ETJan12B_1380_2012PAO5dR-aero.CEL	3.2342848777770996	0.0
ETJan12B_1381_2012PAO6_2dR-aero.CEL	3.164855480194092	0.0
fos1_anaerobic_Pae_G1a.CEL	2.6966400146484375	0.0
fos1aerobic_Pae_G1a.CEL	2.9655795097351074	0.0
fos2_anaerobic_Pae_G1a.CEL	3.023099422454834	0.0
